,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-10-03,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Cash & Equivalents,171.9,0,0,118.09,299.81,325.6,169.6,851.6,425.88,433.03,469.22,495.81,545.46,512.63,574.87,841.33,926.04,334.04,557.92,649.71,711.04,629.6,586.79,"1,098",714.94,"1,136","2,000","1,234","1,398","1,200","1,153",988.53,972.59,858.79,911.57,918.76,808.76,744.43,706.84,"1,072"
Short-Term Investments,72.07,0,0,178.61,244.83,232.83,25.96,173.57,186.81,13.87,0,0,0,0,0,0,0,58.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,243.97,0,0,296.7,544.64,558.43,195.56,"1,025",612.69,446.91,469.22,495.81,545.46,512.63,574.87,841.33,926.04,392.05,557.92,649.71,711.04,629.6,586.79,"1,098",714.94,"1,136","2,000","1,234","1,398","1,200","1,153",988.53,972.59,858.79,911.57,918.76,808.76,744.43,706.84,"1,072"
Cash Growth,-,-,-,-,123.25%,-,-,245.52%,12.49%,-19.97%,139.94%,-51.64%,-10.97%,14.71%,22.52%,69.69%,69.77%,-23.52%,-2.95%,-22.78%,-23.22%,60.59%,5.17%,68.96%,0.55%,80.48%,240.88%,12.45%,95.52%,5.63%,-42.35%,-19.92%,-30.42%,-28.45%,-20.95%,-7.06%,-16.85%,-13.32%,-22.46%,16.68%
Receivables,150.6,0,0,249.76,379.65,433.04,465.51,327.6,363.74,470.55,569.51,503.37,423.2,415.45,510.24,492.87,390.75,414.66,530.16,442.8,400.11,343.22,419.25,426.46,382.19,337.36,498.93,519.7,484.76,516.54,696.63,644.22,601,556.11,668.91,398.47,331.05,327.24,620.63,514.67
Inventory,125.7,0,0,170.02,346.9,363.91,393.76,406.69,427.55,455.77,437.14,404.62,430.45,470.88,461.01,422.91,472.29,501.58,474.53,464.95,511.79,517.76,485.28,479.89,517.2,523.69,476.85,479.34,507.79,570.14,597.56,710.23,755.75,847.38,840.85,857.28,796.6,917.39,839.86,726.69
Other Current Assets,17.15,0,0,38.78,228.92,224.6,221.15,84.26,105.23,112.19,106.67,84.12,62.49,68.25,62.09,57.06,54.72,59.42,57.16,58.07,61.91,66.26,60.49,63.61,76.18,81.98,86.69,88.8,93.38,87.16,93.9,102.88,120.52,110.21,99.96,83.2,93.39,98.72,95.56,115.03
Total Current Assets,537.42,0,0,755.26,"1,500","1,580","1,276","1,844","1,509","1,485","1,583","1,488","1,462","1,467","1,608","1,814","1,844","1,368","1,620","1,616","1,685","1,557","1,552","2,068","1,691","2,079","3,063","2,322","2,484","2,374","2,541","2,446","2,450","2,372","2,521","2,258","2,030","2,088","2,263","2,428"
"Property, Plant & Equipment",196,0,0,228.58,883.37,940.07,972.33,"1,013","1,047","1,161","1,240","1,336","1,392","1,440","1,443","1,417","1,374","1,369","1,402","1,398","1,367","1,309","1,296","1,279","1,259","1,236","1,225","1,232","1,266","1,271","1,277","1,267","1,254","1,234","1,223","1,192","1,150","1,088","1,061","1,039"
Long-Term Investments,3.84,0,0,2.15,4.08,4.4,28.76,29.29,26.05,26,34.9,34.73,35.49,36.25,66.09,62.76,63.77,79.52,90.9,90.7,97.79,97.99,97.55,40.9,22.52,36.92,37.85,31.27,35.37,45.94,36.91,38.23,31.09,28.28,29.45,24.22,20.41,27.02,25.65,24.71
Goodwill and Intangibles,158.89,0,0,140.43,"4,448","4,321","4,191","4,063","3,948","3,951","3,831","3,708","3,574","3,440","3,304","3,168","3,034","2,903","2,770","2,637","2,582","2,809","2,757","3,011","3,423","3,354","3,355","3,307","3,254","3,395","3,350","3,543","3,450","3,396","3,343","3,338","3,299","3,268","3,181","3,040"
Other Long-Term Assets,24.17,0,0,39.2,57.01,64.63,64.1,62.21,66.46,65.04,63.06,58.48,58.82,59.36,56.47,65.07,65.61,63.4,64.78,65.22,76.79,153.02,146.18,120.84,165.3,177.24,144.49,148.33,182.4,186.58,371.87,332.74,324.11,298.95,258.09,264.79,193.38,216.01,187.36,166.44
Total Long-Term Assets,382.89,0,0,410.36,"5,392","5,330","5,256","5,167","5,088","5,203","5,169","5,137","5,061","4,975","4,870","4,712","4,538","4,415","4,327","4,191","4,123","4,370","4,297","4,452","4,870","4,803","4,762","4,719","4,738","4,898","5,035","5,181","5,059","4,958","4,853","4,819","4,662","4,599","4,456","4,271"
Total Assets,920.31,0,0,"1,166","6,892","6,910","6,532","7,011","6,597","6,688","6,752","6,625","6,522","6,443","6,478","6,527","6,382","5,782","5,947","5,806","5,808","5,926","5,849","6,520","6,561","6,883","7,824","7,041","7,221","7,272","7,576","7,627","7,509","7,331","7,375","7,076","6,692","6,687","6,719","6,699"
Accounts Payable,79.78,0,0,130.46,182.47,206.07,204.86,188.52,205.36,263.48,323.7,287.95,216.25,215.03,212.75,192.05,213.19,219.14,229.01,229.27,233.31,224.74,213.94,239.18,246.95,225.91,242.15,301.58,313.87,352.14,521.57,357.88,327.92,327.88,322.25,225.11,210.7,294.17,275.26,282.95
Current Debt,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.73,4.23,5.3,6.89,6.59,905.09,5.09,0,5.24,5.55,0,0,0,0,0,0.31,0,0,479.96
Other Current Liabilities,52.93,0,0,89.29,142.84,129.43,150.62,112.16,168.44,156.86,233.75,260.64,202.58,146.89,210.25,192.47,228.09,184.22,233.37,184.67,202.23,225.68,231.46,246.72,285.16,276.84,329.78,307.23,367.71,346.33,375.38,315.55,347.21,390.57,441.88,388.48,344.75,344.81,396.69,517.42
Total Current Liabilities,219.97,0,0,219.75,325.31,335.5,355.47,300.69,373.8,420.33,557.45,548.6,418.83,361.92,423,384.52,441.28,403.36,462.38,413.93,435.61,452.15,449.63,491.21,539,509.33,"1,477",613.9,681.58,703.71,902.5,673.43,675.13,718.45,764.13,613.59,555.76,638.98,671.94,"1,280"
