,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,162.05,142.81,144.22,127.72,488.33,135.78,171.45,143.09,168.23,179.41,207.08,224.45,247.67,229.79,273.18,297.31,333.89,349.78,310.58,297.8,378.62,445.47,355.31,384.42,447.86,294.57,362.24,252.57,243.8,217.61,172.8,202.65,257.41,242.81,238.93,187.53,217.48,239.16,210.16,174.73
Cash & Cash Equivalents,162.05,142.81,144.22,127.72,488.33,135.78,171.45,143.09,168.23,179.41,207.08,224.45,247.67,229.79,273.18,297.31,333.89,349.78,310.58,297.8,378.62,445.47,355.31,384.42,447.86,294.57,362.24,252.57,243.8,217.61,172.8,202.65,257.41,242.81,238.93,187.53,217.48,239.16,210.16,174.73
Cash Growth,-22.84%,-10.69%,-3.87%,-1.55%,201.35%,-4.92%,18.89%,12.04%,-65.55%,32.13%,20.78%,56.86%,47.22%,28.09%,31.92%,32.46%,34.81%,52.22%,13.69%,0.17%,13.40%,27.36%,14.40%,29.09%,18.29%,-33.87%,1.95%,-34.30%,-45.56%,-26.13%,-52.30%,-19.76%,5.59%,11.58%,38.26%,-7.46%,-15.51%,-1.50%,-12.04%,-6.82%
Receivables,"1,450","1,612","1,700","1,641","1,572","1,651","1,706","1,652","1,506","1,463","1,603","1,683","1,711","1,803","1,948","2,104","2,114","2,019","2,202","2,252","2,162","2,058","2,100","2,074","2,107","2,216","2,173","2,534","2,647","3,115","3,460","4,139","4,417","4,896","4,821","4,166","3,249","2,873","2,693","2,647"
Other Current Assets,52.86,68.24,65.2,56.37,45.54,59.71,66.46,61.33,56.85,63.07,69.39,60.41,49.25,60.04,63.64,53.23,63.12,221.9,245.62,255.32,212.02,224.95,251.02,224.29,85.01,95.9,69.08,65.77,51.15,77.55,90.23,89.47,129.59,140.31,108.26,79.98,122.41,122.2,147.99,137.48
Total Current Assets,"1,664","1,823","1,909","1,825","2,105","1,847","1,944","1,856","1,731","1,706","1,879","1,968","2,008","2,093","2,285","2,455","2,511","2,591","2,759","2,805","2,753","2,728","2,707","2,683","2,640","2,607","2,604","2,853","2,942","3,410","3,723","4,431","4,804","5,279","5,168","4,433","3,589","3,235","3,051","2,959"
"Property, Plant & Equipment",160.7,163.96,160.27,156.94,152.47,191.14,190.85,190.24,190.87,195.92,211.91,226.47,232.95,235.06,234.31,232.91,230.33,230.61,228.33,231.96,228.3,482.7,484.75,473.35,519.28,557.71,527.75,523.06,498.73,487.58,473.51,474.67,432.39,437.35,494.05,508.09,531.57,517.91,502.96,501.75
Goodwill and Intangibles,946.54,941.68,936.39,929.21,923.37,"1,236","1,230","1,224","1,229","1,224","1,217","1,425","1,400","1,404","1,397","1,436","1,427","1,415","1,396","1,385","1,368","1,400","1,403","1,385","1,383","1,583","1,592","1,592","1,601","1,590","1,597","1,582","1,574","1,573","1,549","1,526","1,535","1,529","1,522","1,512"
Other Long-Term Assets,31.09,31.45,31.25,30.92,33.04,35.36,38.8,42.02,34.21,37.04,41.23,44.63,46.38,44.18,49.51,51.69,67.17,71.43,70.27,70.25,78.29,86.04,90.21,95.46,98.97,100.96,101.67,106.9,102.73,109.4,113.14,115.05,217.21,232.13,246.49,327.65,298.91,313.95,328.82,344.77
Total Long-Term Assets,"1,138","1,137","1,128","1,117","1,109","1,462","1,460","1,456","1,454","1,457","1,470","1,697","1,680","1,683","1,681","1,721","1,725","1,717","1,695","1,688","1,674","1,969","1,978","1,953","2,001","2,242","2,222","2,222","2,203","2,187","2,184","2,172","2,224","2,242","2,289","2,362","2,365","2,361","2,354","2,358"
Total Assets,"2,803","2,960","3,037","2,942","3,214","3,309","3,404","3,313","3,184","3,162","3,349","3,664","3,688","3,776","3,966","4,176","4,236","4,308","4,453","4,493","4,427","4,697","4,684","4,637","4,641","4,848","4,826","5,075","5,144","5,597","5,907","6,603","7,028","7,521","7,457","6,796","5,955","5,596","5,405","5,318"
Accounts Payable,685.89,782.91,815.25,767.16,716.65,791.72,832.86,799.31,697.59,690.69,757.79,820.3,839.74,893.24,978.43,"1,034","1,000",990.07,"1,060","1,078",971.02,995.97,"1,064","1,019",984.6,"1,099","1,247","1,197","1,195","1,399","1,623","1,797","1,813","2,001","1,872","1,663","1,467","1,411","1,359","1,376"
Current Debt,444.12,470.15,460.86,399.97,683.6,696.54,691.19,590.89,536.3,540.39,543.93,802.39,822.05,814.02,668.86,789.33,811.36,725.9,140.17,74.85,97.08,117.21,113.01,113.16,282.4,442.99,106.06,198.78,154.44,392.43,403.5,765.22,697.14,706.24,801.05,943.17,"1,231","1,098",979.06,805.3
Other Current Liabilities,139.97,127.43,154.89,162.07,175.61,162.84,170.77,191.07,214.71,140.97,189.74,177.1,183.93,170.11,150.2,163.24,175.79,278.45,324.89,362.7,365.22,316.49,318.9,301.7,289.04,262.83,320.65,365.4,490.19,509.01,559.94,689.03,815.73,833.78,812.21,753.11,624.92,438.9,423.82,468.71
Total Current Liabilities,"1,270","1,380","1,431","1,329","1,576","1,651","1,695","1,581","1,449","1,372","1,491","1,800","1,846","1,877","1,797","1,986","1,987","1,994","1,525","1,515","1,433","1,430","1,496","1,434","1,556","1,805","1,673","1,761","1,840","2,301","2,586","3,252","3,326","3,541","3,486","3,359","3,323","2,948","2,761","2,650"
Long-Term Debt,500,500,500,500,500,500,500,500,500,500,500,500,500,500,750,750,750,750,"1,341","1,341","1,341","1,553","1,470","1,470","1,352","1,379","1,373","1,372","1,362","1,356","1,345","1,340","1,635","1,838","1,875","1,713","1,234","1,221","1,209","1,215"
Other Long-Term Liabilities,93.11,98.08,96.01,93.87,91.46,100.11,97.35,99.94,85.31,98.38,94.77,94.6,84.19,82.5,81.19,84.41,72.64,78.69,69.34,69.48,57.65,62.55,58.78,59.61,62.4,77.61,74.66,68.2,62.72,71.45,69.15,60.26,44.82,46.58,43.9,46.39,44.5,44.89,46.21,48.07
Total Long-Term Liabilities,593.11,598.08,596.01,593.87,591.46,600.11,597.35,599.94,585.31,598.38,594.77,594.6,584.19,582.5,831.19,834.41,822.64,828.69,"1,410","1,411","1,399","1,615","1,528","1,529","1,414","1,456","1,448","1,441","1,425","1,428","1,414","1,400","1,680","1,885","1,919","1,759","1,278","1,266","1,256","1,264"
Total Liabilities,"1,863","1,979","2,027","1,923","2,167","2,251","2,292","2,181","2,034","1,970","2,086","2,394","2,430","2,460","2,629","2,821","2,810","2,823","2,935","2,926","2,832","3,045","3,025","2,963","2,970","3,261","3,121","3,201","3,264","3,728","4,000","4,652","5,006","5,426","5,405","5,118","4,601","4,214","4,017","3,913"
