,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,92.95,93.19,118.6,124.98,112.95,106.48,137.21,139.43,126.58,118.96,143.09,129.03,122.3,122.08,111.07,119.19,152.56,142.3,159.16,175.9,187.15,161.79,169.18,146.89,99.11,78.15,143.94,136.53,147.81,173.31,193.79,247.05,230.1,270.35,348.19,225.8,96.19,114.89,97.32,81.95
Depreciation & Amortization,14.83,14.55,14.8,14.09,13.57,16.24,16.44,16.83,16.9,16.88,18.18,17.66,21.95,22.43,22.95,23.96,23.64,24.24,24.24,23.92,24.33,24.56,25.08,25.48,25.33,24.39,25.76,26.92,24.66,23.28,22.94,22.41,22.64,22.49,23.26,22.98,24.05,24.38,25.98,25.54
Share-Based Compensation,-1.76,4.79,11.63,17.14,14.3,15.34,15.68,12.49,5.6,1.35,9.33,2.74,5.68,2.97,3.29,6.34,15.55,11.91,25.29,21.93,18.27,12.67,13.79,7.3,-3.16,7.66,2.69,5.65,10.41,16.14,27.65,39.35,33.74,19.64,25.34,20.92,11.11,8.6,4.4,14.41
Other Operating Activities,58.83,-98.09,-31.1,20.74,67.29,-37.66,-18.53,44.49,104.81,-33.04,-27.49,-19.86,2.64,-54.79,-79.99,-81.15,-26.09,22.12,-100.79,-1.33,34.26,57.92,-8.46,-12.34,90.29,-51.7,274.76,-337.69,-20.74,-269.41,-95.08,-382.31,-210.63,-326.4,-131.53,355.76,642.03,106.68,97.14,83.33
Operating Cash Flow,164.85,14.44,113.93,176.95,208.1,100.4,150.8,213.25,253.89,104.15,143.11,129.57,152.58,92.7,57.32,68.34,165.65,200.57,107.9,220.41,264.01,256.93,199.6,167.33,211.56,58.5,447.14,-168.59,162.14,-56.69,149.29,-73.5,75.86,-13.93,265.26,625.46,773.38,254.54,224.83,205.24
Operating Cash Flow Growth,-14.67%,-,-2.06%,41.95%,26.24%,595.26%,32.37%,20.51%,22.00%,3.74%,-5.10%,-39.24%,-39.90%,-11.00%,-59.95%,-47.26%,8.57%,116.37%,88.26%,222.53%,59.38%,28.10%,84.98%,-24.08%,-19.87%,-77.23%,124.03%,-,-23.36%,-,-66.61%,-,-53.22%,-,77.68%,-,919.55%,-,-15.24%,-67.19%
Capital Expenditures,-13.97,-12.6,-6.23,-6.31,-4.37,-6.67,-12.94,-13.21,-11.83,-17.83,-26.15,-27.14,-20.33,-16.72,-16.25,-13.45,-11.53,-15.46,-14.62,-19.5,-14.28,-13.87,-17.7,-19.38,-19.52,-14.7,-10.34,-15.22,-8.22,-13.51,-16.33,-22.73,-18.36,-23.98,17.78,-31.25,-27.47,-26.95,-24.35,-15.35
Acquisitions,0,0,0,0,0,-369.14,0,2.04,-2.73,0,0,-220.2,0,-1.78,0,-46.67,-0.62,0,-1.32,0,-4,-44.14,-14.24,-0.81,-0.01,-223.62,0.39,0,0,0,-14.75,0,-0,0,0,0,0,0,0,0
Other Investing Activities,-,0.27,-,0.16,-359.82,359.85,-0.1,0.17,0.11,-0.77,0.37,-0.33,-0.61,0.06,-1.15,1.3,-0.73,-0.73,-0.82,-0.06,-2.02,0.01,-,16.62,0.01,-,5.53,-,-5.53,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,-13.97,-12.33,-6.23,-6.15,-364.19,-15.96,-13.04,-11,-14.45,-18.6,-25.79,-247.67,-20.94,-18.44,-17.4,-58.82,-12.87,-16.19,-16.76,-19.56,-20.3,-58,-31.94,-3.57,-19.52,-238.32,-4.42,-15.22,-13.75,-13.51,-31.08,-22.73,-18.36,-23.98,17.78,-31.25,-27.47,-26.95,-24.35,-15.35
Dividends Paid,-53.13,-52.42,-52.49,-52.68,-57.42,-57.34,-57.18,-56.93,-64.17,-63.89,-63.63,-63.61,-54.3,-64.6,-64.21,-63.96,-65.46,-65.38,-65.18,-64.6,-70.06,-69.74,-69.27,-68.86,-69.92,-69.87,-67.23,-70.32,-2.53,-70.03,-69.73,-69.17,-68.4,-72.86,-72.41,-70.99,-69.06,-73.44,-72.76,-72.75
Share Issuance / Repurchase,-91.67,2.69,-44.14,-73.9,-36.75,-31.02,-49.05,-68.01,-66.23,-14.26,-18.86,-59.97,-60.57,-13.18,-37.5,-56.04,-40.63,-23.2,-60.45,-72.02,-94.04,-48.01,-97.66,-55.19,-45.49,-57.29,9.03,80.25,-101.84,-112.5,-113.74,-159.39,-125.47,-135.91,-301.21,-493.04,-429.68,-11.51,-14.56,8.25
Debt Issued / Paid,25,35,-10,-55,258.52,25,0,-100,-80,20,-5,260,15,0,102,127,-4,-64,6.01,-66,5,-5,-88,-1,-18,178,-321,60,-60,250,20.96,358.74,193,247,102,-70,-225,-101,-137,-153
Other Financing Activities,1.04,-6.7,0.61,0.54,0.51,-4.48,0.33,0.47,0.86,-18.44,0.41,-0.98,0.8,-18.96,-0.67,-1.12,-0.81,-18.09,-0.8,-1.71,-0.66,-12.04,-0.64,-1.67,-0.76,-13.8,-1.17,-1.57,-1.32,-20.71,-2.37,-2.16,-1.47,-16.46,-7.32,-2.81,-1.79,-20.05,-1.81,-1.9
Financing Cash Flow,-118.75,-21.43,-106.02,-181.04,164.86,-67.83,-105.9,-224.48,-209.53,-76.59,-87.08,135.44,-99.08,-96.73,-0.38,5.88,-110.9,-170.68,-120.42,-204.33,-159.76,-134.79,-255.57,-126.72,-134.18,37.04,-380.38,68.35,-165.68,46.76,-164.87,128.02,-2.34,21.77,-278.95,-636.84,-725.53,-205.99,-226.13,-219.4
Exchange Rate Effect,0.2,0.08,-0.28,-6.26,-7.55,-9.76,3.81,-6.14,-4.77,2.21,-2.57,0.03,-9.35,4.6,3.86,8.72,-5.29,2.19,-9.94,-9.3,-3.14,2.72,-2.26,-7.93,5.57,-10.51,5.32,5.8,8.52,-2.75,1.85,-1.95,-0.4,1.53,-7.98,-8.76,9.57,0.08,-3.36,-3.42
Net Cash Flow,32.32,-19.23,1.4,-16.5,1.22,6.84,35.67,-28.36,25.14,11.18,27.68,17.37,23.22,-17.87,43.39,24.13,36.58,15.89,-39.21,-12.77,80.81,66.86,-90.17,29.12,63.43,-153.29,67.66,-109.67,-8.77,-26.19,-44.81,29.85,54.76,-14.6,-3.88,-51.39,29.95,21.68,-29.01,-32.94
Free Cash Flow,150.88,1.85,107.7,170.64,203.74,93.73,137.86,200.04,242.06,86.33,116.96,102.43,132.25,75.98,41.07,54.89,154.13,185.11,93.28,200.91,249.73,243.07,181.9,147.95,192.04,43.8,436.81,-183.82,153.92,-70.2,132.96,-96.23,57.5,-37.91,283.04,594.21,745.91,227.59,200.48,189.89
