,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,436.59,406.26,382,466.8,421.82,439.68,464.43,535.93,672,488.59,581.05,653.23,362.73,452.7,"1,129",900.43,895.37,929.52,"1,113","1,165","1,301","1,417","1,703","1,834","1,046","1,329","1,500","1,515","1,672","1,799","2,001","2,059","2,258","2,437","2,692","2,953","2,823","3,133","3,229","3,215"
Short-Term Investments,83.27,103.24,150.86,147.97,164.1,188.31,189.24,186.34,153.05,141.54,136.49,156.2,150.13,156.85,153.34,270.14,276.63,269.87,263.13,274.34,281.32,279.63,284.2,284.87,259.35,262.76,237.03,288.37,292.43,283.39,285.05,290.75,287.4,287.04,286.5,287.54,291.66,292.24,289.22,442.67
Cash & Cash Equivalents,519.86,509.5,532.86,614.76,585.92,627.99,653.67,722.28,825.05,630.13,717.53,809.43,512.86,609.55,"1,282","1,171","1,172","1,199","1,376","1,439","1,582","1,697","1,987","2,119","1,305","1,592","1,737","1,803","1,964","2,083","2,286","2,350","2,546","2,724","2,979","3,241","3,114","3,425","3,518","3,658"
Cash Growth,92.41%,83.64%,83.00%,20.66%,12.71%,23.25%,22.67%,17.49%,40.81%,0.34%,9.77%,12.07%,-37.84%,-3.27%,78.71%,44.62%,128.52%,96.77%,7.33%,22.96%,34.98%,41.48%,44.39%,47.19%,-17.50%,-6.18%,-12.57%,-14.89%,50.48%,30.81%,31.56%,30.32%,29.62%,30.80%,30.32%,37.91%,22.33%,25.73%,18.11%,12.87%
Receivables,46.39,47.21,109.6,57.93,69.6,75.12,86.97,114.45,101.28,129.49,131.52,148.76,244.98,169.52,198.35,266.3,220.19,316.31,247.74,307.6,244.08,302.68,276.12,308.81,351.52,420.25,356.18,481.99,397.36,438.17,516.69,616.3,562.34,682.97,618.19,644.88,623.79,637.99,657.26,743.56
Inventory,15.85,15.86,17.93,19.44,19.44,20.45,20.27,19.34,18.59,21.66,18.91,19.3,18.51,14.84,14.56,14.45,12.57,12.57,11.42,10.41,11.01,12.69,13.32,16.51,22.22,25.89,25.71,35.97,40.38,52.26,52.19,56.94,70.84,94.13,101.13,120.96,157.56,177.99,199.29,269.94
Other Current Assets,-0.93,4.58,2.23,-12.56,17.18,9.44,-2.99,-13.69,-9.34,10.85,18.7,16.69,42.83,50.9,46.1,53.54,64.79,69.82,64.88,74.92,67.4,46.38,42.95,37.6,37.29,39.42,40.07,38.79,48.2,46.98,69.16,95.52,109.05,124.68,123.07,86.35,75.85,23.37,27.95,-25.98
Total Current Assets,581.17,577.15,662.61,679.57,692.15,732.99,757.91,842.38,935.58,792.13,886.66,994.18,819.18,844.8,"1,541","1,505","1,470","1,598","1,700","1,832","1,905","2,059","2,320","2,481","1,716","2,078","2,159","2,360","2,450","2,620","2,924","3,119","3,288","3,626","3,821","4,093","3,972","4,264","4,403","4,645"
"Property, Plant & Equipment",38.65,55.61,75.26,81.79,80.67,81.6,83.19,86.01,92.62,138.51,151.94,167.68,193.21,218.88,246.83,259.76,264.61,267.59,300.77,319.75,338.33,369.47,376.94,406.63,438.66,481.91,527.46,588.08,622.66,689.04,713.85,751.47,756.61,748.68,742.41,765.61,767.55,774.98,757.93,777.05
Long-Term Investments,14.38,14.25,14.13,0,53.7,81.26,35.71,35.25,32.3,31.44,55.75,31.99,158.32,144.43,169.02,134.36,165.97,131.33,121.38,99.2,120.19,115.56,117.9,133.66,180.99,248.73,222.81,222.3,202.17,220.69,192.1,221.27,174.68,149.78,149.12,133.68,128.31,170.32,153.66,187.72
Goodwill and Intangibles,0,0,0,0,0,0,0,0,0,424.93,419.52,414.03,408.65,403.26,397.88,392.49,387.11,381.73,376.34,370.96,365.57,360.19,354.81,349.42,344.04,338.65,333.27,327.88,322.5,317.12,311.73,306.35,300.96,295.58,290.2,284.81,296.25,290.55,284.84,279.14
Other Long-Term Assets,32.63,32.11,33.27,35.11,36.11,34.49,55.12,43.81,43.44,30.96,30.33,30.72,27.99,28.08,19.26,11.12,18.77,18.43,21.1,23.6,25.57,43.79,45.58,55.56,72.57,65.4,64.47,62.76,64.14,57.71,57.36,535.6,533.88,499.15,507.37,564.04,633.88,707.98,789.14,892.8
Total Long-Term Assets,85.66,101.96,122.65,116.9,170.48,197.35,174.02,165.07,168.36,625.85,657.54,644.42,788.17,794.64,832.98,797.73,836.46,799.07,819.59,813.51,849.66,889.01,895.22,945.26,"1,036","1,135","1,148","1,201","1,211","1,285","1,275","1,815","1,766","1,693","1,689","1,748","1,826","1,944","1,986","2,137"
Total Assets,666.83,679.11,785.27,796.48,862.62,930.34,931.93,"1,007","1,104","1,418","1,544","1,639","1,607","1,639","2,374","2,303","2,306","2,397","2,520","2,646","2,754","2,948","3,215","3,427","2,752","3,212","3,307","3,561","3,661","3,905","4,199","4,933","5,054","5,319","5,510","5,841","5,798","6,208","6,388","6,782"
Accounts Payable,17.95,27.25,26.61,24.46,26.59,29.16,27.37,30.09,31.9,40.72,57.52,75.6,86.33,69.09,69.93,67.67,74.12,75.56,95.48,103.83,70.36,66.18,95.38,83.65,60.94,90.91,122.51,98.77,85.06,122.1,114.51,172.11,152.55,194.77,163.18,277.55,55.63,155.54,139.41,109.6
Deferred Revenue,35.04,31.83,28.61,25.39,22.15,18.94,15.73,12.51,9.3,6.08,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Current Debt,0,0,0,85.19,87.34,42.94,0.01,0,0,0,0,0,0,0,0,7.39,7.46,7.55,7.65,0,0,0.79,0.76,18.96,19.43,19.78,13.88,2.28,2.32,2.41,2.4,2.64,2.8,3.04,3.11,3.18,3.15,3.17,3.06,3.44
