,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"19,483","19,987","20,761","24,864","26,384","25,373","20,540","23,776","26,040","26,956","25,451","24,750","28,709","32,584","33,294","38,238","36,601","37,875","42,546","36,435","39,845","42,337","50,491","53,488","41,846","52,277","63,082","65,863","65,387","71,600","73,177","91,526","64,602","57,791","52,764","61,112","57,698","67,973","65,063","79,223","79,114"
Market Cap Growth,14.02%,10.08%,13.43%,36.17%,35.42%,26.94%,-1.07%,-4.38%,-1.30%,6.24%,23.91%,4.10%,10.25%,20.88%,30.82%,54.50%,27.49%,16.24%,27.79%,-4.72%,8.86%,11.78%,18.67%,46.80%,5.02%,23.48%,24.94%,23.14%,56.26%,36.96%,16.00%,38.96%,-1.20%,-19.29%,-27.90%,-33.23%,-10.69%,17.62%,23.31%,29.63%,-
Enterprise Value,"20,829","21,410","22,180","26,629","28,851","27,583","22,409","25,533","28,010","28,524","26,710","25,813","29,646","43,879","44,036","48,555","47,255","48,095","52,036","45,623","51,290","53,371","60,926","63,753","53,123","62,699","72,554","75,750","75,970","82,256","83,673","102,856","76,690","69,986","65,079","73,422","70,547","80,104","76,440","90,756","90,647"
PE Ratio,42.19,17.15,15.91,46.83,50.20,18.13,13.71,30.02,44.25,17.82,16.45,30.48,30.01,25.53,26.29,10.65,36.58,23.46,30.04,90.20,40.62,22.47,21.90,53.79,32.52,21.93,22.34,40.46,39.91,27.60,36.43,75.27,43.56,25.00,19.25,39.55,30.21,21.41,21.36,55.60,33.41
PS Ratio,1.88,1.87,1.88,2.23,2.35,2.24,1.82,2.10,2.27,2.33,2.18,2.09,2.38,2.59,2.41,2.55,2.26,2.20,2.44,2.08,2.26,2.39,2.83,2.99,2.32,2.95,3.51,3.59,3.46,3.64,3.72,4.59,3.18,2.78,2.43,2.76,2.55,2.96,2.83,3.44,3.43
PB Ratio,11.79,13.11,15.36,24.95,56.23,33.50,21.04,27.39,26.02,21.62,15.93,13.18,13.90,13.63,12.15,10.36,9.92,10.05,10.70,9.77,11.49,11.30,12.55,12.97,12.72,13.51,14.99,18.24,21.24,25.21,27.20,37.55,28.91,25.98,20.31,19.70,18.22,18.72,17.21,3.45,3.45
P/FCF Ratio,21.02,21.00,20.91,28.22,29.46,28.91,23.34,19.60,22.08,20.00,20.17,23.14,20.63,27.70,23.93,23.02,24.91,23.15,23.50,21.52,24.80,22.94,27.08,26.85,20.63,22.78,21.56,21.21,19.89,22.22,28.84,48.88,38.89,47.11,56.24,47.92,46.77,38.84,26.65,38.91,38.86
P/OCF Ratio,17.85,17.95,17.49,22.99,23.78,23.09,18.63,16.43,18.30,16.76,16.84,18.91,17.72,23.53,20.80,20.30,21.62,20.18,20.69,18.75,21.34,19.95,23.23,23.04,17.35,19.82,19.57,19.32,18.42,20.25,25.27,40.78,31.13,34.34,35.83,31.83,29.11,26.40,20.05,30.42,30.37
Debt / Equity Ratio,1.04,1.11,1.24,1.81,5.40,3.02,2.01,2.26,2.04,1.58,1.23,1.04,0.95,4.81,3.99,2.85,2.93,2.75,2.43,2.50,3.33,2.98,2.64,2.53,3.50,2.74,2.40,2.80,3.54,3.83,4.02,4.72,5.59,5.62,4.79,4.03,4.11,3.40,3.14,0.51,0.51
Quick Ratio,0.63,0.61,0.58,0.44,0.38,0.46,0.66,0.62,0.60,0.71,0.86,0.75,0.81,0.62,0.60,0.58,0.57,0.66,0.57,0.51,0.49,0.44,0.55,0.50,0.48,0.60,0.71,0.50,0.48,0.45,0.45,0.44,0.46,0.46,0.50,0.46,0.49,0.52,0.52,0.41,0.41
