,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,141.93,152.59,160.72,169.07,165.18,173.15,185.86,197.5,225.76,229.4,244.27,257.18,261.02,263.01,276,284.16,281.84,285.49,296.81,306.95,307.35,311.55,323.6,337.51,335.8,332.45,327.25,343.02,353.49,358.86,378.63,412.49,427.38,443.56,474.99,498.9,506.72,503.05,511.39,748.03
Revenue Growth (YoY),24.87%,27.88%,27.31%,27.01%,16.38%,13.48%,15.64%,16.82%,36.67%,32.48%,31.43%,30.22%,15.62%,14.65%,12.99%,10.49%,7.98%,8.55%,7.54%,8.02%,9.05%,9.13%,9.03%,9.95%,9.26%,6.71%,1.13%,1.64%,5.27%,7.94%,15.70%,20.25%,20.90%,23.60%,25.45%,20.95%,18.56%,13.41%,7.66%,49.94%
Cost of Revenue,39.77,46.05,44.93,46.22,45.64,50.17,51.49,52.49,62.85,65.42,66.37,66.43,67.33,70.57,71.1,76.7,72.78,78.36,78.55,81.37,79.12,85.73,87.85,96.3,95.55,96.98,95.9,99.51,94.73,99.53,95.89,100.3,102.38,110.58,111.79,125.35,121.18,126.26,124.12,204.32
Gross Profit,102.16,106.54,115.79,122.84,119.54,122.98,134.37,145.01,162.91,163.98,177.9,190.75,193.68,192.44,204.9,207.45,209.06,207.13,218.26,225.58,228.24,225.81,235.75,241.21,240.26,235.48,231.35,243.51,258.77,259.33,282.74,312.19,325.01,332.98,363.2,373.56,385.54,376.8,387.27,543.71
"Selling, General & Admin",13.8,15.71,15.47,15.67,14.51,16.25,16.66,16.72,18.14,23.4,20.51,19.54,18.36,18.81,21.87,19.5,18.79,21.46,21.65,19.71,18.43,22.68,23.35,22.52,20.87,23.01,25.34,23.89,24.35,23.54,26.34,24.4,27.92,29.76,31.25,32.28,35.96,34.76,34.84,37.41
Other Operating Expenses,31.05,30.43,29.66,29.69,35.12,31.3,36.11,30.99,104.46,46.95,47.09,48.49,52.15,49.43,46.63,48.08,-63.63,51.75,51.89,21.48,53.13,54.66,53.2,56.05,54.74,55.28,56.02,56.41,38.66,-5.28,59.57,61.52,-14.68,67.91,56.28,71.42,80,78.49,79.09,206.51
Operating Expenses,44.85,46.14,45.13,45.35,49.63,47.55,52.76,47.71,122.6,70.35,67.6,68.03,70.5,68.24,68.5,67.57,-44.84,73.21,73.54,41.18,71.56,77.34,76.55,78.57,75.61,78.29,81.36,80.31,63.02,18.26,85.91,85.91,13.24,97.67,87.53,103.7,115.97,113.25,113.93,243.92
Operating Income,57.32,60.4,70.66,77.49,69.92,75.44,81.61,97.3,40.31,93.63,110.3,122.72,123.18,124.2,136.41,139.88,253.9,133.91,144.72,184.4,156.68,148.48,159.2,162.64,164.65,157.19,149.99,163.21,195.75,241.07,196.83,226.28,311.77,235.31,275.67,269.86,269.57,263.54,273.34,299.79
Interest Expense / Income,19.64,19.6,20.66,20.68,20.39,21.43,22.81,20.81,30.63,31.36,32.8,33.49,35.82,35.97,37.46,39.77,40.32,40.97,43.35,45.93,48.2,47.36,47.45,46.91,44.81,44.36,41.04,42.21,41.02,40.7,40.24,39.67,45.58,42.54,47.47,56.25,72.92,80.1,86.37,122.9
Other Expense / Income,-42.1,0.63,4.83,3.59,2.17,-1.99,1.27,1.21,-2.15,-23.09,-9.32,-33.32,0.11,2.83,9.08,3.19,3.15,3.35,4.12,5.42,3.85,4.53,4.21,3.59,4.83,2.48,2.87,1.7,-5.12,-6.76,-16.78,-8.44,-6.23,-13.95,-9.55,-13.87,-13.02,-17.17,-21.43,-18.4
