,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,76.94,37.34,41.67,54.23,45.12,53.74,55.34,71.72,8.68,82.59,83.04,118.09,82.4,82.28,87.01,93.76,215.96,88.26,95.15,130.42,101.46,94.77,104.83,108.09,112.28,108.18,102.91,114.63,156.06,203,167.95,188.28,268.43,203.58,232.13,220.72,204.26,196.3,202.41,188.35
Depreciation & Amortization,25.99,28.38,28.27,29.25,29.18,30.43,31.55,30.71,40.77,42.9,43.95,46.56,49.16,49.43,46.63,48.08,49.16,51.75,51.89,52.28,53.13,54.66,54.41,56.05,55.81,55.63,56.1,56.78,57.11,59.09,60.03,61.97,62.67,68.38,69.53,71.93,80.38,78.95,79.57,152.84
Share-Based Compensation,1.17,1.12,1.68,1.06,1.13,1.14,1.65,1.59,1.67,1.71,2.38,1.92,2.04,1.99,2.97,2.29,2.32,2.73,3.12,2.61,2.72,2.95,4,3.04,3.06,2.98,4.88,3.45,4.97,3.65,4.98,4.01,4.66,4.54,5.25,5.64,5.96,5.5,6.94,6.99
Other Operating Activities,-31.42,-2.26,31.57,4.27,5.59,2.13,7.3,-1.03,29.94,-31.73,14.83,-20.07,19.51,-20.58,39.33,16.45,-119.69,28.88,17.97,3.97,-8.54,16.96,30.84,13.89,-7.93,22.47,38.93,16.33,-30.17,-61.86,26.85,11.33,-112.58,10.96,46.02,9.35,-0.48,0.89,58.96,60.24
Operating Cash Flow,72.68,64.57,103.19,88.81,81.02,87.44,95.85,102.99,81.05,95.47,144.2,146.49,153.1,113.12,175.93,160.58,147.75,171.61,168.13,189.29,148.77,169.34,194.07,181.06,163.22,189.26,202.82,191.19,187.97,203.88,259.81,265.58,223.17,287.47,352.92,307.63,290.12,281.65,347.88,408.43
Operating Cash Flow Growth,15.51%,26.32%,36.79%,23.28%,11.48%,35.41%,-7.11%,15.98%,0.04%,9.18%,50.45%,42.23%,88.91%,18.49%,22.00%,9.62%,-3.50%,51.70%,-4.43%,17.88%,0.69%,-1.32%,15.42%,-4.35%,9.71%,11.76%,4.51%,5.60%,15.16%,7.73%,28.10%,38.91%,18.73%,41.00%,35.84%,15.83%,30.00%,-2.02%,-1.43%,32.77%
Capital Expenditures,-267.64,-258.03,-47.18,-37.95,-188.74,-81.41,-171.2,-29.95,-101.65,-242.27,-209.56,-332.73,-330.21,-45.67,-43.36,-56.31,-235.24,-88.36,-179.91,-107.15,-63.49,-229.58,-30.89,-54.76,-95.74,-46.63,-31.37,-122.76,-193.78,-176.54,-226.53,-232.09,-658.02,-218.51,-258.55,-698.86,-200.42,-67.99,-102.58,-102.82
Acquisitions,-0.39,0,0,0,0,0,0,-0.49,"-1,158.72",-4.48,-13.52,4.29,2.41,-0.94,-1.15,-0.35,-14.92,47.51,-34.31,-18.03,-11.53,-17.4,-9.97,-2.32,-164.1,-6.44,-3.1,-4.03,-50.86,30.92,-6.56,-13.66,-33.77,-3.98,-229.32,-26.33,-16.29,-21.06,-150.06,"-1,190.54"
Change in Investments,0,0,-9.03,0,-20.23,0,0,0,-84.33,-10.66,41.39,-7.87,-6.51,44.87,0,0,0,9.17,16.05,-13.89,0.04,0,-152.6,141.13,-16.67,-7.5,-16.83,-125.43,-390.74,55.48,-16.28,-28.78,-104.44,101.11,-0.16,52.97,-189.49,2.71,-19.65,13.81
Other Investing Activities,1.35,1.43,-0.63,-5.55,0.96,-10.11,9.93,-203.21,205.47,-1.27,34.35,37.99,-10.27,-,0.1,18.46,-18.57,0.75,-,51.14,-51.89,-,-,-,11.25,-,-,0.23,43.79,132.73,61.47,2.04,376.49,-,39.37,-,-,-,1.05,1.09
Investing Cash Flow,-266.67,-256.61,-56.83,-43.5,-208.01,-91.51,-161.28,-233.65,"-1,139.23",-258.67,-147.32,-298.32,-344.58,-1.74,-44.41,-38.2,-268.73,-30.93,-198.17,-87.93,-126.87,-246.98,-193.45,84.05,-265.25,-60.57,-51.3,-251.98,-591.58,42.6,-187.9,-272.49,-419.75,-121.37,-448.66,-672.23,-406.21,-86.34,-271.25,"-1,278.47"
Dividends Paid,-46.3,-46.35,-54.53,-54.54,-54.68,-54.73,-68.74,-72.6,-73.23,-73.83,-97.69,-98.12,-98.19,-98.21,-98.26,-98.29,-98.29,-98.33,-108.49,-108.8,-109.3,-109.52,-115.57,-116.44,-116.58,-117.2,-116.32,-116.19,-118.07,-132.54,-133.78,-167.27,-167.4,-202.53,-201.02,-200.88,-200.88,-219.99,-218.8,-265.29
Share Issuance / Repurchase,206.01,1.06,1.5,0.17,0.38,0.97,416.78,30.59,0.09,73.59,0.1,50.05,1.13,0,0,1.27,0,0.8,0.37,33.78,56.45,1.76,99.27,100.66,0.21,-51.26,-14.89,1.15,105.36,277.97,-0.21,0.17,-0.17,0,-63.01,0,0,0,0,0
Debt Issued / Paid,85.31,163.28,20.4,10,190.87,61.89,-143.41,"1,120",105.54,143.48,104.29,191.48,316.48,-18.92,-15.08,17.3,233.73,-64.67,164.57,-16.37,50.72,168.05,33.65,-228.32,231.88,75.49,-48.18,198.94,465.02,-446.41,71.78,211.43,369.89,58.91,374.22,604.96,338.33,2.54,180.67,"1,344"
Other Financing Activities,-5.99,-5.66,-6.79,-5.66,-11.13,-6.42,-8.61,-8.19,-13.95,-6.08,-12.27,-13.95,-19.64,-10.45,-11.31,-10.06,-9.43,-10.46,-11.38,-12.49,-13.66,-8.51,-9.14,-9.94,-9.46,-8.52,-8.31,-4.29,-1.26,-10.71,-12.75,-15.88,-10.83,-26,-16.96,-15.3,-17.98,-25.16,-36.04,-38.17
Financing Cash Flow,239.02,112.33,-39.42,-50.04,125.44,1.71,196.02,"1,070",18.45,137.16,-5.58,129.46,199.79,-127.58,-124.65,-89.79,126.02,-172.66,45.08,-103.87,-15.79,51.77,8.2,-254.04,106.05,-101.49,-187.7,79.61,451.05,-311.69,-74.96,28.44,191.49,-169.62,93.23,388.78,119.47,-242.6,-74.16,"1,040"
Net Cash Flow,45.02,-79.71,6.93,-4.73,-1.55,-2.36,130.59,939.64,"-1,039.73",-26.05,-8.7,-22.37,8.31,-16.2,6.87,32.6,5.04,-31.98,15.04,-2.52,6.11,-25.86,8.82,11.07,4.02,27.2,-36.18,18.82,47.44,-65.21,-3.05,21.53,-5.09,-3.53,-2.5,24.19,3.38,-47.29,2.47,170.21
Free Cash Flow,-194.96,-193.46,56.01,50.86,-107.72,6.03,-75.36,73.04,-20.6,-146.81,-65.35,-186.24,-177.11,67.45,132.57,104.27,-87.49,83.25,-11.77,82.14,85.28,-60.24,163.18,126.3,67.48,142.62,171.45,68.43,-5.81,27.35,33.28,33.49,-434.86,68.96,94.37,-391.23,89.7,213.66,245.3,305.62
Free Cash Flow Growth,-,-,72.72%,9.92%,-,-,-,43.61%,-,-,-,-,-,-,-,-,-,23.43%,-,-21.23%,-,-,-,53.76%,-20.87%,-,5.07%,-45.81%,-,-80.83%,-80.59%,-51.06%,-,152.18%,183.62%,-,-,209.84%,159.93%,-
Free Cash Flow Margin,-137.36%,-126.79%,34.85%,30.08%,-65.21%,3.48%,-40.54%,36.98%,-9.12%,-63.99%,-26.75%,-72.42%,-67.85%,25.64%,48.03%,36.69%,-31.04%,29.16%,-3.97%,26.76%,27.75%,-19.34%,50.43%,37.42%,20.09%,42.90%,52.39%,19.95%,-1.64%,7.62%,8.79%,8.12%,-101.75%,15.55%,19.87%,-78.42%,17.70%,42.47%,47.97%,40.86%
Free Cash Flow Per Share,-1.72,-1.68,0.48,0.44,-0.93,0.05,-0.65,0.60,-0.17,-1.18,-0.52,-1.48,-1.42,0.54,1.05,0.83,-0.69,0.66,-0.09,0.65,0.67,-0.47,1.28,0.98,0.52,1.10,1.33,0.53,-0.04,0.21,0.25,0.25,-3.25,0.51,0.70,-2.92,0.67,1.59,1.82,1.56
