,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,430,492,660,884,650,716,879,507,653,540,753,960,"1,583",793,847,"2,157","4,431",781,"1,005",422,680,"1,234",879,975,421,"1,275","1,229",-5,"1,666",256,447,"1,204",-451,"1,380","1,696","1,522","2,086","2,795","1,219","1,210"
Depreciation & Amortization,463,613,783,692,547,737,798,749,537,742,983,858,619,886,"1,071",-219,856,832,"1,131","1,092",772,"1,180","1,295",969,848,981,"1,279",944,749,981,"1,230",964,885,"1,158","1,289","1,171",822,"1,493","1,957","1,607"
Other Operating Activities,124,326,77,-44,-16,300,-98,320,355,443,288,-743,-944,314,160,-809,"-3,996",32,159,-152,145,-730,788,-32,625,-358,331,413,"-1,123",966,"1,064",-851,"1,528",293,-511,"-1,698","-1,235","-1,202",488,61
Operating Cash Flow,"1,017","1,431","1,520","1,532","1,181","1,753","1,579","1,576","1,545","1,725","2,024","1,075","1,258","1,993","2,078","1,129","1,291","1,645","2,295","1,362","1,597","1,684","2,962","1,912","1,894","1,898","2,839","1,352","1,292","2,203","2,741","1,317","1,962","2,831","2,474",995,"1,673","3,086","3,664","2,878"
Operating Cash Flow Growth,-6.01%,22.52%,33.33%,-10.51%,16.13%,22.50%,3.88%,2.87%,30.82%,-1.60%,28.18%,-31.79%,-18.58%,15.54%,2.67%,5.02%,2.62%,-17.46%,10.44%,20.64%,23.70%,2.37%,29.06%,40.38%,18.60%,12.71%,-4.15%,-29.29%,-31.78%,16.07%,-3.45%,-2.59%,51.86%,28.51%,-9.74%,-24.45%,-14.73%,9.01%,48.10%,189.25%
Capital Expenditures,"-1,142","-1,027",-418,-842,-826,-941,"-1,039","-1,066","-1,265","-1,082",-972,-921,"-1,842",-989,"-1,078","-1,496","-1,288","-1,415","-1,729","-1,527","-1,316","-1,320","-1,421","-1,855","-1,792","-1,954","-1,658","-2,355","-1,576","-1,866","-1,764","-2,624","-2,300","-2,225","-2,052","-3,165","-2,294","-2,504","-2,656","-2,094"
Acquisitions,0,0,0,0,0,106,213,26,292,11,342,0,"1,484",-2,0,-28,0,0,0,0,"-4,551",-153,-224,-237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924
Change in Investments,-30,-50,396,-24,-57,-29,-35,-10,-15,-30,-31,23,-69,-36,25,50,-120,549,-73,-42,-53,7,-43,-63,-3,-105,-35,-41,-83,-11,-171,-50,-128,-72,-400,-129,-853,-47,-320,169
Other Investing Activities,-670,-186,-951,"-1,417",-681,"-1,326",-862,"-1,469","-2,693",-655,-885,-165,"-3,243",-817,-284,-593,"-2,259",-822,"-1,404",-820,"-1,025",-480,"-1,884","-1,559","-1,340",-991,"-1,328","-2,097","-2,761","-1,864","-1,749",928,"-2,265","-2,318","-2,089","-1,216","-4,670","-2,446","-2,987","-3,689"
Investing Cash Flow,"-1,842","-1,263",-973,"-2,283","-1,564","-2,190","-1,723","-2,519","-3,681","-1,756","-1,546","-1,063","-3,670","-1,844","-1,337","-2,067","-3,667","-1,688","-3,206","-2,389","-6,945","-1,946","-3,572","-3,714","-3,135","-3,050","-3,021","-4,493","-4,420","-3,741","-3,684","-1,746","-4,693","-4,615","-4,541","-4,510","-7,817","-4,997","-5,963","-4,690"
Dividends Paid,-315,-315,-315,-316,-341,-342,-348,-354,-401,-402,-402,-407,-460,-460,-462,-463,-523,-524,-523,-531,-598,-599,-600,-611,-685,-686,-686,-686,-755,-756,-756,-757,-836,-835,-836,-845,-930,-946,-947,-959
Share Issuance / Repurchase,25,17,15,576,16,614,644,24,17,26,485,9,7,18,11,19,7,4,703,4,20,6,"1,462",6,-57,6,-49,8,4,1,2,7,1,0,"1,457",2,"2,502",1,"2,002",9
Debt Issued / Paid,"1,117",262,-328,-296,627,305,454,58,"2,569",452,-639,-303,"2,382",551,375,133,"1,889",427,67,"5,178","2,104",601,-312,"1,221","4,726",-695,"1,719",-356,"4,442",644,"2,051",-474,"4,889","4,011","1,322",66,"5,689","1,594","1,174",-270
Other Financing Activities,48,2,-56,879,-27,-58,24,601,8,57,29,"1,326",-246,-115,161,"1,437",-63,-30,635,914,-99,617,-79,734,-23,137,207,"3,294",52,917,-780,"1,965",99,366,-400,"3,768",-371,-171,106,"3,666"
