,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,136.74,51.42,42.26,123.83,95.53,43.15,28.65,78.9,47.92,66.21,47.53,44.62,45.4,69.78,26.41,54.75,71.07,20.93,13.77,218.2,108.35,46.16,24.55,189.27,320.1,208.06,20.81,457.6,865.31,524.62,116.72,264.01,582.5,328.08,51.55,171.6,95.18,58.11,19.25,285.45
Cash & Cash Equivalents,136.74,51.42,42.26,123.83,95.53,43.15,28.65,78.9,47.92,66.21,47.53,44.62,45.4,69.78,26.41,54.75,71.07,20.93,13.77,218.2,108.35,46.16,24.55,189.27,320.1,208.06,20.81,457.6,865.31,524.62,116.72,264.01,582.5,328.08,51.55,171.6,95.18,58.11,19.25,285.45
Cash Growth,108.61%,60.80%,-36.17%,-36.35%,-30.14%,-16.08%,-32.20%,-36.28%,-49.84%,53.42%,65.90%,-43.44%,-5.25%,5.39%,-44.44%,22.69%,56.54%,-70.00%,-47.85%,298.53%,52.45%,120.56%,78.27%,-13.26%,195.42%,350.72%,-15.24%,141.77%,170.33%,152.14%,460.95%,-42.31%,-32.68%,-37.46%,-55.83%,-35.00%,-83.66%,-82.29%,-62.66%,66.35%
Receivables,671.02,388.87,343.4,607.42,511.83,301.74,295.16,456.9,361.58,277.36,215.88,458.81,336.64,250.22,222.26,489.22,407.13,253.55,253.3,478.37,419.61,285.43,230.57,435.62,377.82,236.47,230.6,492.53,469.6,291.12,342.97,514.33,565.18,375.26,363.71,826.42,523.74,330.83,328.65,646.4
Inventory,124.95,207.46,278.92,277.92,143.15,213.15,236.6,236.02,190.96,244.84,179.07,163.76,120.03,151.66,184.65,163.96,89.27,126.01,165.73,146.55,78.15,106.01,130.14,115.26,68.06,84.89,111.95,99.57,50.04,99.47,178.12,220.28,96.3,223.99,357.94,323.68,183.47,211.04,245.83,220.94
Other Current Assets,126.45,126.89,111.27,109.6,67.13,58.6,65.89,91.45,52.45,60.5,239.2,312.23,61.02,62.73,106.32,70.98,55.26,52.37,46.06,69.62,65.07,65.92,72.77,71.98,63.58,72.74,107.91,142.59,235.49,200.15,"2,201","2,276","2,285","2,355","2,274","2,306",270.72,288.95,292.04,526.93
Total Current Assets,"1,059",774.64,775.84,"1,119",817.64,616.65,626.31,863.27,652.91,648.91,681.69,979.43,563.08,534.38,539.65,778.91,622.74,452.86,478.85,912.74,671.18,503.53,458.03,812.13,829.56,602.16,471.26,"1,192","1,620","1,115","2,839","3,274","3,529","3,282","3,048","3,628","1,073",888.93,885.77,"1,680"
"Property, Plant & Equipment","6,270","6,461","6,726","6,913","7,026","7,212","7,431","7,653","7,839","8,054","8,269","8,553","8,738","8,924","9,259","9,519","9,761","10,072","10,371","10,698","10,972","11,341","11,788","12,250","12,548","12,881","13,355","13,762","14,040","14,478","15,064","15,727","16,085","16,557","17,240","17,972","18,446","19,018","19,607","20,319"
Goodwill and Intangibles,741.36,741.36,742.03,742.03,742.03,742.03,742.7,742.7,742.7,742.7,726.96,729.67,729.67,729.67,730.13,730.13,730.13,730.13,730.42,730.42,730.42,730.42,730.71,730.71,730.71,730.71,731.26,731.26,731.26,731.26,731.26,731.26,731.26,731.26,731.26,731.26,731.26,824.86,823.46,821.29
Other Long-Term Assets,417.11,379.73,350.93,341.76,340.9,313.72,275.48,295.39,308.9,282.21,333.64,317.09,330.22,310.34,220.64,236.89,242.13,252.78,294.02,274.4,301.62,306.55,391.21,594.87,607.89,657.27,801.17,790.19,"3,018","2,991",974.72,813.53,925.92,"1,086","1,174","1,035","1,062","1,039","1,201",863.75
Total Long-Term Assets,"7,428","7,583","7,819","7,996","8,109","8,268","8,449","8,691","8,891","9,078","9,329","9,600","9,798","9,964","10,210","10,486","10,734","11,055","11,396","11,703","12,004","12,378","12,910","13,576","13,887","14,269","14,888","15,284","17,788","18,200","16,770","17,272","17,742","18,374","19,145","19,738","20,239","20,883","21,631","22,005"
Total Assets,"8,488","8,357","8,595","9,115","8,927","8,884","9,075","9,555","9,544","9,727","10,011","10,579","10,361","10,499","10,750","11,265","11,356","11,508","11,874","12,616","12,675","12,881","13,368","14,388","14,716","14,871","15,359","16,476","19,409","19,315","19,609","20,546","21,271","21,655","22,193","23,366","21,312","21,772","22,517","23,684"
Accounts Payable,442.82,312.67,308.09,397.6,295.59,227.26,238.94,280.49,226.64,198.88,196.49,268.65,185.21,164.37,233.05,285.68,230.82,198.17,217.28,301.73,244.04,206.5,265.02,308.11,190.09,200.12,235.78,285,263.6,280.35,423.22,398.43,354,397.06,496.02,574.72,364.97,327.89,336.08,416.69
Current Debt,500,500,196.7,550.9,224.99,251.98,457.93,763.24,626.93,920.47,"1,080","1,191",920.61,258.57,447.75,336.82,579.6,694.78,"1,151",575,125,199.94,464.92,0.05,200.05,0.16,0.17,0.17,0.18,200.44,"2,400","2,401","2,201","2,201","2,386","2,201",1.51,7.51,253.42,11.48
Other Current Liabilities,420.58,343.03,405.87,472.11,497.93,437.34,457.95,471.33,373.78,410.45,511.99,490.42,390.25,322.72,332.65,336.92,538.7,573.01,547.07,578.76,495.1,494.93,479.5,537.01,543.25,502.41,546.46,512.67,607.53,581.72,686.68,626.68,653.01,660.63,720.16,755.69,746.51,698.92,763.09,742.3
Total Current Liabilities,"1,363","1,156",910.65,"1,421","1,019",916.58,"1,155","1,515","1,227","1,530","1,788","1,950","1,496",745.66,"1,013",959.41,"1,349","1,466","1,915","1,455",864.14,901.37,"1,209",845.17,933.39,702.69,782.4,797.84,871.3,"1,063","3,510","3,426","3,208","3,259","3,603","3,532","1,113","1,034","1,353","1,170"
Long-Term Debt,"1,956","1,956","2,456","2,455","2,455","2,455","2,438","2,455","2,456","2,206","2,189","2,314","2,315","3,067","3,067","3,067","2,618","2,618","2,494","3,085","3,529","3,529","3,529","4,324","4,329","4,531","4,532","5,125","7,316","7,129","4,930","5,555","5,758","5,759","5,761","6,552","6,553","6,643","6,639","7,529"
Other Long-Term Liabilities,"2,044","2,129","2,142","2,175","2,313","2,274","2,288","2,312","2,516","2,525","2,571","2,616","2,716","2,785","2,770","2,674","2,668","2,664","2,696","2,727","2,774","2,809","2,879","3,091","3,150","3,175","3,254","3,340","3,400","3,351","3,261","3,275","3,322","3,369","3,411","3,446","3,441","3,492","3,655","3,711"
Total Long-Term Liabilities,"3,999","4,085","4,598","4,631","4,768","4,730","4,725","4,767","4,972","4,731","4,760","4,930","5,031","5,851","5,837","5,742","5,286","5,282","5,189","5,812","6,303","6,338","6,408","7,415","7,479","7,707","7,785","8,465","10,717","10,479","8,191","8,830","9,079","9,128","9,171","9,998","9,994","10,135","10,294","11,241"
Total Liabilities,"5,363","5,241","5,508","6,051","5,787","5,646","5,880","6,283","6,199","6,261","6,548","6,880","6,527","6,597","6,851","6,701","6,635","6,748","7,104","7,268","7,167","7,239","7,617","8,260","8,412","8,410","8,568","9,263","11,588","11,542","11,702","12,256","12,288","12,387","12,774","13,530","11,107","11,169","11,647","12,411"
Total Debt,"2,456","2,456","2,653","3,006","2,680","2,707","2,895","3,219","3,082","3,126","3,269","3,505","3,235","3,325","3,515","3,404","3,197","3,313","3,644","3,660","3,654","3,729","3,994","4,324","4,529","4,531","4,532","5,125","7,317","7,329","7,331","7,957","7,959","7,961","8,147","8,753","6,555","6,650","6,893","7,541"
Debt Growth,-8.65%,-5.45%,-6.06%,-4.44%,9.14%,10.24%,9.15%,7.07%,15.01%,15.47%,12.89%,8.89%,4.96%,6.37%,7.53%,-2.87%,-1.17%,-0.37%,3.69%,7.51%,14.27%,12.56%,9.60%,18.16%,23.95%,21.52%,13.46%,18.52%,61.55%,61.73%,61.76%,55.25%,8.78%,8.62%,11.14%,10.01%,-17.65%,-16.46%,-15.40%,-13.85%
Common Stock,"2,164","2,173","2,181","2,182","2,193","2,208","2,231","2,243","2,256","2,372","2,389","2,452","2,465","2,526","2,537","2,941","2,952","2,965","2,975","3,477","3,486","3,600","3,713","3,980","3,987","4,101","4,378","4,601","4,854","4,866","5,024","5,294","5,635","5,727","5,839","6,066","6,214","6,539","6,685","6,947"
Retained Earnings,924.28,932.58,917.97,975.98,"1,075","1,093","1,073","1,132","1,245","1,273","1,263","1,340","1,457","1,480","1,467","1,729","1,854","1,871","1,878","1,985","2,139","2,157","2,152","2,261","2,430","2,477","2,471","2,610","2,826","2,847","2,813","2,971","3,203","3,236","3,211","3,378","3,630","3,659","3,667","3,858"
Comprehensive Income,36.83,11.3,-12.39,-94.2,-128.09,-62.24,-109.33,-102.96,-157.24,-178.23,-188.02,-92.65,-86.89,-104.6,-105.25,-106.32,-85.01,-76.38,-83.65,-114.12,-116.81,-115.66,-114.58,-113.53,-112.64,-116.73,-57.59,2.53,140.47,61.24,69.8,23.86,145.58,305.21,369.11,391.33,361,404.4,518.53,468.59
Shareholders' Equity,"3,125","3,117","3,086","3,064","3,140","3,238","3,195","3,272","3,345","3,467","3,463","3,699","3,835","3,902","3,899","4,564","4,721","4,760","4,770","5,348","5,508","5,642","5,750","6,128","6,304","6,461","6,791","7,213","7,821","7,774","7,907","8,290","8,983","9,268","9,419","9,836","10,205","10,602","10,870","11,273"
Net Cash / Debt,"-2,319.09","-2,404.49","-2,610.42","-2,882.2","-2,584.68","-2,664.13","-2,866.79","-3,139.81","-3,034.57","-3,059.91","-3,221.06","-3,460.32","-3,189.82","-3,255.53","-3,488.38","-3,349.54","-3,126.42","-3,292.16","-3,630.67","-3,441.58","-3,545.36","-3,682.91","-3,969.82","-4,135.06","-4,208.82","-4,323.43","-4,511.14","-4,667.43","-6,451.27","-6,804.33","-7,213.93","-7,692.55","-7,376.5","-7,632.52","-8,095.52","-8,581.68","-6,459.43","-6,592.05","-6,873.39","-7,255.31"
