,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,965",943.17,778.73,"1,259","1,540",686.4,-558.25,674.75,890.04,456.21,433.64,780.17,988.19,526.5,464.88,889.19,"1,219",562.25,444.7,877.78,"1,095",485.74,443.68,875.56,977.67,493,474.91,914.48,"1,319",605.55,568.38,"1,013","1,650",816.43,722.63,"1,484","1,541",662.73,587.64,"1,158"
Revenue Growth (YoY),50.10%,9.93%,15.47%,1.20%,-21.62%,-27.22%,-,-46.40%,-42.21%,-33.54%,-,15.62%,11.03%,15.41%,7.20%,13.97%,23.40%,6.79%,-4.34%,-1.28%,-10.23%,-13.61%,-0.23%,-0.25%,-10.69%,1.49%,7.04%,4.44%,34.92%,22.83%,19.68%,10.75%,25.07%,34.82%,27.14%,46.53%,-6.60%,-18.83%,-18.68%,-21.94%
Cost of Revenue,"1,469",583.64,441.07,835.48,"1,019",304.73,-863.86,240.33,377.36,64.58,63.93,311.31,427.49,114.18,72.56,366.92,626.96,130.89,43.09,342.17,471.68,31.33,13.67,296.87,317.88,26.07,18.03,288.26,573.81,86.87,83.78,371.16,871.38,249.16,190.96,738.25,666.21,44.55,3.16,338.87
Gross Profit,496.28,359.53,337.66,423.29,520.74,381.67,305.61,434.43,512.68,391.63,369.72,468.86,560.69,412.33,392.32,522.28,592.45,431.36,401.62,535.62,622.97,454.41,430.01,578.7,659.78,466.92,456.88,626.22,745.26,518.68,484.61,641.62,778.44,567.27,531.67,745.76,874.76,618.18,584.48,819.6
"Selling, General & Admin",60.22,63.41,46.3,49.39,69.05,63.18,48.66,51.21,61.78,58.97,49.88,57.05,65.61,62.95,54.8,62.77,73.01,72.62,55.49,64.49,79.09,69.97,61.64,68.61,74.6,71.32,64.22,73.45,88.45,81.48,69.4,78.8,96.58,96.13,80.7,93.54,109.09,103.16,81.02,89.54
Other Operating Expenses,187.5,189.89,208.63,187.88,203.04,200.26,198.45,191.36,199.58,203.15,235.53,202.89,209.07,209,237.2,217.42,248.54,229.7,255.5,234.67,246.2,262.25,278.66,257.31,253.74,256.56,291.82,253.93,275.01,303.82,324.24,286.97,296.73,316.56,345.57,331.04,343.03,345.78,349.39,330.95
Operating Expenses,247.71,253.3,254.93,237.27,272.09,263.43,247.11,242.58,261.36,262.12,285.41,259.94,274.69,271.95,292,280.19,321.55,302.32,310.99,299.15,325.29,332.21,340.3,325.91,328.34,327.89,356.04,327.38,363.46,385.29,393.64,365.76,393.31,412.68,426.27,424.57,452.12,448.93,430.41,420.49
Operating Income,248.56,106.23,82.73,186.02,248.65,118.24,58.51,191.85,251.33,129.51,84.31,208.92,286.01,140.38,100.32,242.08,270.9,129.04,90.63,236.46,297.68,122.2,89.72,252.78,331.44,139.04,100.85,298.84,381.8,133.39,90.96,275.86,385.13,154.59,105.4,321.19,422.64,169.25,154.07,399.11
Interest Expense / Income,31.6,31.84,33.74,29.76,27.45,27.96,31.08,29.54,27.56,27.68,30.04,31.03,26.94,28.5,33.71,31.51,27.3,23.35,24.48,27.85,26.95,19.59,28.76,27.23,22.17,19.58,15.49,22.01,26.1,20.96,14.49,19.85,28.93,26.19,27.84,36.76,37.37,31.33,31.82,51.88
Other Expense / Income,-,-,-,-,-,-,-9.45,-1.32,1.19,-5.05,0.61,-10.99,-2.72,-,11.35,2.56,2.17,8.05,2.09,7.72,-4.23,-1.65,-9.25,-4.89,2.99,-7.24,1.96,-6.07,-2.83,-5.89,16.94,-8.7,-5.21,-13.26,-6.56,-21.19,-17.41,-16.17,-15.01,-17.89
