,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"4,619","4,708","4,742","4,766","5,176","4,895","5,283","5,274","5,401","5,558","5,819","5,935","6,130","6,322","6,606","6,792","7,120","7,430","8,018","8,496","8,035","9,300","9,451","9,531","10,741","9,323","10,972","10,947","11,416","11,445","11,906","11,859","12,492","11,842","11,519","12,780","13,470","14,303","15,354","15,561"
Revenue Growth (YoY),6.16%,6.09%,3.22%,5.41%,12.07%,3.99%,11.43%,10.65%,4.35%,13.53%,10.15%,12.54%,13.48%,13.75%,13.51%,14.44%,16.15%,17.53%,21.38%,25.09%,12.86%,25.17%,17.87%,12.18%,33.68%,0.25%,16.09%,14.86%,6.28%,22.76%,8.51%,8.33%,9.43%,3.46%,-3.24%,7.77%,7.83%,20.79%,33.29%,21.76%
Cost of Revenue,"3,206","3,206","3,269","3,292","3,539","3,369","3,617","3,654","3,702","3,913","4,243","4,398","4,325","4,263","4,615","5,051","4,879","4,871","5,375","5,523","5,952","5,759","6,138","6,426","7,147","6,155","6,355","6,742","6,947","7,111","8,406","9,251","8,860","8,858","9,421","10,019","9,825","10,624","12,170","11,388"
Gross Profit,"1,413","1,502","1,472","1,474","1,637","1,527","1,666","1,620","1,700","1,644","1,576","1,537","1,805","2,058","1,991","1,741","2,241","2,559","2,643","2,973","2,083","3,541","3,313","3,104","3,594","3,168","4,617","4,205","4,469","4,335","3,499","2,609","3,632","2,983","2,098","2,762","3,645","3,679","3,183","4,173"
"Selling, General & Admin",947.7,979.4,986.5,984.4,"1,041","1,030","1,080","1,131","1,124","1,196","1,226","1,215","1,199","1,349","1,359","1,418","1,480","1,576","1,678","1,759","1,757","1,882","1,970","1,992","2,155","2,193","2,234","2,166","2,250","2,356","2,369","2,336","2,307","2,470","2,365","2,467","2,475","2,974","2,585","2,594"
Other Operating Expenses,13,13.8,18.9,17.4,19.7,21.2,26.2,25.3,27.6,26.4,29,28,31,31.5,33.6,34.7,33.6,35.3,43.2,41.6,38.3,44.3,51.5,54.6,53.1,52.8,57.3,59.1,56.3,54.9,74.2,79.4,69.8,68.9,306.2,88.6,82.1,87.8,96.7,98.9
Operating Expenses,960.7,993.2,"1,005","1,002","1,061","1,051","1,106","1,156","1,151","1,223","1,255","1,243","1,230","1,380","1,393","1,453","1,514","1,612","1,721","1,800","1,795","1,926","2,022","2,046","2,208","2,246","2,292","2,225","2,306","2,410","2,444","2,415","2,377","2,539","2,671","2,556","2,557","3,062","2,682","2,693"
Operating Income,452.4,508.5,467,472.5,576.3,475.7,560.2,463.5,548.2,421.6,321.6,293.8,574.6,678.3,598,288.8,726.9,947.6,921.8,"1,173",288.2,"1,615","1,291","1,058","1,386",922.7,"2,325","1,980","2,162","1,924","1,056",193.2,"1,256",444.5,-572.9,205.6,"1,088",617.7,501.4,"1,480"
Interest Expense / Income,26.8,26.7,29.6,30.7,29.9,32.5,34.9,34.5,34.1,34.2,34.3,35.3,37.1,36.8,43.4,37.4,35.5,36.8,41.7,42,46,47.4,47.4,47.5,47.4,48,56.4,56.4,56.2,56.4,56.4,54.2,51.6,54.3,63,63.1,63.1,63.3,65.7,69.7
Other Expense / Income,-,-,-,-,-,-,5.2,8.2,19.5,0.5,4,6.8,14.9,6,5.1,-9.2,4,11.8,-3,1.8,-4.9,4.4,-0.4,1.9,3.8,6.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
