,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,246,47,-7,76,210,70,117,-24,238,72,-32,34,344,33,-54,245,215,58,44,378,287,138,75,544,305,94,121,476,733,184,903,"2,402",122,160,190,588,203,94,136,622
Depreciation & Amortization,36,36,36,38,36,39,48,48,204,169,202,194,203,209,198,223,192,193,181,181,181,182,176,190,219,186,181,184,174,170,154,152,151,148,131,137,131,134,122,-60
Share-Based Compensation,14,14,14,10,18,16,12,18,35,33,26,29,14,19,15,19,3,1,11,35,10,17,21,26,-1,29,31,31,27,25,19,30,22,25,24,28,26,32,29,0
Other Operating Activities,-291,50,86,72,-328,-54,-71,88,-359,35,-15,102,-466,-37,37,-140,-392,125,85,-22,-525,13,45,-299,-500,353,188,-123,"-1,062",115,435,"-2,400",-274,-96,-166,-378,-226,36,106,-599
Operating Cash Flow,5,147,129,196,-64,71,106,130,118,309,181,359,95,224,196,347,18,377,321,572,-47,350,317,461,23,662,521,568,-128,494,"1,511",184,21,237,179,375,134,296,393,-37
Operating Cash Flow Growth,-87.18%,50.00%,-43.67%,0.51%,-,-51.70%,-17.83%,-33.67%,-,335.21%,70.75%,176.15%,-19.49%,-27.51%,8.29%,-3.34%,-81.05%,68.30%,63.78%,64.84%,-,-7.16%,-1.25%,-19.41%,-,89.14%,64.35%,23.21%,-,-25.38%,190.02%,-67.61%,-,-52.02%,-88.15%,103.80%,538.10%,24.89%,119.55%,-
Capital Expenditures,-23,-32,-29,-33,-17,-40,-54,-47,-66,-68,-81,-92,-77,-74,-99,-125,-78,-88,-84,-72,-74,-80,-64,-87,-81,-87,-64,-54,-51,-55,-43,-52,-46,-47,-57,-54,-61,-60,-61,0
Acquisitions,5,-28,-6,-126,5,-205,-48,-553,469,-526,533,-1,-12,-1,0,57,-1,-3,0,-28,-1,13,"-1,319",-5,-66,2,210,-3,696,0,30,"2,245",-80,-8,-20,-61,-4,-907,69,0
Change in Investments,-25,-1,-4,-3,-,-,-,-,-29,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-587,-,-,-,-200,57,-,-,-
Other Investing Activities,22,-1,5,3,4,5,2,5,43,485,-477,-3,7,2,-8,-5,-,17,-3,-1,-,-6,-,9,-15,-2,-5,5,-,-,-,587,200,-,-,200,-53,-7,-3,-
