,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,734,708,656,635,503,483,466,532,954,949,767,870,901,852,912,"1,030",954,911,931,"1,033",992,812,867,887,898,"1,087","1,647","2,089","1,960","2,217","2,162","4,686","2,198","1,920","1,496","1,262","1,135","1,602","1,247","1,424"
Short-Term Investments,"9,306","9,983","8,836","8,948","9,444","11,006","10,509","10,458","12,031","11,767","11,604","10,505","12,266","12,751","12,206","12,155","13,613","14,126","13,146","12,604","15,129","14,609","13,779","13,089","15,589","16,042","15,560","15,160","15,911","15,379","10,923","11,014",0,0,0,0,0,0,0,0
Cash & Cash Equivalents,734,708,656,635,503,483,466,532,954,949,767,870,901,852,912,"1,030",954,911,931,"1,033",992,812,867,887,898,"1,087","1,647","2,089","1,960","2,217","2,162","4,686","2,198","1,920","1,496","1,262","1,135","1,602","1,247","1,424"
Cash Growth,38.23%,40.76%,5.30%,-20.23%,-31.47%,-31.78%,-28.96%,-16.22%,89.66%,96.48%,64.59%,63.53%,-5.56%,-10.22%,18.90%,18.39%,5.88%,6.92%,2.08%,0.29%,3.98%,-10.87%,-6.87%,-14.13%,-9.48%,33.87%,89.97%,135.51%,118.26%,103.96%,31.27%,124.32%,12.14%,-13.40%,-30.80%,-73.07%,-48.36%,-16.56%,-16.64%,12.84%
Receivables,"1,185","1,175","1,021","1,044","1,150","1,226","1,100","1,259","2,268","2,187","2,043","2,080","2,307","2,288","2,155","2,246","2,600","2,394","2,333","2,379","2,490","2,461","2,167","2,621","2,669","2,491","2,223","2,555","2,684","2,507","2,065","2,370","2,311","2,209","2,091","2,387","2,261","2,206","2,079","2,572"
Inventory,"9,322","9,994","8,918","8,960","9,457","11,015","10,528","10,458","12,031","11,767","11,604","10,505","12,266","12,751","12,206","12,155","13,613","14,126",271,"12,604","15,129","14,609","13,779","13,089",285,249,0,"15,160",257,"15,379","4,961","11,020",225,204,213,0,0,"8,608","8,039",0
Other Current Assets,"-9,102","-9,788","-8,607","-8,734","-9,226","-10,784","-10,269","-10,203","-11,705","-11,440","-11,285","-10,161","-11,945","-12,409","-11,788","-11,725","-13,174","-13,668",75,"-12,200","-14,720","-14,158","-13,192","-12,564",109,53,484,"-14,663",60,"-14,914",480,"-10,602","11,678","12,037","11,251","12,186","12,550",401,469,"9,437"
Total Current Assets,"11,445","12,072","10,824","10,853","11,328","12,946","12,334","12,504","15,579","15,230","14,733","13,799","15,795","16,233","15,691","15,861","17,606","17,889","16,756","16,420","19,020","18,333","17,400","17,122","19,550","19,922","19,914","20,301","20,872","20,568","20,591","18,488","16,412","16,370","15,051","15,835","15,946","12,817","11,834","13,433"
"Property, Plant & Equipment",482,496,481,483,462,516,531,563,790,794,811,839,863,895,937,985,926,924,944,942,"1,903","1,897","1,922","2,014","1,880","1,883","1,891","1,916","1,792","1,757","1,676","1,571","1,518","1,365","1,285","1,304","1,300","1,295","1,243","1,285"
Long-Term Investments,196,190,177,169,167,168,171,13,53,31,29,30,0,0,29,26,32,0,8,7,0,21,20,23,0,0,20,24,0,0,0,55,0,0,0,90,0,0,0,0
Goodwill,"2,835","2,870","2,803","2,937","2,889","3,097","3,150","3,770","10,477","10,527","10,483","10,426","10,442","10,509","10,529","10,519","10,555","10,468","10,457","10,477","10,456","10,454","11,187","11,194","11,162","11,196","11,131","11,204","10,986","10,995","10,146","10,183","10,200","10,158","10,089","10,173","10,193","10,202","10,143","10,195"
Intangible Assets,339,360,331,450,418,675,665,"1,107","5,086","4,713","4,589","4,368","4,245","4,156","4,034","3,882","3,761","3,562","3,429","3,318","3,187","3,055","3,561","3,478","3,360","3,257","3,125","3,043","2,878","2,786","2,681","2,555","2,492","2,408","2,314","2,273","2,212","2,146","2,064","2,016"
Other Long-Term Assets,531,563,592,543,841,917,962,937,"1,044","1,114","1,156",811,887,981,"1,052","1,185","1,332","1,370","1,447","1,232","1,327","1,406","1,613","1,680","1,775","1,852","1,956","2,043","2,104","2,161","2,188","2,118","2,219","2,208","2,252","2,094","2,255","2,313","2,339","2,161"
Total Long-Term Assets,"4,383","4,479","4,384","4,582","4,777","5,373","5,479","6,390","17,450","17,179","17,068","16,474","16,437","16,541","16,581","16,597","16,606","16,324","16,285","15,976","16,873","16,833","18,303","18,389","18,177","18,188","18,123","18,230","17,760","17,699","16,691","16,482","16,429","16,139","15,940","15,934","15,960","15,956","15,789","15,657"
Total Assets,"15,828","16,551","15,208","15,435","16,105","18,319","17,813","18,894","33,029","32,409","31,801","30,273","32,232","32,774","32,272","32,458","34,212","34,213","33,041","32,396","35,893","35,166","35,703","35,511","37,727","38,110","38,037","38,531","38,632","38,267","37,282","34,970","32,841","32,509","30,991","31,769","31,906","28,773","27,623","29,090"
Accounts Payable,147,152,159,131,130,148,149,180,114,123,121,117,135,703,0,136,670,715,679,854,688,793,882,856,854,832,0,862,913,961,911,898,926,900,876,975,"1,002","1,016",0,0
Deferred Revenue,371,418,481,619,408,443,520,752,"1,109","1,221","1,282","1,481","1,203","1,311","1,472","1,711","1,239","1,357","1,465","1,647","1,240","1,444","1,521","1,784","1,329","1,504","1,733","2,161","1,526","1,782","1,829","1,926","1,398","1,534","1,640","1,915","1,485","1,685","1,868","2,104"
Current Debt,15,15,165,167,168,169,323,988,"1,144",528,519,508,120,85,85,85,85,85,186,186,345,341,635,480,848,669,"1,116","1,123",618,"1,262",794,763,741,137,376,376,377,"1,024",768,0
Other Current Liabilities,"9,743","10,399","9,200","9,315","9,842","11,436","10,889","10,881","12,889","12,545","12,295","11,267","13,127","12,930","12,999","12,823","13,810","14,225","13,225","12,614","15,381","14,626","13,698","13,035","15,593","16,014","16,371","15,186","15,963","15,169","15,082","11,137","11,849","12,121","11,230","11,513","12,025","8,244","8,669","10,526"
Total Current Liabilities,"10,276","10,984","10,005","10,232","10,548","12,196","11,881","12,801","15,256","14,417","14,217","13,373","14,585","15,029","14,556","14,755","15,804","16,382","15,555","15,301","17,654","17,204","16,736","16,155","18,624","19,019","19,220","19,332","19,020","19,174","18,616","14,724","14,914","14,692","14,122","14,779","14,889","11,969","11,305","12,630"
Long-Term Debt,"2,307","2,302","2,148","2,142","2,137","2,351","2,248","2,278","2,767","3,281","3,267","3,357","3,975","4,097","4,493","4,450","4,507","4,589","4,653","4,389","5,479","5,225","6,338","6,265","6,091","5,974","5,556","5,582","5,489","4,833","4,810","4,708","4,690","5,379","5,091","5,091","5,082","5,167","5,134","5,159"
Other Long-Term Liabilities,773,803,782,995,"1,048","1,231","1,146","1,407","3,649","3,471","3,363","3,422","3,215","3,204","3,142","2,976","3,071","2,868","2,643","2,697","2,518","2,505","2,598","2,722","2,623","2,661","2,641","2,685","2,549","2,545","2,423","2,230","2,162","2,021","1,865","1,806","1,759","1,760","1,699","1,708"
Total Long-Term Liabilities,"3,080","3,105","2,930","3,137","3,185","3,582","3,394","3,685","6,416","6,752","6,630","6,779","7,190","7,301","7,635","7,426","7,578","7,457","7,296","7,086","7,997","7,730","8,936","8,987","8,714","8,635","8,197","8,267","8,038","7,378","7,233","6,938","6,852","7,400","6,956","6,897","6,841","6,927","6,833","6,867"
Total Liabilities,"13,356","14,089","12,935","13,369","13,733","15,778","15,275","16,486","21,672","21,169","20,847","20,152","21,775","22,330","22,191","22,181","23,382","23,839","22,851","22,387","25,651","24,934","25,672","25,142","27,338","27,654","27,417","27,599","27,058","26,552","25,849","21,662","21,766","22,092","21,078","21,676","21,730","18,896","18,138","19,497"
Total Debt,"2,322","2,317","2,313","2,309","2,305","2,520","2,571","3,266","3,911","3,809","3,786","3,865","4,095","4,182","4,578","4,535","4,592","4,674","4,839","4,575","5,824","5,566","6,973","6,745","6,939","6,643","6,672","6,705","6,107","6,095","5,604","5,471","5,431","5,516","5,467","5,467","5,459","6,191","5,902","5,159"
Debt Growth,-10.52%,-1.11%,-0.81%,-0.73%,-0.73%,8.76%,11.15%,41.45%,69.67%,51.15%,47.26%,18.34%,4.70%,9.79%,20.92%,17.34%,12.14%,11.76%,5.70%,0.88%,26.83%,19.08%,44.10%,47.43%,19.14%,19.35%,-4.32%,-0.59%,-11.99%,-8.25%,-16.01%,-18.40%,-11.07%,-9.50%,-2.44%,-0.07%,0.52%,12.24%,7.96%,-5.63%
