,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,17.36,14.81,19.04,18.42,14.71,19.23,22.87,27.64,23.9,24.43,26.17,24.76,23.64,37.36,42.63,-30.87,64.42,50.26,65.62,59.97,60.75,58.78,67,74.52,85.57,66.62,89.43,85.54,109.05,114.67,115.66,142.28,89.72,18.6,156.05,155.04,102.29,120.03,97.2,97.55
Depreciation & Amortization,3.69,5.45,5.51,2.83,4.2,3.9,4.39,4.9,5.1,6.12,5.93,6.24,6.67,7.02,7.17,7.7,8.18,8.96,9.32,10.18,22.39,24.57,25.6,28.62,31.76,32.24,32.56,32.68,33.48,36.27,36.74,38.65,39.05,34.24,33.18,33.59,32.83,33.35,18.14,0
Share-Based Compensation,3.21,5.89,7.43,8.1,9.13,12.25,11.96,12.48,10.96,12.73,13.83,11.72,15.78,12.93,11.22,12.49,16.6,14.81,15.33,12.45,21.86,15.7,15.47,19.01,11.88,19.44,23.47,20.44,24.55,23.9,29.19,0,7.11,27.89,33.29,31.62,38.58,33.11,0,0
Other Operating Activities,-8.07,-9.32,-8.83,19.35,-21.18,-33.22,16.29,-33.18,-29.1,-4.79,15.89,10.93,-14.86,-29.44,3.86,82.08,-81.86,-14.57,12.03,40.53,-105.2,-55.02,10.97,2.43,-65.95,27.85,30.1,20.77,-154.26,-106.01,24.47,103.68,-187.73,-3.22,29.85,-34.17,-86.36,-97.44,-97.2,-97.55
Operating Cash Flow,16.19,16.84,23.14,48.71,6.87,2.16,55.52,11.84,10.86,38.49,61.81,53.65,31.23,27.87,64.88,71.38,7.33,59.46,102.3,123.13,-0.2,44.03,119.04,124.59,63.26,146.16,175.56,159.43,12.83,68.84,206.05,284.61,-51.85,77.52,252.37,186.07,87.33,89.05,18.14,0
Operating Cash Flow Growth,-,111.60%,48.58%,4.90%,-57.55%,-87.15%,139.91%,-75.69%,58.07%,1679.61%,11.33%,353.17%,187.52%,-27.60%,4.97%,33.05%,-76.53%,113.36%,57.66%,72.49%,-,-25.95%,16.36%,1.18%,-,231.95%,47.48%,27.97%,-79.72%,-52.90%,17.36%,78.52%,-,12.61%,22.48%,-34.62%,-,14.88%,-92.81%,-
Capital Expenditures,-3.65,-3.08,-4.98,-4.14,-3.46,-5.39,-5.35,-3.76,-6.19,-7.4,-6.39,-9.34,-5.73,-5.72,-5.44,-12.93,-10.71,-8.59,-8.16,-10.11,-13.42,-11.6,-27.27,-47.01,-29.08,-11.45,-9.79,-18.48,-11.19,-22.59,-21.11,-56.62,-23.27,-18.15,-18.71,-21.5,-7.91,-6.88,0,0
Acquisitions,-2.42,-24.08,0,-10.6,-0.03,0,-27.62,-49.25,-0.46,-2.52,-1.98,-1,0,0,0,-6.84,-50.26,0,0,-24,0,-16.24,-12.42,-10.67,-10.34,-2.23,-6.32,0,0,-121.25,-39.71,-153.99,-8.21,-2.41,0.09,-0.11,0,0,0,0
Change in Investments,-,-,-,-,-,-,-,-,-0.55,0.05,-0.15,0.18,-,-,-,-,-0.42,-,-,0.84,-,-,-,-,-20,-60.5,-,-60,-61.04,-1.5,-,120,-,-60,-1.63,-,-1.91,-10.87,-,-
Other Investing Activities,-5.61,5.63,-0.22,0.21,-30.39,-0.21,-0.72,0.7,30.62,-1.73,-0.18,-2.28,0.08,-6.21,-1,7.61,1.23,0.44,-1.36,-1.01,-5.14,-1.04,-0.45,-0.11,-0.07,0.1,0.43,60.58,120.69,-0.51,-0.28,-119.82,-3.08,-7.96,-8.46,-9.53,-7.9,-0.05,-,-
