,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,"1,432","1,529","1,477","1,447","1,525","1,473","1,266",899,"1,426","2,015","1,142",792,"1,251","1,344","1,359","-1,206","1,634","1,623","1,654","2,010","1,550","1,761","1,755","1,693",367,257,"1,073","1,438","2,235","2,280","1,826","1,719","2,099","1,964","1,879","1,572","1,816","2,174","2,451","1,933"
Depreciation & Amortization,249,266,249,248,251,263,266,263,261,275,274,285,296,319,338,368,348,337,322,286,297,286,300,305,337,374,404,428,422,412,442,419,398,397,413,418,400,400,429,422
Share-Based Compensation,88,76,46,80,71,69,60,34,70,63,57,64,89,63,60,70,84,70,76,53,85,71,61,66,43,66,66,74,98,85,73,74,122,76,84,93,140,108,93,109
Other Operating Activities,"1,516",-271,"1,929",629,279,304,"1,997","1,686",772,"-1,682",278,"2,199",-476,"1,398","2,540","5,727",-3,"1,003","3,034","-3,601","6,615",812,"-3,157","1,132","-2,966","1,433",637,"1,560",-475,408,"1,831","2,796","1,261","1,822","2,132","6,349","-2,733","1,241","5,271","4,305"
Operating Cash Flow,"3,285","1,600","3,701","2,404","2,126","2,109","3,589","2,882","2,529",671,"1,751","3,340","1,160","3,124","4,297","4,959","2,063","3,033","5,086","-1,252","8,547","2,930","-1,041","3,196","-2,219","2,130","2,180","3,500","2,280","3,185","4,172","5,008","3,880","4,259","4,508","8,432",-377,"3,923","8,244","6,769"
Operating Cash Flow Growth,-56.47%,-40.34%,-,598.84%,-35.28%,31.81%,-3.03%,19.88%,18.96%,-68.18%,-51.21%,15.89%,-54.13%,365.57%,145.40%,48.47%,77.84%,-2.91%,18.36%,-,314.30%,-3.40%,-,-,-,-27.30%,-,9.51%,-,49.53%,91.38%,43.09%,70.18%,33.72%,8.05%,68.37%,-,-7.89%,82.87%,-19.72%
Capital Expenditures,-226,-320,-308,-341,-256,-281,-342,-462,-302,-347,-326,-400,-277,-261,-274,-250,-237,-299,-335,-439,-348,-492,-374,-431,-335,-354,-353,-436,-319,-290,-470,-471,-447,-452,-443,-513,-360,-376,-401,-426
Acquisitions,-6,-103,-21,-99,-59,-15,-48,-33,-155,-7,-29,-296,-28,-146,-36,-1,-475,-6,-31,-8,-20,-71,-179,-82,0,0,0,-597,0,1,0,0,0,-15,0,0,-64,0,0,0
Change in Investments,"2,399","-3,390","-1,095","-4,529","3,121","-3,911",-233,"-5,554","3,965","8,858","-1,100","-8,138","1,016","-4,450","-4,241","-9,294",19,"-7,383","-5,424","-4,997","-2,489","-7,227",-200,"-4,946","22,262",571,"-4,609","-4,652","5,093","-2,476",-746,"-10,851","-2,330","-12,148","-7,080","-10,261",-980,"-7,555","-6,528","-7,743"
Other Investing Activities,-610,680,20,-18,15,"-1,544",846,563,132,-6,-553,427,-,-,-,-,-,-,-,-,148,-,-,4,-,2,5,128,-,-,-,-,-,-,-,-,-,-,-,-
