,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"73,218","78,958","77,080","78,409","75,196","82,431","73,519","76,658","62,128","59,186","63,533","67,082","61,154","57,879","55,460","53,560","49,112","47,595","47,301","34,864","37,440","46,340","48,454","44,655","21,180","26,855","23,715","32,617","39,962","40,847","46,942","47,211","51,142","40,505","36,105","46,986","37,128","41,645","43,141","47,563","49,171"
Market Cap Growth,27.76%,19.65%,7.36%,4.32%,2.70%,4.40%,-4.62%,-2.23%,-17.38%,-28.20%,-13.58%,-12.49%,-1.57%,-2.21%,-12.71%,-20.16%,-19.69%,-17.77%,-14.71%,-34.91%,-23.77%,-2.64%,2.44%,28.08%,-43.43%,-42.05%,-51.06%,-26.96%,88.67%,52.10%,97.94%,44.74%,27.98%,-0.84%,-23.09%,-0.48%,-27.40%,2.81%,19.49%,1.23%,-
Enterprise Value,"110,236","115,545","111,370","107,868","105,372","110,854","102,669","104,278","92,581","90,731","93,312","96,126","89,983","87,174","84,066","82,838","80,628","79,244","79,154","66,531","70,651","79,696","80,355","77,149","53,852","62,727","58,761","67,324","72,814","73,814","75,793","75,176","78,543","66,565","64,243","72,122","61,249","63,507","65,202","67,795","69,403"
PE Ratio,8.63,8.94,8.71,10.41,8.97,11.59,15.67,34.91,-136.54,-173.06,181.01,-79.01,117.83,-219.24,-22.50,-8.80,-7.76,-7.29,-7.83,-5810.67,-129.10,-370.72,27.19,13.43,4.80,-5.81,-4.75,-5.46,-10.39,9.77,8.44,4.57,4.81,3.05,2.51,4.61,6.13,8.69,10.59,13.16,14.06
PS Ratio,1.08,1.20,1.16,1.22,1.17,1.29,1.23,1.31,1.15,1.11,1.19,1.28,1.15,1.14,1.11,1.08,1.01,1.00,1.00,0.74,0.78,0.95,0.96,0.90,0.41,0.55,0.52,0.75,0.91,0.91,0.99,0.91,0.97,0.73,0.64,0.86,0.74,0.83,0.88,1.02,1.05
PB Ratio,0.71,0.73,0.71,0.73,0.70,0.79,0.74,0.86,0.70,0.66,0.72,0.88,0.83,0.79,0.77,0.82,0.78,0.78,0.81,0.62,0.62,0.72,0.74,0.68,0.35,0.43,0.37,0.49,0.64,0.62,0.72,0.72,0.91,0.89,0.93,1.15,0.86,0.98,1.08,1.05,1.08
P/FCF Ratio,10.80,13.54,12.29,15.66,16.23,21.36,25.49,26.65,40.85,20.03,26.52,19.16,-10.43,-9.48,-7.80,-6.85,31.08,54.21,47.02,-88.49,-86.67,-34.95,-42.32,-24.71,-14.95,-34.70,-57.98,31.42,17.65,9.99,7.58,7.59,9.10,10.10,8.16,11.37,8.09,8.96,9.01,7.62,7.88
P/OCF Ratio,10.80,13.54,12.29,15.66,16.23,21.36,25.49,26.65,40.85,20.03,26.52,19.16,-10.43,-9.48,-7.80,-6.85,31.08,54.21,47.02,-88.49,-86.67,-34.95,-42.32,-24.71,-14.95,-34.70,-57.98,31.42,17.65,9.99,7.58,7.59,9.10,10.10,8.16,11.37,8.09,8.96,9.01,7.62,7.88
Debt / Equity Ratio,0.38,0.36,0.33,0.29,0.30,0.29,0.31,0.33,0.36,0.37,0.36,0.41,0.42,0.43,0.43,0.49,0.54,0.55,0.59,0.61,0.59,0.56,0.54,0.54,0.59,0.63,0.60,0.57,0.57,0.54,0.49,0.46,0.54,0.63,0.78,0.66,0.60,0.57,0.60,0.49,0.49
Interest Coverage,5.64,10.82,8.00,2.95,12.08,9.16,0.48,-8.62,0.21,9.87,3.33,-12.20,6.71,6.78,-8.76,4.07,5.39,5.21,-3.80,-0.86,3.50,5.32,3.71,4.18,8.47,-25.92,1.96,-0.66,14.67,1.28,7.42,20.97,21.25,14.53,13.64,3.42,0.63,7.00,11.17,-1.88,4.19
Return on Capital (ROIC),Upgrade,7.83%,7.74%,7.72%,7.86%,8.17%,7.66%,6.02%,2.44%,0.28%,0.20%,0.27%,-0.18%,0.99%,0.19%,-2.84%,-8.83%,-9.12%,-9.42%,-8.19%,0.92%,0.82%,1.20%,3.50%,4.98%,6.11%,-4.96%,-5.42%,-15.02%,-13.57%,-3.38%,-2.19%,12.77%,14.86%,21.13%,24.29%,17.79%,10.84%,9.01%,8.63%,5.34%
Dividend Yield,0.60%,0.80%,0.90%,0.90%,0.90%,0.80%,1.20%,1.30%,1.90%,2.30%,2.10%,2.00%,2.10%,2.00%,2.10%,2.10%,2.40%,2.40%,2.40%,3.20%,3.00%,2.40%,2.30%,2.50%,5.30%,4.10%,4.60%,3.40%,2.80%,2.70%,2.30%,2.30%,2.00%,2.50%,2.70%,2.00%,2.50%,2.30%,2.20%,2.10%,2.06%
Payout Ratio,11.40%,5.90%,8.10%,25.00%,6.90%,9.30%,-155.60%,-20.60%,-200.00%,18.60%,74.40%,-11.60%,26.40%,26.20%,-16.80%,-4.50%,31.10%,30.80%,-22.70%,-46.40%,42.70%,25.40%,43.20%,30.50%,16.10%,-3.50%,100.00%,-400.00%,7.20%,290.90%,16.40%,5.70%,6.30%,9.20%,8.90%,36.40%,1066.70%,17.60%,12.70%,225.00%,28.92%
Buyback Yield / Dilution,0.28%,1.19%,2.91%,4.65%,5.86%,6.78%,11.30%,10.29%,16.57%,16.50%,13.81%,26.08%,13.08%,16.82%,17.57%,10.45%,7.96%,3.34%,1.48%,-6.17%,5.16%,3.08%,-0.06%,-0.70%,-0.15%,2.40%,2.53%,3.13%,0.30%,-0.68%,1.04%,2.51%,5.74%,8.27%,10.75%,10.87%,9.92%,8.76%,6.80%,6.18%,7.96%
Total Shareholder Return,0.88%,1.99%,3.81%,5.55%,6.76%,7.58%,12.50%,11.59%,18.47%,18.80%,15.91%,28.08%,15.18%,18.82%,19.67%,12.55%,10.36%,5.74%,3.88%,-2.97%,8.16%,5.48%,2.24%,1.80%,5.15%,6.50%,7.13%,6.53%,3.10%,2.02%,3.34%,4.81%,7.74%,10.77%,13.45%,12.87%,12.42%,11.06%,9.00%,8.28%,10.01%
