,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"16,163","16,136","16,697","15,410","15,975","15,699","12,822","13,831","11,779","14,724","12,854","13,010","12,632","12,502","11,751","12,635","11,712","11,631","11,486","12,560","12,456","12,561","12,914","11,815","14,443","9,396","10,221","9,676","14,454","10,681","12,835","14,187","14,944","13,663","13,998","11,845","10,984","13,218","12,774","9,826"
Revenue Growth (YoY),-4.71%,-12.43%,4.72%,-12.15%,-1.16%,-2.71%,-23.21%,-10.25%,-26.27%,-6.21%,0.25%,-5.94%,7.24%,-15.09%,-8.58%,-2.88%,-7.28%,-6.97%,-2.26%,-0.59%,6.35%,8.00%,12.43%,-5.93%,15.95%,-25.20%,-20.85%,-18.10%,0.08%,13.68%,25.57%,46.62%,3.39%,27.92%,9.06%,-16.51%,-26.50%,-3.26%,-8.74%,-17.05%
Cost of Revenue,"7,752","7,734","8,085","8,478","7,486","8,042","7,817","11,731","7,337","7,833","8,376","12,596","6,957","7,190","11,189","8,228","6,583","6,440","9,245","8,898","7,619","6,769","7,858","6,988","7,282","7,439","6,754","6,953","6,007","6,956","6,882","7,063","5,706","5,850","6,573","6,833","7,633","7,658","5,699","8,191"
Gross Profit,"8,411","8,402","8,612","6,932","8,489","7,657","5,005","2,100","4,442","6,891","4,478",414,"5,675","5,312",562,"4,407","5,129","5,191","2,241","3,662","4,837","5,792","5,056","4,827","7,161","1,957","3,467","2,723","8,447","3,725","5,953","7,124","9,238","7,813","7,425","5,012","3,351","5,560","7,075","1,635"
"Selling, General & Admin","5,425","5,599","4,439","4,590","4,299","4,446","4,450","4,727","4,265","3,931","3,554","3,760","3,551","3,297","3,061","3,486","3,629","3,660","3,443","3,956","3,342","3,579","3,439","3,341","4,015","2,841","2,698","3,053","3,392","3,133","3,500","3,227","3,301","3,322","3,245","3,811","3,273","3,458","3,307","3,269"
Other Operating Expenses,-4,"-2,174",-18,-1,6,1,3,1,2,-225,-128,-194,100,60,13,-241,-8,-25,-2,-3,-6,1,9,-4,216,"8,412",0,"8,525",0,0,0,"-3,044",-40,1,-6,127,2,-43,-101,-501
Operating Expenses,"5,421","3,425","4,421","4,589","4,305","4,447","4,453","4,728","4,267","3,706","3,426","3,566","3,651","3,357","3,074","3,245","3,621","3,635","3,441","3,953","3,336","3,580","3,448","3,337","4,231","11,253","2,698","11,578","3,392","3,133","3,500",183,"3,261","3,323","3,239","3,938","3,275","3,415","3,206","2,768"
Operating Income,"2,990","4,977","4,191","2,343","4,184","3,210",552,"-2,628",175,"3,185","1,052","-3,152","2,024","1,955","-2,512","1,162","1,508","1,556","-1,200",-291,"1,501","2,212","1,608","1,490","2,930","-9,296",769,"-8,855","5,055",592,"2,453","6,941","5,977","4,490","4,186","1,074",76,"2,145","3,869","-1,133"
Interest Expense / Income,479,463,430,346,340,316,321,304,306,320,329,305,298,292,290,288,277,299,326,407,349,360,348,360,355,365,379,358,342,338,328,297,263,266,282,314,307,278,280,271
Other Expense / Income,288,-33,749,"1,323",76,317,397,-8,110,28,-43,569,25,-24,28,-10,16,-1,40,61,281,297,317,-15,-78,163,28,"-8,618",39,158,19,712,387,625,339,-1,-117,198,741,-624
Pretax Income,"2,223","4,547","3,012",674,"3,768","2,577",-166,"-2,924",-241,"2,837",766,"-4,026","1,701","1,687","-2,830",884,"1,215","1,258","-1,566",-759,871,"1,555",943,"1,145","2,653","-9,824",362,-595,"4,674",96,"2,106","5,932","5,327","3,599","3,565",761,-114,"1,669","2,848",-780
