,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,"1,609","3,073","2,192",655,"2,468","1,800",-231,"-1,841",-183,"1,913",462,"-3,041","1,185","1,130","-1,739","-6,660",938,937,"-1,259",-622,654,"1,102",648,922,"1,742","-7,936",281,-60,"3,869",91,"1,660","4,718","4,166","2,746","2,741",545,23,"1,485","2,020",86
Depreciation & Amortization,"1,121","1,222","1,029","1,076","1,226","1,184","1,092","1,127","1,197","1,073",544,"1,276","1,012",990,804,"1,068","1,382","1,402","1,029","1,549","1,299","1,358","1,176","1,173","1,878",682,663,897,"1,423",947,"1,220",952,"1,134","1,056","1,131","1,088","1,186","1,088",971,969
Other Operating Activities,"-1,967","-3,417",-505,"-1,081","-3,306","-2,879",880,"1,357","-1,982","-1,447",176,"3,514","-12,533",-820,"1,109","6,636","-3,258","-1,741",532,"-1,283","-2,929","-2,763","-1,349","-3,120","-4,213","7,593",-103,-415,"-4,659","1,124",67,"-5,218","-5,268","-3,251",-510,"-1,473",-719,"-1,967",512,560
Operating Cash Flow,763,878,"2,716",650,388,105,"1,741",643,-968,"1,539","1,182","1,749","-10,336","1,300",174,"1,044",-938,598,302,-356,-976,-296,483,"-1,018",-586,347,848,429,640,"2,170","2,954",459,39,559,"3,369",167,497,614,"3,510","1,622"
Operating Cash Flow Growth,-,-51.84%,19.44%,-66.09%,-49.15%,-88.04%,-35.90%,-1.08%,-,1365.71%,-32.11%,172.01%,-,-15.53%,-85.28%,-40.31%,-,-54.00%,73.56%,-,-,-,59.93%,-,-,-,75.57%,-,-,525.36%,248.35%,6.99%,-93.91%,-74.24%,14.05%,-63.62%,1174.36%,9.84%,4.19%,871.26%
Acquisitions,0,"2,348",0,0,0,0,0,0,0,0,0,"2,809",24,514,67,187,6,4,"-5,052",-665,0,0,2,0,0,"2,119",0,54,0,0,137,"4,546",0,0,0,0,32,3,234,"3,046"
Change in Investments,"5,751","-3,133","1,027","10,955",800,55,783,"2,447","-1,043","-2,647",11,116,"13,739",328,-403,"-2,311","-1,549",-395,"5,424",278,"-2,547","-3,097","-2,663",488,"-6,795","-3,023","-1,235","2,298","2,957","-3,485","-2,385","-7,145",909,698,"-5,774",439,"-1,173","1,088","-3,065","-6,005"
Other Investing Activities,"-1,968",664,178,"-1,538",-486,"4,917",611,-665,"1,428","1,998",578,2,736,-616,86,"1,690",-429,893,181,"1,081",568,929,"2,015","-1,170","6,162","-1,366","-1,083","-3,333","-1,452",335,969,"2,243",-56,983,975,"-1,800",-333,-258,-600,10
Investing Cash Flow,"3,783",-121,"1,205","9,417",314,"4,972","1,394","1,782",385,-649,589,"2,927","14,499",226,-250,-434,"-1,972",502,553,694,"-1,979","-2,168",-646,-682,-633,"-2,270","-2,318",-981,"1,505","-3,150","-1,279",-356,853,"1,681","-4,799","-1,361","-1,474",833,"-3,431","-2,949"
Dividends Paid,-182,-179,-178,-173,-170,-165,-352,-341,-363,-350,-338,-321,-307,-290,-287,-288,-289,-286,-283,-280,-278,-279,-278,-279,-276,-275,-276,-276,-276,-274,-269,-264,-258,-248,-240,-236,-234,-260,-254,-249
