,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,289","2,482","2,540","2,404","2,265","2,343","2,272","2,231","2,047","2,360","2,507","2,476","2,375","2,497","2,607","2,637","2,500","2,747","3,008","3,035","2,812","2,940","2,934","2,817","2,391","2,561","3,001","3,350","3,290","3,501","3,615","3,676","3,680","3,615","3,488","3,406","3,178","3,243","3,173","2,994"
Revenue Growth (YoY),26.19%,25.23%,22.88%,22.90%,-1.05%,-5.60%,-10.55%,-7.20%,-9.62%,0.73%,10.34%,10.98%,16.02%,5.81%,3.99%,6.50%,5.26%,10.01%,15.38%,15.09%,12.48%,7.03%,-2.46%,-7.18%,-14.97%,-12.89%,2.28%,18.92%,37.60%,36.70%,20.46%,9.73%,11.85%,3.26%,-3.51%,-7.34%,-13.64%,-10.29%,-9.03%,-12.10%
Cost of Revenue,"1,354","1,450","1,451","1,408","1,336","1,368","1,380","1,374","1,283","1,409","1,466","1,469","1,424","1,510","1,557","1,605","1,545","1,675","1,776","1,833","1,713","1,875","1,917","1,963","1,830","1,805","2,000","2,137","2,134","2,186","2,294","2,405","2,397","2,369","2,426","2,491","2,175","2,230","2,169","2,083"
Gross Profit,935,"1,032","1,089",996,929,975,892,857,764,951,"1,041","1,007",951,987,"1,050","1,032",955,"1,072","1,232","1,202","1,099","1,065","1,017",854,561,756,"1,001","1,213","1,156","1,315","1,321","1,271","1,283","1,246","1,062",915,"1,003","1,013","1,004",911
"Selling, General & Admin",397,322,261,222,316,337,307,548,303,499,302,358,319,378,375,401,501,412,439,447,401,414,369,401,395,401,480,471,400,465,486,476,434,486,461,517,421,440,468,514
Research & Development,198,208,199,210,189,191,181,208,190,192,187,167,202,206,215,241,241,243,244,265,249,249,255,278,261,430,231,232,222,242,251,280,248,240,278,281,254,263,270,289
Other Operating Expenses,-49,60,54,44,42,37,44,40,110,39,45,64,27,40,11,78,56,8,15,231,38,63,43,124,37,26,95,37,32,33,32,32,31,30,31,31,31,31,30,30
Operating Expenses,546,590,514,476,547,565,532,796,603,730,534,589,548,624,601,720,798,663,698,943,688,726,667,803,693,857,806,740,654,740,769,788,713,756,770,829,706,734,768,833
Operating Income,389,442,575,520,382,410,360,61,161,221,507,418,403,363,449,312,157,409,534,259,411,339,350,51,-132,-101,195,473,502,575,552,483,570,490,292,86,297,279,236,78
Interest Expense / Income,30,30,31,32,30,33,38,39,41,40,41,37,37,38,37,43,52,43,45,51,52,54,55,60,64,67,70,75,77,78,72,73,71,72,73,76,76,81,82,90
Other Expense / Income,-122,71,-865,-849,-141,-229,104,-147,792,"-1,522",209,"-2,023",346,-267,-67,-297,570,-498,-269,-138,-216,69,-113,-26,-88,-119,-325,68,-400,-19,-,-166,-262,-311,-23,15,8,-189,-45,38
Pretax Income,481,341,"1,409","1,337",493,606,218,169,-672,"1,703",257,"2,404",20,592,479,566,-465,864,758,346,575,216,408,17,-108,-49,450,330,825,516,480,576,761,729,242,-5,213,387,199,-50
Income Tax,180,172,395,349,86,110,6,-55,-304,-504,-27,832,-66,153,89,"1,978",124,126,133,54,76,124,71,-15,-12,22,23,78,226,67,109,89,180,166,34,31,37,106,35,-10
Net Income,301,169,"1,014",988,407,496,212,224,-368,"2,207",284,"1,572",86,439,390,"-1,412",-589,738,625,292,499,92,337,32,-96,-71,427,252,599,449,371,487,581,563,208,-36,176,281,164,-40
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,25,0,25,0,803,0,0,0,0,0,0,0,0,0,0
Net Income Common,301,169,"1,014",988,407,496,212,224,-368,"2,207",284,"1,572",86,439,390,"-1,412",-589,738,625,292,499,92,337,-66,-96,-96,427,227,599,-354,371,487,581,563,208,-36,176,281,164,-40
Net Income Growth,-39.07%,-73.51%,148.53%,134.68%,35.22%,193.49%,-79.09%,-77.33%,-,344.96%,33.96%,601.79%,-,-80.11%,37.32%,-,-,68.11%,60.26%,-,-,-87.53%,-46.08%,-,-,-,26.71%,-,-,-,-13.11%,114.54%,-3.01%,-,-43.94%,-,-69.71%,-50.09%,-21.15%,-
Shares Outstanding (Basic),"1,392","1,308","1,291","1,282","1,271","1,259","1,226","1,183","1,113","1,075","1,037",951,928,920,903,869,857,830,810,800,787,785,781,769,764,761,762,764,768,851,854,853,846,845,845,846,847,850,853,853
Shares Change,-5.45%,-11.30%,-11.60%,-11.43%,-8.68%,-3.82%,-5.04%,-7.71%,-12.47%,-14.56%,-15.42%,-19.59%,-16.60%,-14.42%,-12.89%,-8.64%,-7.61%,-9.77%,-10.32%,-7.90%,-8.24%,-5.49%,-3.60%,-3.91%,-2.94%,-3.03%,-2.44%,-0.66%,0.62%,11.88%,12.11%,11.70%,10.08%,-0.79%,-1.02%,-0.89%,0.08%,0.65%,0.91%,0.87%
EPS (Basic),0.21,0.11,0.77,0.74,0.30,0.38,0.16,0.18,-0.36,2.06,0.27,1.57,0.07,0.46,0.41,-1.59,-0.72,0.87,0.75,0.34,0.61,0.09,0.40,0.01,-0.16,-0.13,0.53,0.29,0.75,-0.42,0.44,0.58,0.69,0.67,0.25,-0.04,0.21,0.33,0.19,-0.04
EPS (Diluted),0.20,0.11,0.72,0.70,0.29,0.36,0.15,0.18,-0.36,1.87,0.26,1.42,0.07,0.42,0.39,-1.55,-0.72,0.78,0.67,0.31,0.55,0.09,0.38,0.04,-0.16,-0.13,0.48,0.30,0.67,-0.42,0.43,0.57,0.68,0.66,0.24,-0.04,0.20,0.33,0.19,-0.04
EPS Growth,-39.39%,-74.42%,157.14%,133.33%,45.00%,227.27%,-79.17%,-74.29%,-,419.44%,73.33%,688.89%,-,-77.54%,50.00%,-,-,85.71%,71.79%,-,-,-88.46%,-43.28%,-87.10%,-,-,26.32%,650.00%,-,-,-10.42%,90.00%,1.49%,-,-44.19%,-,-70.59%,-50.00%,-20.83%,-
Free Cash Flow,"1,491",511,855,776,268,239,399,673,-350,272,372,"1,113",-173,-117,159,331,-335,193,428,342,-553,-417,443,658,-297,289,455,393,434,464,477,400,151,405,241,214,-364,231,381,434
Free Cash Flow Per Share,1.07,0.39,0.66,0.60,0.21,0.19,0.33,0.57,-0.32,0.25,0.36,1.17,-0.19,-0.13,0.18,0.38,-0.39,0.23,0.53,0.43,-0.70,-0.53,0.57,0.86,-0.39,0.38,0.60,0.51,0.56,0.55,0.56,0.47,0.18,0.48,0.28,0.25,-0.43,0.27,0.45,0.51
Dividend Per Share,0.100,0.100,0.100,0.100,0.120,0.120,0.120,0.120,0.135,0.135,0.135,0.135,0.155,0.155,0.155,0.155,0.180,0.180,0.180,0.180,0.200,0.200,0.200,0.200,0.220,0.220,0.220,0.220,0.240,0.240,0.240,0.240,0.270,0.270,0.270,0.270,0.280,0.280,0.280,0.280
Dividend Growth,11.11%,0%,0%,0%,20.00%,20.00%,20.00%,20.00%,12.50%,12.50%,12.50%,12.50%,14.81%,14.81%,14.81%,14.81%,16.13%,16.13%,16.13%,16.13%,11.11%,11.11%,11.11%,11.11%,10.00%,10.00%,10.00%,10.00%,9.09%,9.09%,9.09%,9.09%,12.50%,12.50%,12.50%,12.50%,3.70%,3.70%,3.70%,3.70%
