,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"28,984","28,721","24,968","29,393","28,834","24,831","20,988","21,625","23,247","22,023","24,522","23,086","25,059","27,653","27,023","27,801","23,906","22,843","28,594","24,180","26,042","26,077","22,270","22,389","15,685","19,709","24,689","27,504","33,432","34,820","31,164","31,772","31,220","26,614","24,531","27,015","29,867","29,789","25,990","25,979","27,234"
Market Cap Growth,47.67%,36.83%,17.18%,13.97%,-0.52%,-13.54%,-15.94%,-26.43%,-19.38%,-11.31%,16.84%,6.76%,7.79%,25.56%,10.20%,20.42%,-4.60%,-17.39%,5.81%,-13.02%,8.94%,14.16%,-22.11%,-7.41%,-39.77%,-24.42%,10.86%,22.85%,113.15%,76.68%,26.22%,15.52%,-6.61%,-23.57%,-21.28%,-14.97%,-4.34%,11.93%,5.95%,-3.84%,-
Enterprise Value,"27,064","26,523","22,547","26,588","27,038","23,370","19,991","21,487","24,144","19,076","23,624","21,697","24,113","27,397","27,783","28,612","25,998","26,171","31,999","27,823","30,611","31,434","27,829","27,695","21,487","25,360","30,253","32,804","38,368","39,878","36,021","36,668","36,163","31,783","29,634","32,255","35,572","35,875","31,858","31,726","32,981"
PE Ratio,16.39,22.11,13.11,11.89,11.19,8.55,9.98,16.15,41.22,9.68,10.45,6.25,6.04,11.61,10.87,-55.94,-20.40,-26.17,-44.82,22.68,12.09,17.29,18.25,25.97,58.75,249.48,146.09,66.44,28.90,38.73,36.97,29.45,28.77,13.29,13.34,20.53,32.78,47.36,44.43,44.72,46.93
PS Ratio,3.50,3.27,2.69,3.03,2.98,2.60,2.26,2.37,2.61,2.47,2.68,2.46,2.58,2.81,2.72,2.75,2.33,2.18,2.63,2.14,2.25,2.21,1.90,1.95,1.42,1.84,2.29,2.43,2.74,2.65,2.27,2.26,2.16,1.83,1.70,1.90,2.18,2.24,2.00,2.06,2.16
PB Ratio,1.34,1.32,1.15,1.36,1.35,1.18,1.05,1.15,1.30,1.12,1.38,1.29,1.37,1.54,1.56,1.77,1.66,1.65,2.06,1.75,1.91,1.94,1.71,1.74,1.29,1.64,1.95,2.08,2.50,2.91,2.57,2.58,2.52,2.27,2.17,2.25,2.51,2.61,2.27,2.25,2.36
P/FCF Ratio,10.24,8.99,6.56,8.09,11.96,11.61,12.48,13.70,24.19,22.16,25.36,16.41,15.82,23.14,27.52,139.01,629.10,65.64,46.34,38.50,63.52,-130.39,-120.38,170.91,40.53,18.03,22.34,32.74,21.28,19.94,17.63,17.90,20.93,18.57,20.49,26.72,60.22,92.51,56.26,38.09,39.93
P/OCF Ratio,7.43,6.75,5.12,6.24,8.07,7.35,7.10,7.64,10.82,10.31,11.72,9.10,8.92,10.83,10.62,13.87,11.21,8.90,9.98,8.28,10.13,12.99,11.40,11.02,6.80,7.29,10.19,12.62,12.59,12.11,9.85,9.31,9.69,8.29,8.12,10.33,14.70,15.74,13.61,12.96,13.58
Debt / Equity Ratio,0.17,0.17,0.17,0.15,0.15,0.19,0.20,0.24,0.25,0.21,0.22,0.22,0.21,0.22,0.27,0.33,0.36,0.39,0.38,0.43,0.44,0.49,0.50,0.60,0.64,0.65,0.64,0.60,0.58,0.62,0.58,0.57,0.56,0.58,0.60,0.58,0.57,0.67,0.66,0.65,0.65
Quick Ratio,3.52,3.46,3.60,3.26,3.46,3.47,3.30,2.12,1.92,3.55,2.82,2.46,2.67,2.08,1.83,1.91,1.62,1.33,1.25,1.30,1.12,0.96,0.83,1.21,1.17,1.28,1.20,1.28,1.36,0.95,1.00,0.86,0.78,0.62,0.63,0.66,0.59,0.73,0.79,0.78,0.78
