,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,301,169,"1,014",988,407,496,212,224,-368,"2,207",284,"1,572",86,439,390,"-1,412",-589,738,625,292,499,92,337,-66,-96,-96,427,227,599,-354,371,487,581,563,208,-36,176,281,164,-40
Depreciation & Amortization,297,302,303,298,291,299,292,302,295,295,300,305,277,281,294,306,323,322,318,330,335,380,396,392,382,352,394,392,362,369,371,379,373,375,358,346,341,343,340,345
Share-Based Compensation,15,13,19,11,10,15,11,-36,9,-9,0,0,0,0,0,46,0,0,0,51,0,30,13,13,0,65,62,80,34,44,39,73,42,51,52,30,52,59,57,50
Other Operating Activities,"1,124",259,-219,-185,-107,-263,182,494,-16,"-1,958",70,-449,-172,-440,-39,"1,948",586,-345,-,268,-863,-349,143,581,-38,204,-275,50,-272,-91,114,84,-462,-231,88,277,-618,-64,161,358
Operating Cash Flow,"1,737",743,"1,117","1,112",601,547,697,984,-80,535,654,"1,428",191,280,645,888,320,715,943,941,-29,153,889,"1,018",248,550,608,774,723,771,895,"1,023",534,758,706,617,-49,619,722,713
Operating Cash Flow Growth,178.81%,91.00%,127.49%,-13.40%,-65.40%,-26.38%,-37.60%,-11.51%,-,-2.19%,-6.17%,45.12%,-,-47.66%,-1.38%,-37.82%,67.54%,155.36%,46.20%,5.97%,-,-78.60%,-5.73%,8.18%,-,259.48%,-31.61%,-23.97%,191.53%,40.18%,47.20%,32.17%,-26.14%,-1.69%,-21.12%,-39.69%,-,-18.34%,2.27%,15.56%
Capital Expenditures,-246,-232,-262,-336,-333,-308,-298,-311,-270,-263,-282,-315,-364,-397,-486,-557,-655,-522,-515,-599,-524,-570,-446,-360,-545,-261,-153,-381,-289,-307,-418,-623,-383,-353,-465,-403,-315,-388,-341,-279
Acquisitions,-38,6,4,8,-527,-31,0,-162,0,-279,0,-54,-35,-3,-133,0,0,-598,-10,-38,0,0,0,-26,0,-5,-2,-21,24,163,2,-2,74,0,3,-39,0,0,0,-17
Change in Investments,-107,-122,13,-15,-2,257,-68,473,101,"4,818",0,0,0,29,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,90,66,75,134,149,172,167,137,93,38,-,75,73,63,64,65,11,9,14,16,41,19,-54,29,6,21,7,24,-23,17,28,9,31,64,60,56,87,101,86,66
Investing Cash Flow,-301,-282,-170,-209,-713,90,-199,137,-76,"4,314",-282,-294,-326,-308,-584,-492,-644,"-1,111",-511,-621,-483,-551,-500,-357,-539,-245,-148,-378,-288,-127,-388,-616,-278,-289,-402,-386,-228,-287,-255,-230
Dividends Paid,-136,-151,-152,-152,-177,-173,-169,-160,-173,-167,-153,-152,-168,-165,-160,-158,-177,-171,-169,-168,-181,-181,-192,-188,-192,-191,-204,-200,-208,-234,-217,-212,-228,-234,-234,-236,-239,-256,-246,-248
Share Issuance / Repurchase,"-1,851",-141,-210,-165,-388,-607,-811,"-1,320",-694,-794,"-2,310",-291,-218,-575,-996,-354,-779,-661,-366,-340,-257,-114,-294,-217,-98,6,36,75,51,30,-12,-246,-131,-42,-13,5,16,19,4,3
Debt Issued / Paid,410,-20,5,-423,0,746,0,466,-46,-249,-272,1,0,-1,702,492,0,221,0,635,0,446,-97,"1,182",200,9,3,-190,-25,-435,-381,3,-11,28,3,20,-15,934,-101,-102
Other Financing Activities,400,-,-,-,-9,-1,-,-20,-3,-9,-2,-8,-2,-9,-3,-9,-3,-8,-3,-6,45,-20,12,9,-4,-2,22,1,-8,-560,9,-7,-5,-555,-8,-8,-10,-613,-13,-16
