,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"2,489","3,171","4,510","4,235","3,393","4,526","4,448","4,114","4,462","5,510","6,540","7,533","7,889","9,350","8,715","9,613","12,394","12,420","12,974","13,333","9,387","16,690","17,944","14,659","14,899","4,147","6,600","4,754","7,646","11,613","16,994","17,140","19,540","24,320","21,503","20,893","24,073","24,816","23,788","27,695","32,113"
Market Cap Growth,251.95%,219.40%,265.96%,135.57%,36.31%,42.74%,-1.37%,-2.86%,31.53%,21.75%,47.03%,83.13%,76.80%,69.67%,33.25%,27.61%,57.09%,32.84%,48.88%,38.69%,-24.26%,34.38%,38.31%,9.95%,58.72%,-75.15%,-63.22%,-67.57%,-48.68%,180.02%,157.49%,260.57%,155.56%,109.43%,26.54%,21.89%,23.20%,2.04%,10.63%,32.56%,-
Enterprise Value,"2,933","3,735","4,979","4,778","3,920","5,013","5,073","4,518","4,925","5,759","6,826","7,872","7,351","10,284","9,808","10,852","13,865","14,156","14,947","15,286","13,420","21,303","22,094","19,192","20,123","9,217","12,582","10,681","13,658","19,741","24,784","24,242","25,745","30,428","27,168","26,392","30,220","31,865","30,596","33,432","37,850"
PE Ratio,45.60,43.57,52.41,36.76,17.51,25.71,-69.47,-15.55,-8.10,-9.35,-12.28,-19.93,-47.80,2252.40,27.40,24.44,25.71,24.41,22.79,20.41,11.10,24.08,21.80,14.18,62.08,-98.74,-2.37,-1.11,-1.69,-2.88,-12.86,38.87,8.96,8.87,5.59,4.77,5.49,5.75,6.88,8.68,10.18
PS Ratio,11.97,11.44,12.57,9.62,6.84,9.07,9.06,8.87,9.99,12.73,15.34,16.51,14.97,13.85,10.48,9.70,10.29,8.57,7.60,6.87,4.31,6.52,5.87,4.20,3.76,1.04,1.94,1.51,2.72,3.75,3.90,3.09,2.88,3.03,2.36,2.17,2.50,2.71,2.86,3.37,3.91
PB Ratio,2.94,2.93,4.05,2.56,1.94,2.40,2.21,2.00,2.38,2.61,3.34,3.00,2.13,2.01,1.81,1.96,2.36,2.29,2.30,2.25,0.69,1.21,1.28,1.04,1.13,0.32,0.62,0.50,0.87,1.09,1.56,1.49,1.62,1.91,1.62,1.51,1.60,1.61,1.53,1.70,1.97
P/FCF Ratio,-3.17,-3.01,-4.26,-4.04,-3.11,-5.53,-3.69,-7.71,-9.19,-11.85,-100.56,-9.46,-9.18,-3.60,-3.17,-4.08,-5.14,-15.72,-16.17,-19.83,-4.91,-7.67,-8.42,-6.23,-15.55,-7.50,-10.25,-60.94,125.34,236.99,21.24,12.22,11.99,11.16,7.63,6.48,8.52,11.37,14.11,27.37,31.73
P/OCF Ratio,15.98,15.07,16.98,13.40,9.52,11.78,11.22,9.27,10.71,14.13,19.32,24.84,23.76,21.48,14.41,12.93,13.94,11.81,10.31,9.50,6.00,10.41,9.73,6.47,5.44,1.29,2.30,1.83,3.61,6.13,6.74,5.39,4.95,5.32,4.04,3.45,3.81,3.82,3.77,4.83,5.60
Debt / Equity Ratio,0.54,0.54,0.45,0.36,0.38,0.32,0.36,0.24,0.26,0.23,0.26,0.20,0.31,0.21,0.24,0.26,0.30,0.33,0.37,0.41,0.33,0.34,0.32,0.34,0.41,0.45,0.57,0.63,0.70,0.77,0.75,0.66,0.57,0.49,0.43,0.41,0.43,0.46,0.44,0.40,0.40
Quick Ratio,0.45,0.53,0.63,0.70,0.92,1.13,1.15,0.84,0.74,2.68,2.08,1.45,8.54,0.78,0.66,0.44,0.60,0.51,0.51,1.07,0.82,0.53,0.74,0.66,0.62,0.82,0.46,0.33,0.36,0.40,0.52,0.65,0.94,0.67,0.68,0.55,0.59,0.46,0.34,0.85,0.85
