,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,20.12,23.59,27.75,43.74,98.67,5.85,-212.29,-156.78,-187.41,-32.91,-155.49,-2.23,25.6,136.27,158.41,73.02,114.3,163,219,157,307,10,349,368,-487,-272,"-2,393","-1,113",-739,220,311,649,"1,002",779,"1,416","1,184","1,007",712,556,915
Depreciation & Amortization,23.62,30.97,40.02,45.37,53.64,59.68,57.1,52.38,48.55,42.07,39.87,44.75,51.33,58.93,75.17,87.58,105.32,115,130,146,232,322,359,365,408,409,344,288,270,273,341,341,320,313,330,336,365,403,432,442
Share-Based Compensation,-0.42,2.19,1.13,2.82,3.68,4.92,4.33,4.4,4.87,8.35,6.03,6.27,5.81,7.06,6.17,6.19,6.58,7,6,5,9,14,-14,0,48,9,9,9,10,10,13,14,14,15,13,14,13,11,16,13
Other Operating Activities,20.81,14.71,19.34,0.36,-51.6,28.69,251.5,239.82,210.89,55.25,158.61,55.78,23,-26.34,-21.24,76.8,24.78,54,70,81,-136,31,-28,76,918,703,"2,364","1,358",862,121,289,195,-169,145,-52,391,56,299,509,-12
Operating Cash Flow,64.13,71.47,88.24,92.29,104.39,99.14,100.64,139.82,76.9,72.76,49.02,104.57,105.73,175.93,218.5,243.59,250.98,339,425,389,412,377,666,809,887,849,324,542,403,624,954,"1,199","1,167","1,252","1,707","1,925","1,441","1,425","1,513","1,358"
Operating Cash Flow Growth,295.18%,324.00%,167.86%,120.53%,62.78%,38.73%,14.06%,51.50%,-26.34%,-26.61%,-51.29%,-25.21%,37.50%,141.79%,345.74%,132.95%,137.37%,92.69%,94.50%,59.70%,64.16%,11.21%,56.71%,107.97%,115.29%,125.20%,-51.35%,-33.00%,-54.57%,-26.50%,194.44%,121.22%,189.58%,100.64%,78.93%,60.55%,23.48%,13.82%,-11.36%,-29.45%
Capital Expenditures,-110.04,-399.18,-124.46,-731.59,-192.35,-153.56,-524.74,-106.97,-116.83,-106.48,-73.26,-803.07,-208.36,"-1,945.87",-398.11,-545.54,-412.49,-486,-617,-561,"-1,812",-788,-813,"-1,203",-893,-855,-562,-370,-270,-642,-441,-424,-807,-721,-553,-745,"-1,480","-1,537",-856,-852
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-24,64,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,0,0,0,-33.85,-0.63,0,-1.68,-1.03,0,-0.8,0,0,-1.55,-0.19,0,0,0.19,0,0,0,0,-149,-37,-39,-260,-33,-15,-15,63,5,-5,0,0,0,0,0,0,0,0,0
Other Investing Activities,0.07,-,-,-,0.06,-,-,0.1,9.64,0.12,0.04,1.41,-118.3,120.58,2.11,2.29,45.03,-99,4,-60,128,-,15,270,9,5,-11,1,-39,50,135,-1,591,5,37,25,102,258,261,867
Investing Cash Flow,-109.97,-399.18,-124.46,-765.44,-192.92,-153.56,-526.41,-107.9,-107.19,-107.16,-73.22,-801.66,-328.2,"-1,825.48",-396,-543.25,-367.28,-585,-613,-621,"-1,684",-937,-835,-972,"-1,144",-923,-612,-320,-246,-587,-311,-425,-216,-716,-516,-720,"-1,378","-1,279",-595,15
Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-13,-12,-21,-30,-31,-30,-59,-59,-59,-59,-68,-72,-81,-91,-107,-541,-526,-398,-542,-150,-149
Share Issuance / Repurchase,0.89,210.63,140.73,582.2,1.95,120.31,334.54,198.56,2.16,254.89,0.13,646.16,"1,151",148.08,0,222.62,-0.7,0,0,306,-1,328,674,-296,-193,-98,0,0,-39,-24,-12,-49,-440,-49,-332,-523,-347,-366,-344,-66
Debt Issued / Paid,7.16,126.92,-91.96,92.68,82.39,-61.93,106.11,-228.99,6.28,-2.5,8.44,2.94,574.5,-120.92,164.31,104.39,213.21,225,263,366,"1,034",167,-215,289,566,290,247,-102,-27,95,-287,-420,-246,-818,-330,-80,908,707,-426,-317
Other Financing Activities,0.25,-0.08,-0.87,1.92,-6.28,-2.51,-1.85,-2.34,-1.86,-2.29,-1.38,-3.52,-3.56,-6.75,-7.67,-13.73,-13.85,-19,-21,-32,-43,-3,-60,-25,-58,-32,4,-21,-23,26,-50,-79,-43,-67,-96,-101,-96,-56,-30,-32
Financing Cash Flow,8.29,337.48,47.9,676.8,78.06,55.87,438.8,-32.77,6.58,250.09,7.18,645.57,"1,722",20.42,156.64,313.28,198.66,206,230,627,978,471,369,-63,285,101,192,-182,-148,29,-421,-629,-820,"-1,041","-1,299","-1,230",67,-257,-950,-564
Net Cash Flow,-37.55,9.76,11.68,3.65,-10.46,1.46,13.04,-0.85,-23.71,215.7,-17.02,-51.53,"1,499","-1,629.13",-20.85,13.62,82.37,-40,42,395,-294,-89,200,-226,28,27,-96,40,9,66,222,145,131,-505,-108,-25,130,-111,-32,809
Free Cash Flow,-45.91,-327.72,-36.22,-639.3,-87.95,-54.41,-424.09,32.85,-39.93,-33.72,-24.24,-698.5,-102.63,"-1,769.94",-179.6,-301.95,-161.51,-147,-192,-172,"-1,400",-411,-147,-394,-6,-6,-238,172,133,-18,513,775,360,531,"1,154","1,180",-39,-112,657,506
Free Cash Flow Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350.58%,170.68%,-,124.95%,52.26%,-,-,-43.07%,-57.12%
Free Cash Flow Margin,-60.48%,-334.39%,-28.52%,-459.51%,-66.84%,-53.66%,-356.19%,29.34%,-34.93%,-38.55%,-21.55%,-491.45%,-55.47%,-752.43%,-66.66%,-100.23%,-40.47%,-30.69%,-36.43%,-32.03%,-221.17%,-47.57%,-14.40%,-40.41%,-0.54%,-0.67%,-56.00%,23.89%,17.30%,-1.52%,30.52%,40.58%,17.80%,22.05%,41.69%,48.42%,-1.92%,-5.82%,34.24%,21.62%
Free Cash Flow Per Share,-0.97,-6.76,-0.71,-11.59,-1.55,-0.93,-6.90,0.50,-0.60,-0.47,-0.34,-9.05,-1.28,-19.00,-1.83,-3.08,-1.61,-1.49,-1.95,-1.74,-11.41,-2.49,-0.89,-2.42,-0.04,-0.04,-1.51,1.09,0.84,-0.11,2.83,4.28,2.00,2.99,6.54,6.77,-0.22,-0.61,3.64,2.83
