,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,965,"1,653","1,362","1,466","1,336","1,110","1,704","1,026","1,219",-234,"2,279","1,770","1,579","1,749","1,810","3,320","2,477","2,196","2,363","3,424","2,149","-2,942","1,167","-1,010",-628,"-2,376",-449,"-8,420",-537,587,-109,"-4,143","-1,219",193,"-3,275",-634,-414,-149,"-1,636",-23
Depreciation & Amortization,448,452,478,528,459,453,437,484,443,447,474,525,468,488,514,577,501,507,523,583,521,546,576,628,556,547,565,578,536,551,523,534,486,498,493,502,457,456,467,481
Share-Based Compensation,-16,20,44,33,-62,32,32,30,51,46,47,46,50,48,53,51,45,53,52,52,47,57,56,52,55,60,50,85,321,172,184,156,203,149,176,197,222,159,167,142
Other Operating Activities,-285,-316,-945,"2,971","-1,645","1,702",686,"1,579",-438,"2,931",402,488,1,"2,664","1,019","-1,045",113,"1,924","1,621","-1,112",71,"1,749","-4,223","-1,890","-4,285","-3,511","-4,985","3,748","-3,707","-1,793",-860,"4,169","-2,686",-759,"5,796","3,392",-583,"2,409","1,024","2,781"
Operating Cash Flow,"1,112","1,809",939,"4,998",88,"3,297","2,859","3,119","1,275","3,190","3,202","2,829","2,098","4,949","3,396","2,903","3,136","4,680","4,559","2,947","2,788",-590,"-2,424","-2,220","-4,302","-5,280","-4,819","-4,009","-3,387",-483,-262,716,"-3,216",81,"3,190","3,457",-318,"2,875",22,"3,381"
Operating Cash Flow Growth,112.21%,-47.82%,-66.56%,262.17%,-92.09%,82.26%,204.47%,-37.60%,1348.86%,-3.25%,12.00%,-9.30%,64.55%,55.14%,6.06%,2.62%,49.48%,-5.44%,34.25%,1.52%,-11.10%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,382.82%,-,3449.38%,-99.31%,-2.20%
Capital Expenditures,-482,-447,-612,-661,-574,-672,-557,-605,-737,-669,-594,-575,-457,-423,-394,-373,-367,-362,-381,-492,-391,-200,-462,-447,-370,-310,-83,-244,-289,-173,89,-78,-341,-255,-281,-310,-463,-288,-326,-423
Acquisitions,0,-163,0,0,0,-23,0,-8,0,0,0,-297,0,0,0,-324,0,0,-250,"-2,980",-276,-216,0,501,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-19,-51
Change in Investments,888,"1,485",361,"2,065",352,483,-7,-274,289,-241,-20,-541,198,-577,176,241,503,"-1,012",-267,"1,067",-91,353,-734,573,-17,"-11,997","-4,060","-1,267","3,050","1,831","2,881","2,014","3,305","3,520",584,"-1,841","-1,358","-2,571",-59,"3,279"
Other Investing Activities,-,-,4,29,8,14,11,6,10,-2,-,-1,-1,-123,-,-1,-17,-40,-4,-19,-9,-23,2,-110,8,-,6,-32,3,1,2,-1,1,1,-13,-,-2,-156,1,-1
Investing Cash Flow,406,875,-247,"1,433",-214,-198,-553,-881,-438,-912,-614,"-1,414",-260,"-1,123",-218,-457,119,"-1,414",-902,"-2,424",-767,-86,"-1,194",517,-379,"-12,307","-4,137","-1,543","2,764","1,659","2,966","1,935","2,965","3,266",290,"-2,151","-1,823","-3,015",-403,"2,804"
Dividends Paid,-540,-531,-525,-519,-639,-625,-618,-608,-717,-691,-676,-672,-868,-852,-855,-842,"-1,006",-991,-979,-970,"-1,161","-1,156","-1,156","-1,157","-1,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share Issuance / Repurchase,"-2,391","-1,346",-970,-951,"-2,269","-1,956","-1,445",-682,"-3,459","-1,895",-955,-371,"-2,326","-2,434","-2,449","-1,716","-2,949","-2,955","-2,441",-574,"-2,299",-305,4,7,21,6,4,5,23,6,7,6,30,4,5,11,44,0,1,0
