,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"20,465","22,045","23,784","24,468","22,149","24,543","25,849","23,573","22,632","24,755","23,898","22,211","21,961","23,051","24,223","24,770","23,382","24,258","25,146","28,341","22,917","15,751","19,980","17,911","16,908","11,807","14,139","15,304","15,217","16,998","15,278","14,793","13,991","16,681","15,956","19,980","17,921","19,751","18,104","22,018"
Revenue Growth (YoY),8.32%,1.05%,7.47%,2.87%,8.23%,11.33%,8.68%,-3.66%,2.18%,0.86%,-7.55%,-5.78%,-2.96%,-6.88%,1.36%,11.52%,6.47%,5.24%,3.81%,14.42%,-1.99%,-35.07%,-20.54%,-36.80%,-26.22%,-25.04%,-29.23%,-14.56%,-10.00%,43.97%,8.06%,-3.34%,-8.06%,-1.86%,4.44%,35.06%,28.09%,18.40%,13.46%,10.20%
Cost of Revenue,"17,296","18,670","20,075","20,711","18,496","21,350","21,600","20,642","19,097","22,325","19,904","17,700","18,073","18,702","19,956","19,881","18,824","19,536","21,040","22,090","18,645","17,810","16,930","18,708","16,768","12,978","13,105","20,992","13,808","14,588","13,566","17,275","13,638","14,553","16,771","18,116","15,998","17,812","16,939","19,321"
Gross Profit,"3,169","3,375","3,709","3,757","3,653","3,193","4,249","2,931","3,535","2,430","3,994","4,511","3,888","4,349","4,267","4,889","4,558","4,722","4,106","6,251","4,272","-2,059","3,050",-797,140,"-1,171","1,034","-5,688","1,409","2,410","1,712","-2,482",353,"2,128",-815,"1,864","1,923","1,939","1,165","2,697"
"Selling, General & Admin",877,918,932,"1,040",945,760,889,931,888,806,923,996,929,"1,043",918,"1,205",997,"1,194","1,154","1,222","1,184",672,"1,001","1,052",873,"1,161",955,"1,828","1,032","1,040","1,097",988,863,668,"1,226","1,430","1,304","1,286","1,043","1,535"
Research & Development,809,733,750,755,769,800,857,905,917,"2,127",857,725,836,813,768,762,764,827,826,852,866,826,778,749,672,625,574,605,499,497,575,678,633,698,727,794,741,797,958,881
Other Operating Expenses,-59,-61,-92,-75,-79,-50,-78,-67,-54,-97,-69,-83,-81,-39,-49,-35,-74,-6,-32,1,-20,15,8,1,2,45,14,-70,-37,-38,-120,-15,20,-17,24,-11,27,-44,-28,-1
Operating Expenses,"1,627","1,590","1,590","1,720","1,635","1,510","1,668","1,769","1,751","2,836","1,711","1,638","1,684","1,817","1,637","1,932","1,687","2,015","1,948","2,075","2,030","1,513","1,787","1,802","1,547","1,831","1,543","2,363","1,494","1,499","1,552","1,651","1,516","1,349","1,977","2,213","2,072","2,039","1,973","2,415"
Operating Income,"1,542","1,785","2,119","2,037","2,018","1,683","2,581","1,162","1,784",-406,"2,283","2,873","2,204","2,532","2,630","2,957","2,871","2,707","2,158","4,176","2,242","-3,572","1,263","-2,599","-1,407","-3,002",-509,"-8,051",-85,911,160,"-4,133","-1,163",779,"-2,792",-349,-149,-100,-808,282
Interest Expense / Income,92,81,79,81,61,75,67,72,73,73,81,79,87,93,87,93,102,109,106,158,123,154,203,242,262,553,643,698,679,673,669,693,637,656,628,640,649,621,589,600
