,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,203.58,128.73,72.23,20.27,131.64,142.02,104.9,152.21,175.78,271.54,178.1,238.25,253.56,256.16,280.94,-134.32,306.88,348.77,395.94,369.1,192.73,217.85,346.53,380.56,78.45,411.25,420.57,457.25,567.5,632.98,"1,068",717.44,730.57,805.37,"1,026",978.8,697.84,684.65,741.38,582.53
Depreciation & Amortization,20.61,22.01,21.16,18.9,20.51,19.97,19.74,16.53,15.78,14.89,14.42,14.89,14.2,14.32,15.28,16.13,16.28,14.99,16.09,15.81,73.45,127.89,98.59,88.53,81.99,78.94,80.07,84.26,84.37,84.65,84.82,85.55,92.13,100.85,101.94,103.51,104.85,104.81,102.4,99.06
Share-Based Compensation,12.07,13.76,1.26,14.28,12.37,11.99,2.09,9.94,8.55,12.53,11.48,12.44,12.54,14.49,14.03,13.74,16.21,18.8,16.14,15.7,34.19,28.17,26.94,26.79,31.27,26.38,26.99,26.83,30.33,27.69,25.22,27.77,37.09,36.85,34.98,38.41,48.13,49.91,48.77,48.62
Other Operating Activities,1.47,84.14,-59.73,-42.37,77.9,143.51,67.06,-78.36,-88.61,55.13,-34.22,-43.17,-55.46,177.67,63.38,233.82,13.23,-9.05,-46.76,-118.43,-136.77,-48.44,24.19,-108.15,250.32,-63.72,-15.45,-7.25,-36.04,-279.69,-314.66,-19.96,-40.91,-123.84,-151.37,-432.42,160.03,119.74,-8.81,-107.98
Operating Cash Flow,237.73,248.64,34.93,11.08,242.42,317.48,193.78,100.32,111.5,354.09,169.78,222.41,224.84,462.64,373.63,129.37,352.61,373.51,381.41,282.17,163.59,325.46,496.25,387.73,442.03,452.85,512.17,561.08,646.15,465.62,863.8,810.8,818.88,819.23,"1,012",688.29,"1,011",959.12,883.74,622.24
Operating Cash Flow Growth,-42.69%,41.62%,-80.30%,-90.38%,1.97%,27.69%,454.84%,805.12%,-54.01%,11.53%,-12.39%,121.69%,101.65%,30.65%,120.07%,-41.83%,56.83%,-19.26%,2.08%,118.11%,-53.60%,-12.86%,30.11%,37.41%,170.20%,39.14%,3.21%,44.71%,46.18%,2.82%,68.65%,44.51%,26.73%,75.94%,17.10%,-15.11%,23.44%,17.08%,-12.63%,-9.60%
Capital Expenditures,-18.22,-9.23,-13.45,-12.78,-10.33,-9.24,-7.34,-6.72,-6.14,-4.46,-9.88,-6.05,-9.41,-10.3,-15.76,-13.37,-14.99,-22.83,-22.33,-26.37,-25.96,-55.85,-32.57,-34.87,-43.45,-41.79,-54.81,-58.4,-61.18,-55.38,-68.96,-64.9,-100.3,-45.5,-84.35,-93.64,-84.91,-78.68,-68.05,-71.72
Acquisitions,-18,0,0,0,0,0,0,0,0,0,0,0,0,-28.56,-0.71,-4.78,0,-11.91,-11.79,0,"-1,806.5",0,-78.53,0,-0.07,-11.54,0,0,16.83,0,-37.99,0,-432.9,-8.23,48.21,0,0,0,0,0
Change in Investments,-96.38,-271.49,238.99,488.55,69.39,167.08,39.24,147.89,47.02,-64.8,-157.94,-134.29,-88.96,-115.5,129.46,44.1,40.89,161.52,348.99,234.98,97.55,86.29,-35.6,26.73,45.3,-52.49,-79.51,-37.49,-132.24,-38.23,-68.37,-41.36,-36.29,28.33,-17.34,-147.76,-28.29,4.2,-323.63,-16.75
Investing Cash Flow,-132.6,-280.72,225.55,475.77,59.07,157.84,31.9,141.17,40.87,-69.25,-167.82,-140.33,-98.37,-154.36,112.99,25.96,25.89,126.78,314.87,208.61,"-1,734.9",30.44,-146.69,-8.15,1.79,-105.82,-134.32,-95.89,-176.59,-93.6,-175.31,-106.26,-569.49,-25.39,-53.48,-241.41,-113.21,-74.48,-391.67,-88.48
