,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,776.22,630.86,669.68,584.87,621.89,838.03,763.7,886.59,925.97,"1,108",966.33,937.03,955.81,"1,153","1,321","1,073","1,256","1,404","1,650","1,794","1,092","1,016",988.35,939.86,946.18,"1,234","1,216","1,431","1,452","1,435","1,510","1,657","1,415","1,585","1,819","1,571","1,569","1,928","1,712","1,665"
Short-Term Investments,"2,251","2,522","2,273","1,782","1,718","1,549","1,506","1,355","1,315","1,383","1,528","1,656","1,748","1,864","1,736","1,685","1,634","1,476","1,131",900.11,805.11,723.39,763.17,737.66,688.36,746.06,827.63,865.06,990.58,"1,060","1,115","1,153","1,163","1,123","1,134","1,295","1,322","1,315","1,638","1,678"
Cash & Cash Equivalents,"3,027","3,153","2,942","2,367","2,340","2,387","2,269","2,241","2,241","2,491","2,495","2,593","2,704","3,017","3,056","2,758","2,890","2,880","2,780","2,694","1,897","1,739","1,752","1,678","1,635","1,980","2,043","2,297","2,443","2,495","2,625","2,810","2,578","2,708","2,954","2,866","2,890","3,243","3,349","3,343"
Cash Growth,5.12%,8.01%,-0.32%,-19.79%,-22.70%,-24.28%,-22.87%,-5.30%,-4.21%,4.36%,9.92%,15.68%,20.62%,21.09%,22.52%,6.37%,6.90%,-4.52%,-9.04%,-2.32%,-34.35%,-39.61%,-37.00%,-37.73%,-13.85%,13.86%,16.67%,36.90%,49.45%,25.96%,28.45%,22.38%,5.53%,8.56%,12.52%,1.99%,12.12%,19.76%,13.40%,16.63%
Receivables,557.66,492.86,444.05,632.09,631.61,585.49,460.81,427.12,624.82,613.23,654.7,663.85,734.72,571.12,666.74,740.9,660.46,651.68,602.21,658.08,958.02,990.11,"1,066","1,191","1,119","1,107","1,029","1,219","1,202","1,305","1,464","1,728","1,619","1,812","1,857","2,283","1,940","1,753","1,631","1,844"
Inventory,680.92,656.46,676.24,662.8,632.35,617.9,650.5,691.79,721.49,698.64,703.26,671.17,696.78,732.99,762.4,787.97,858.92,931.85,993.53,"1,006","1,317","1,263","1,254","1,251","1,264","1,311","1,394","1,421","1,451","1,575","1,715","1,829","1,982","2,147","2,408","2,535","2,750","2,877","3,008","3,039"
Other Current Assets,276.93,284.14,305.76,384.53,363.37,314.07,294.66,324.38,318.85,64.87,76.58,103.64,118.32,71.22,73.87,66.93,131.15,85.16,145,127.35,270.08,323.08,283.8,257.49,300.54,324.68,288.14,286.62,309.86,320.87,340.55,333.23,403.66,502.14,424.77,447.93,438.73,498.73,443.02,523.22
Total Current Assets,"4,542","4,586","4,369","4,046","3,967","3,905","3,675","3,685","3,906","3,868","3,929","4,032","4,253","4,392","4,559","4,354","4,541","4,549","4,521","4,486","4,443","4,315","4,356","4,377","4,318","4,724","4,755","5,223","5,405","5,696","6,145","6,701","6,583","7,169","7,644","8,133","8,019","8,372","8,431","8,749"
"Property, Plant & Equipment",326.05,330.26,329.96,323.35,321.08,314.59,302.87,292.39,287.87,278.01,272.35,279.97,285.74,283.98,279.87,281.63,284.5,286.31,291.23,306.35,411.85,448.8,475.21,489.98,497.74,519.82,561.85,594.19,628.44,663.03,698.55,717.18,808.87,849.93,913,964.81,984.27,"1,032","1,060","1,089"
Goodwill and Intangibles,367.23,363.05,358.94,354.82,350.84,347.16,343.46,342.14,340.83,339.51,338.26,337.72,337.27,368.49,367.44,366.59,365.37,374.03,385.56,384.3,"3,867","3,773","3,813","3,792","3,481","3,437","3,386","3,335","3,249","3,196","3,199","3,148","3,570","3,514","3,410","3,344","3,279","3,214","3,151","2,872"
