,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"11,517","12,046","13,028","11,566","9,482","8,989","7,875","10,815","11,334","11,406","10,874","12,299","14,900","14,345","16,625","16,465","17,073","15,982","15,880","13,699","18,074","19,104","25,393","28,114","22,534","30,154","30,119","39,991","50,906","49,695","51,092","65,214","55,171","47,618","42,914","53,432","55,277","66,544","62,708","79,017","89,437"
Market Cap Growth,31.44%,30.30%,29.18%,7.67%,-17.67%,-25.37%,-39.55%,-6.49%,19.53%,26.88%,38.09%,13.72%,31.47%,25.77%,52.88%,33.87%,14.58%,11.41%,-4.48%,-16.80%,5.86%,19.53%,59.91%,105.23%,24.68%,57.84%,18.61%,42.25%,125.90%,64.81%,69.63%,63.07%,8.38%,-4.18%,-16.01%,-18.07%,0.19%,39.75%,46.12%,47.88%,-
Enterprise Value,"9,238","9,638","10,833","12,445","10,379","9,792","8,757","11,705","12,190","11,972","11,398","12,685","15,152","14,259","16,343","16,194","16,645","15,339","15,337","13,243","19,600","20,788","27,066","29,837","24,344","31,643","31,496","41,156","51,906","50,644","51,911","65,848","56,293","51,571","46,273","56,679","58,276","69,192","65,250","81,567","91,987"
PE Ratio,19.56,20.67,23.96,27.23,26.87,24.55,19.75,20.38,19.72,16.19,13.98,14.24,15.83,15.49,16.16,25.09,24.06,19.92,17.31,9.64,13.83,16.25,22.55,24.71,22.02,24.78,23.33,29.24,27.42,23.91,18.74,21.84,17.52,14.34,13.09,15.09,15.76,19.65,20.21,29.20,33.55
PS Ratio,3.95,4.11,4.47,4.01,3.40,3.19,2.80,3.80,4.02,3.82,3.52,3.77,4.31,4.12,4.50,4.34,4.37,3.96,3.82,3.18,4.13,4.18,5.19,5.33,4.02,5.19,5.08,6.59,7.89,7.18,6.85,7.99,6.38,5.17,4.36,5.10,5.20,6.34,6.17,8.17,9.25
PB Ratio,3.16,3.28,3.69,19.21,19.20,21.33,26.75,29.58,23.78,16.55,13.92,12.74,12.99,10.82,11.36,13.43,12.46,9.86,10.13,8.57,6.34,7.18,9.54,10.53,9.77,11.31,10.96,13.63,16.34,14.71,13.23,16.11,13.52,33.98,20.42,20.53,20.60,22.79,20.97,25.96,29.38
P/FCF Ratio,18.21,16.84,22.42,24.16,19.30,16.05,10.86,13.18,16.34,15.52,15.35,14.80,15.83,13.74,13.39,14.42,13.51,13.75,13.65,10.51,16.38,18.69,22.54,22.97,15.18,18.54,18.59,22.60,26.02,25.42,22.28,25.72,20.67,15.70,13.56,17.73,17.16,19.99,19.49,24.91,28.19
P/OCF Ratio,16.32,15.47,20.47,21.73,17.65,14.84,10.30,12.66,15.67,15.01,14.78,14.34,15.34,13.29,12.95,13.83,12.95,13.00,12.84,9.86,15.05,16.57,20.03,20.48,13.65,16.95,16.78,20.32,23.43,22.74,20.14,23.40,18.64,14.37,12.40,16.01,15.66,18.13,17.70,22.73,25.73
Debt / Equity Ratio,0.21,0.20,0.21,5.39,6.55,7.57,10.70,8.57,6.50,4.44,3.86,3.09,2.58,2.21,1.90,2.03,1.80,1.38,1.43,1.40,1.20,1.29,1.29,1.27,1.49,1.30,1.25,1.18,1.11,1.02,0.89,0.85,0.91,4.75,3.00,2.35,2.20,2.02,1.97,1.94,1.94
Quick Ratio,4.04,4.07,4.21,3.18,3.04,2.97,2.98,3.11,2.87,3.10,3.23,2.74,2.75,2.77,2.54,3.00,2.96,2.91,2.58,2.26,1.68,1.54,1.45,1.67,1.67,1.82,1.76,1.74,1.80,1.81,1.62,1.63,1.48,1.57,1.53,1.48,1.41,1.33,1.30,1.13,1.13
Current Ratio,5.12,5.12,5.43,4.29,4.06,3.90,4.02,4.29,3.92,3.86,4.03,3.39,3.41,3.40,3.11,3.73,3.78,3.75,3.45,3.03,2.61,2.44,2.24,2.55,2.61,2.78,2.72,2.59,2.66,2.71,2.44,2.41,2.33,2.50,2.44,2.34,2.35,2.24,2.21,1.91,1.91
Interest Coverage,19.76,13.39,8.32,0.80,6.46,6.70,5.39,7.07,7.79,11.63,8.23,11.02,11.47,11.61,11.99,13.69,14.02,15.36,17.22,16.67,8.10,6.72,10.21,11.51,3.95,11.09,13.29,14.57,17.39,18.73,21.00,25.49,22.17,22.49,15.38,16.39,11.71,11.55,12.47,10.32,11.51
Return on Capital (ROIC),Upgrade,14.43%,14.16%,13.75%,15.50%,14.49%,15.55%,17.65%,17.98%,18.88%,21.48%,23.12%,24.43%,25.34%,24.03%,26.58%,19.39%,20.16%,22.42%,25.73%,39.53%,22.42%,21.18%,20.57%,21.02%,20.45%,22.36%,23.38%,23.70%,30.47%,32.49%,39.47%,41.90%,42.45%,43.13%,41.18%,43.14%,43.84%,41.60%,37.84%,33.16%
Dividend Yield,2.50%,2.50%,2.30%,26.20%,31.70%,32.90%,37.00%,2.90%,2.80%,2.80%,3.00%,2.70%,2.20%,2.30%,2.10%,2.20%,2.10%,2.50%,2.60%,3.20%,2.50%,2.50%,1.90%,1.70%,2.20%,1.70%,1.80%,1.40%,1.10%,1.10%,1.10%,0.90%,1.10%,1.30%,1.50%,1.20%,1.20%,1.10%,1.10%,0.90%,0.88%
Payout Ratio,36.90%,57.70%,113.60%,14166.70%,61.70%,56.20%,77.60%,53.10%,46.00%,29.90%,45.60%,35.50%,33.30%,32.90%,33.00%,-68.60%,30.10%,33.60%,29.40%,30.90%,61.00%,56.40%,34.40%,35.10%,170.00%,32.20%,33.20%,30.40%,24.40%,21.80%,15.00%,22.20%,21.60%,19.30%,18.00%,18.80%,25.70%,25.90%,23.90%,33.70%,29.43%
Buyback Yield / Dilution,0.70%,0.80%,1.28%,1.72%,3.09%,4.42%,5.16%,5.64%,3.91%,2.06%,0.61%,-0.72%,-0.84%,-0.83%,-0.53%,0.34%,0.35%,0.72%,1.12%,2.52%,0.01%,-3.17%,-2.59%,-3.91%,0.01%,3.46%,2.30%,1.93%,1.28%,1.20%,1.94%,2.08%,2.56%,3.37%,7.07%,6.80%,8.30%,7.68%,3.83%,4.02%,4.02%
Total Shareholder Return,3.20%,3.30%,3.58%,27.92%,34.79%,37.32%,42.16%,8.54%,6.71%,4.86%,3.61%,1.98%,1.36%,1.47%,1.57%,2.54%,2.45%,3.22%,3.72%,5.72%,2.51%,-0.67%,-0.69%,-2.21%,2.21%,5.16%,4.10%,3.33%,2.38%,2.30%,3.04%,2.98%,3.66%,4.67%,8.57%,8.00%,9.50%,8.78%,4.93%,4.92%,4.90%
