,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-03-26,2022-06-25,2022-09-24,2022-12-31,2023-04-01,2023-07-01,2023-09-30
Cash & Equivalents,"1,179","1,137","1,235","1,155","1,197","1,172",938.46,915.17,833.33,857.94,801.72,912.82,847,833.69,859.68,891.4,891.76,899.26,946.87,"1,057","1,202","1,116",820.25,977.44,"1,028","1,049","1,355","1,224","1,458","1,599","1,639","1,639","1,498","1,418","1,087","1,082","1,279","1,362","1,426","1,423"
Short-Term Investments,287.24,206.52,160.9,151.37,167.99,270.21,199.01,211.83,215.16,198.15,252.25,201.56,266.95,258.4,248.9,253.7,161.69,167.75,173.32,173.7,182.99,197.39,239.77,300.54,376.46,391.65,380.88,430.16,387.64,342.66,330.57,345.21,347.98,375.24,526.64,378.71,173.29,188.88,253.69,273.05
Cash & Cash Equivalents,"1,467","1,343","1,396","1,306","1,365","1,442","1,137","1,127","1,048","1,056","1,054","1,114","1,114","1,092","1,109","1,145","1,053","1,067","1,120","1,230","1,385","1,313","1,060","1,278","1,404","1,441","1,736","1,654","1,846","1,942","1,970","1,984","1,846","1,793","1,614","1,461","1,452","1,550","1,679","1,696"
Cash Growth,5.89%,8.37%,13.84%,8.56%,-6.96%,7.33%,-18.52%,-13.72%,-23.16%,-26.76%,-7.34%,-1.12%,6.24%,3.41%,5.18%,2.76%,-5.43%,-2.30%,1.05%,7.44%,31.45%,23.10%,-5.37%,3.88%,1.39%,9.67%,63.78%,29.42%,31.48%,34.82%,13.47%,19.97%,-0.00%,-7.69%,-18.07%,-26.37%,-21.32%,-13.52%,4.04%,16.07%
Receivables,564.59,427.46,496.98,478.72,570.19,425.65,502.03,431.94,531.48,408.28,510.31,461.36,527.06,391.35,514.94,457.39,590.88,409.7,533.08,467.78,569.83,453.07,583.91,558.3,706.76,500.24,523.9,658,849.47,558.19,737.27,639.35,843.45,599.73,698.86,641.07,656.85,610.65,716.8,721.14
Inventory,382.23,442.03,429.67,466.48,420.48,470.44,458.45,503.18,500.55,517.77,508.16,534.68,484.82,533.15,525.17,575.34,517.64,547.41,501.49,556.64,561.84,598.39,648.14,749.83,752.91,790.18,813.24,821.38,762.08,837.93,938.61,"1,114","1,228","1,340","1,455","1,533","1,515","1,479","1,402","1,440"
Other Current Assets,182.19,174.55,173.88,170.06,155.75,162.3,185.34,169.83,130.56,147,140.14,137.04,137.19,140.32,156.24,154.65,184.17,167.16,168.83,145.96,148.9,147.2,168.51,171.74,194.08,197.93,185.21,208.52,211.71,219.66,237.88,271.85,344.68,350.17,354.87,332.74,330.78,323.88,312.76,299.98
Total Current Assets,"2,596","2,387","2,497","2,421","2,511","2,500","2,283","2,232","2,211","2,129","2,213","2,247","2,263","2,157","2,305","2,332","2,346","2,191","2,324","2,401","2,665","2,512","2,461","2,758","3,058","2,929","3,258","3,342","3,669","3,558","3,884","4,009","4,262","4,082","4,123","3,968","3,955","3,964","4,111","4,157"
"Property, Plant & Equipment",414.85,417.16,428.48,431.75,430.89,436.1,445.67,439.09,446.09,448.97,450.65,454.25,482.88,503.84,517.29,554.44,595.68,604.81,637.25,650.81,663.53,727.28,761.27,765.99,792.51,821.05,867.39,888.51,950.17,954.32,"1,051","1,065","1,157","1,194","1,242","1,222","1,285","1,300","1,316","1,328"
Long-Term Investments,"1,502","1,571","1,456","1,453","1,407","1,259","1,309","1,290","1,343","1,280","1,306","1,327","1,213","1,211","1,200","1,210","1,260","1,309","1,302","1,301","1,330","1,338","1,319","1,252","1,205","1,200",993.02,"1,058","1,131","1,213","1,204","1,254","1,269","1,239","1,247","1,236","1,208","1,164","1,100","1,082"
