,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-03-26,2022-06-25,2022-09-24,2022-12-31,2023-04-01,2023-07-01,2023-09-30,Current
Market Capitalization,"9,711","11,563","12,607","10,791","11,197","9,917","9,482","7,376","7,695","8,109","8,483","10,092","9,605","10,124","10,108","10,690","11,799","11,673","12,083","13,875","12,443","17,104","15,807","16,799","19,515","14,021","18,120","17,890","22,989","24,592","27,740","33,199","25,863","22,473","19,338","15,963","17,689","19,312","19,950","20,141","23,381"
Market Cap Growth,16.67%,68.14%,67.51%,14.76%,15.30%,-14.23%,-24.79%,-31.64%,-31.28%,-18.23%,-10.53%,36.81%,24.82%,24.85%,19.15%,5.93%,22.85%,15.30%,19.54%,29.79%,5.46%,46.53%,30.82%,21.07%,56.83%,-18.02%,14.64%,6.50%,17.80%,75.39%,53.09%,85.57%,12.51%,-8.62%,-30.29%,-51.92%,-31.61%,-14.07%,3.17%,26.17%,-
Enterprise Value,"8,244","10,219","11,211","9,485","9,832","8,475","8,345","6,249","6,646","7,053","7,429","8,977","8,491","9,032","8,999","9,545","10,746","10,606","10,963","12,645","11,058","15,834","14,793","15,564","18,160","12,634","16,444","16,295","21,219","22,725","25,844","31,286","24,087","20,763","17,831","14,602","16,351","17,873","18,381","18,556","21,796"
PE Ratio,15.86,18.00,19.34,33.98,30.74,31.77,35.39,13.81,16.87,16.98,16.94,19.92,18.55,15.15,14.78,15.06,16.64,19.45,19.70,21.46,17.93,24.27,21.41,21.49,20.49,14.40,19.40,17.55,23.17,23.40,23.43,29.39,23.90,20.93,19.06,16.52,18.17,20.03,20.06,19.35,22.59
PS Ratio,3.69,4.31,4.56,3.82,3.90,3.45,3.31,2.60,2.73,2.84,2.93,3.43,3.15,3.31,3.28,3.44,3.78,3.66,3.71,4.19,3.72,5.03,4.56,4.68,5.19,3.64,4.82,4.54,5.49,5.59,5.71,6.72,5.19,4.42,3.87,3.23,3.64,3.99,4.06,3.99,4.63
PB Ratio,2.65,3.08,3.62,3.33,3.29,2.85,2.96,2.28,2.30,2.36,2.64,3.00,2.81,2.74,2.90,2.94,3.06,2.92,3.21,3.51,2.99,3.96,3.81,3.84,4.07,2.84,3.82,3.51,4.17,4.30,4.97,5.67,4.23,3.60,3.30,2.72,2.85,3.02,3.26,3.17,3.68
P/FCF Ratio,16.89,19.82,23.34,23.48,24.87,21.65,48.36,37.63,37.03,31.30,16.53,17.15,15.61,17.02,17.17,19.69,22.63,18.99,18.77,19.16,16.26,24.02,24.93,30.09,33.59,22.15,26.08,23.16,24.15,22.42,25.81,31.83,36.70,44.91,50.14,55.88,32.37,29.63,22.99,18.72,21.74
P/OCF Ratio,15.41,18.01,20.95,20.46,21.42,18.60,34.90,27.61,27.44,24.71,14.74,15.51,13.61,14.53,14.65,15.82,17.86,15.47,14.47,15.42,13.53,19.66,20.89,24.64,27.94,18.45,21.36,19.16,20.25,19.25,21.20,25.95,25.55,27.09,28.44,27.12,22.44,21.90,18.55,15.75,18.28
Debt / Equity Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Quick Ratio,2.24,2.54,1.95,1.59,1.87,2.27,1.70,1.74,1.82,2.15,1.55,1.71,2.10,2.60,1.75,1.89,2.08,2.65,1.78,1.99,2.12,2.84,1.60,1.76,2.04,2.48,1.94,2.06,2.32,2.68,1.86,1.91,1.86,2.08,1.42,1.46,1.74,2.14,1.65,1.82,1.82
Current Ratio,2.87,3.43,2.58,2.15,2.43,3.03,2.37,2.50,2.55,3.13,2.19,2.44,2.89,3.77,2.48,2.76,2.96,3.93,2.50,2.81,2.89,4.04,2.39,2.64,2.95,3.75,2.80,2.98,3.15,3.81,2.66,2.92,2.94,3.54,2.54,2.75,3.26,3.93,2.84,3.13,3.13
Return on Capital (ROIC),Upgrade,14.86%,14.85%,17.42%,8.65%,9.61%,9.33%,8.29%,15.65%,13.38%,12.64%,14.32%,14.97%,15.02%,20.10%,21.34%,20.57%,19.57%,13.95%,15.29%,15.58%,15.78%,15.26%,16.61%,16.93%,18.87%,18.99%,19.06%,18.96%,16.96%,17.38%,20.27%,18.86%,17.68%,17.05%,17.30%,16.67%,14.91%,14.07%,14.52%,14.32%
Dividend Yield,3.90%,3.20%,3.00%,3.60%,3.50%,4.00%,4.30%,5.60%,5.40%,5.20%,5.00%,4.20%,4.20%,4.00%,4.00%,3.80%,3.40%,3.50%,3.40%,3.00%,3.30%,2.50%,2.70%,2.60%,2.30%,3.10%,2.40%,2.50%,2.00%,1.90%,1.70%,1.50%,1.90%,2.30%,2.70%,3.40%,3.10%,2.90%,2.80%,2.80%,2.39%
Payout Ratio,54.20%,73.80%,51.10%,-63.20%,43.60%,137.10%,70.80%,81.00%,72.90%,110.90%,60.00%,77.30%,67.10%,40.20%,54.30%,63.00%,67.10%,73.90%,52.50%,54.10%,52.50%,71.60%,48.30%,47.50%,30.20%,67.90%,63.50%,37.20%,35.10%,53.00%,40.60%,49.60%,45.00%,60.90%,54.50%,67.00%,47.70%,68.90%,48.30%,54.50%,53.97%
Buyback Yield / Dilution,-,0.30%,0.69%,2.07%,-,1.80%,1.72%,0.74%,-,1.40%,1.17%,0.83%,4.81%,0.33%,0.46%,0.40%,-,-0.14%,-0.51%,-0.80%,-,-0.69%,-0.66%,-0.50%,-,-0.57%,-0.46%,-0.54%,3.45%,-0.59%,-0.66%,-0.62%,-0.57%,-0.40%,-0.30%,0.04%,0.34%,0.87%,0.96%,0.64%,0.64%
Total Shareholder Return,3.90%,3.50%,3.69%,5.67%,3.50%,5.80%,6.02%,6.34%,5.40%,6.60%,6.17%,5.03%,9.01%,4.33%,4.46%,4.20%,3.40%,3.36%,2.89%,2.20%,3.30%,1.81%,2.04%,2.10%,2.30%,2.53%,1.94%,1.96%,5.45%,1.31%,1.04%,0.88%,1.33%,1.90%,2.40%,3.44%,3.44%,3.77%,3.76%,3.44%,3.03%
