,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,313.39,369.36,384.87,343.95,330.91,392.15,399.75,362.5,352.74,411.13,423.99,385.61,375.25,433.56,450.44,414.71,408.74,480.46,487.74,444.62,429.07,523.96,556.47,505.99,487.9,553.33,583.7,536.29,535.55,638.2,650.2,600.34,590.68,714.05,729.7,661.39,658.02,820.75,840.43,754.09
Revenue Growth (YoY),4.56%,5.29%,6.27%,5.93%,5.59%,6.17%,3.87%,5.39%,6.60%,4.84%,6.07%,6.38%,6.38%,5.45%,6.24%,7.55%,8.93%,10.82%,8.28%,7.21%,4.97%,9.05%,14.09%,13.80%,13.71%,5.61%,4.89%,5.99%,9.77%,15.34%,11.39%,11.94%,10.29%,11.88%,12.23%,10.17%,11.40%,14.94%,15.17%,14.02%
Cost of Revenue,161.31,182.64,188.81,174.98,168.04,190.21,195.49,182.24,177.8,195.94,205.61,193,189.16,204.48,218.78,207.52,206.14,230.77,236.29,221.24,217.26,253.33,268.72,254.28,251.15,255.62,275.47,266.34,261.55,297.86,305.47,297.73,295.38,336.78,348.16,328.08,326.84,384.19,388.53,370.31
Gross Profit,152.08,186.72,196.06,168.97,162.87,201.94,204.26,180.27,174.93,215.19,218.39,192.62,186.08,229.08,231.66,207.19,202.6,249.69,251.45,223.39,211.81,270.62,287.75,251.7,236.75,297.71,308.22,269.95,274,340.34,344.73,302.61,295.3,377.27,381.55,333.31,331.17,436.56,451.89,383.78
"Selling, General & Admin",100.83,110.75,118.77,111.36,105.58,118.62,121.94,117.6,112.26,126.55,125.41,126.32,115.15,129.67,134.93,123.68,126.49,143.38,145.07,135.76,139.53,161.89,167.17,154.8,157.86,171.25,168.01,160.09,162.21,183.48,194.26,187.54,178.79,219.99,213.58,190.36,196.43,255.33,244.91,218.57
Other Operating Expenses,9.97,10.38,11.35,11.2,10.73,11.05,9.9,10.89,11.55,11.77,13.03,13.77,13.75,13.46,14.25,14.89,16.86,16.06,16.55,16.45,16.5,19.88,71.62,-26.89,21.32,21.47,30.45,6.09,23.6,23.31,23.62,16.04,23.13,22.61,22.56,23.03,22.5,26.44,29.86,26.14
Operating Expenses,110.8,121.13,130.12,122.55,116.3,129.67,131.85,128.49,123.81,138.32,138.44,140.09,128.9,143.13,149.18,138.57,143.35,159.44,161.63,152.21,156.03,181.77,238.78,127.91,179.18,192.73,198.46,166.17,185.8,206.79,217.88,203.58,201.91,242.59,236.14,213.39,218.93,281.77,274.77,244.71
Operating Income,41.28,65.59,65.94,46.42,46.57,72.27,72.41,51.77,51.13,76.87,79.95,52.53,57.19,85.95,82.48,68.63,59.25,90.25,89.83,71.18,55.78,88.86,48.97,123.79,57.57,104.98,109.77,103.78,88.2,133.55,126.85,99.04,93.39,134.68,145.4,119.92,112.24,154.79,177.12,139.07
Interest Expense / Income,0,0,0.02,0.14,0,0,0,0,0,0,0,0,-0.07,-0.19,0,-0.26,0.06,0.08,-0.06,-0.29,-0.27,1.9,2.83,2.47,2.17,1.46,0.87,0.59,0.61,0.51,0.22,-0.5,0.57,0.88,0.85,0.34,0.47,4.79,5.55,8.26
Other Expense / Income,-0.08,-0.09,-,-0.25,-0.05,-0.07,-0.02,-0.03,-0.05,-0.09,-0.02,-0,-,-,-0.08,0.34,-,-,-,-,-,-,-,49.32,-,-,-,8.29,-32.26,-0.89,-0.45,-2.08,-1.28,-1.91,-1.98,-3,-4.71,-1.02,-0.49,-15.86
Pretax Income,41.36,65.67,65.92,46.54,46.61,72.33,72.43,51.8,51.18,76.96,79.97,52.53,57.26,86.14,82.56,68.54,59.19,90.18,89.89,71.47,56.05,86.96,46.14,72.01,55.4,103.52,108.9,94.89,119.85,133.94,127.07,101.62,94.1,135.71,146.54,122.57,116.49,151.02,172.07,146.68
Income Tax,15.59,24.81,24.8,16.62,16.33,27.26,27.39,20.05,19.25,29.18,30.32,14.52,16.99,32.45,31.13,34.81,10.67,24.64,23.26,20.5,11.83,22.66,2.08,21.24,12.13,28.16,29.32,26.34,27.21,35.09,33.22,30.41,20.34,34.09,37.6,38.3,28.26,40.88,44.29,37.87
Net Income,25.77,40.86,41.12,29.92,30.28,45.07,45.05,31.75,31.93,47.78,49.65,38.01,40.27,53.69,51.43,33.74,48.53,65.54,66.63,50.97,44.23,64.3,44.06,50.77,43.27,75.36,79.58,68.55,92.64,98.85,93.85,71.22,73.77,101.62,108.94,84.27,88.23,110.14,127.78,108.8
Net Income Growth,11.16%,13.52%,13.59%,7.01%,17.52%,10.31%,9.55%,6.12%,5.44%,6.01%,10.22%,19.71%,26.13%,12.36%,3.58%,-11.24%,20.50%,22.08%,29.55%,51.08%,-8.86%,-1.90%,-33.87%,-0.40%,-2.17%,17.21%,80.61%,35.04%,114.11%,31.18%,17.94%,3.89%,-20.38%,2.80%,16.08%,18.33%,19.61%,8.39%,17.29%,29.11%
Shares Outstanding (Basic),493,492,492,491,492,492,492,492,492,491,491,490,490,491,490,490,491,491,491,491,491,491,491,491,492,492,492,493,492,492,492,492,492,492,492,492,493,493,491,484
Shares Outstanding (Diluted),493,492,492,491,492,492,492,492,492,491,491,490,490,491,490,490,491,491,491,491,491,491,491,491,492,492,492,493,492,492,492,492,492,492,492,492,493,493,491,484
