,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,25.77,40.86,41.12,29.92,30.28,45.07,45.05,31.75,31.93,47.78,49.65,38.01,40.27,53.69,51.43,33.74,48.53,65.54,66.63,50.97,44.23,64.3,44.06,50.77,43.27,75.36,79.58,68.55,92.64,98.85,93.85,71.22,73.77,101.62,108.94,84.27,88.23,110.14,127.78,108.8
Depreciation & Amortization,10.21,10.61,11.44,10.02,10.78,11.25,11.16,8.96,11.64,12.35,13.08,12.82,13.77,13.55,14.31,13.9,16.92,16.37,16.87,14.53,16.68,20.13,21.69,22.61,21.6,21.93,22.4,13.41,23.6,23.31,23.62,16.04,23.13,22.61,22.56,23.03,22.5,26.44,24.67,26.14
Share-Based Compensation,-0.62,1.53,2.51,2.41,0.58,3.85,3.17,2.55,0.31,2.97,2.62,2.82,3.27,3.11,3.03,2.99,3.09,3.28,3.66,3.7,3.89,3.7,3.31,3.27,3.82,3.82,10.51,2.7,3.92,3.92,3.92,3.1,6.14,4.82,4.96,5.3,5.95,6.38,6.1,6.18
Other Operating Activities,5.82,-4.17,12.35,-5.63,2.41,-14.97,-4.81,9.27,-2.53,-7.92,-3.72,14.72,-0.54,-7.21,0.71,-4.65,4.21,-27.42,-4.39,16.94,-3.38,-7.37,32.66,-0.96,23.28,41.71,-6.66,10.52,-0.67,-26.36,-41.69,12.54,-15.5,-1.76,-8.74,10.79,-15.91,4.45,-31.19,11.7
Operating Cash Flow,41.18,48.83,67.42,36.72,44.05,45.2,54.57,52.53,41.34,55.18,61.64,68.37,56.77,63.14,69.48,45.98,72.75,57.76,82.77,86.13,61.42,80.75,101.71,75.68,91.96,142.81,105.84,95.18,119.49,99.72,79.71,102.89,87.53,127.29,127.72,123.39,100.77,147.41,127.36,152.83
Operating Cash Flow Growth,6.18%,42.13%,23.98%,4.48%,6.97%,-7.43%,-19.06%,43.06%,-6.15%,22.07%,12.95%,30.14%,37.31%,14.42%,12.72%,-32.74%,28.14%,-8.51%,19.12%,87.30%,-15.57%,39.81%,22.89%,-12.13%,49.72%,76.84%,4.05%,25.76%,29.93%,-30.17%,-24.69%,8.11%,-26.74%,27.64%,60.24%,19.92%,15.13%,15.81%,-0.29%,23.85%
Capital Expenditures,-5.16,-6.32,-11.22,-6.05,-8.31,-9.42,-10.88,-10.88,-8.96,-11.03,-7.14,-5.95,-5.45,-5.77,-6,-7.46,-6.13,-8.11,-5.4,-7.53,-6.48,-6.96,-5.27,-8.45,-6.67,-5.77,-5.25,-5.54,-7.83,-5.4,-6.8,-7.16,-8,-7.89,-7.04,-7.71,-7.64,-6.78,-6.87,-11.19
Acquisitions,-53.49,-6.18,0.27,-3.38,-28.13,-2.39,-0.52,-1.67,-21.07,-13.86,-5.69,-4.98,-2.85,-3.07,-121.52,-2.23,-42.98,-11.41,-17.05,-4.98,-6.65,-402.94,-21.06,0.08,-47.32,-8.43,-23.71,-68.16,-16.98,-11.41,-11.31,-106.41,-13.22,-36.36,-60.84,-8.77,-15.48,-312.41,-21.42,-1.64
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,0.45,0.66,-0.05,0.98,0.27,0.27,1.52,0.19,0.09,0.99,0.05,0.72,0.06,0.23,-0.23,0.37,0.08,0.35,0.58,0.93,0.57,0.53,0.27,1.23,0.94,0.88,0.79,5.84,64.95,5.29,0.59,3.5,1.29,2.14,6.53,5.71,9.53,1.16,-2.42,2.26
Investing Cash Flow,-58.2,-11.83,-11,-8.45,-36.17,-11.53,-9.88,-12.36,-29.94,-23.91,-12.78,-10.22,-8.25,-8.6,-127.75,-9.58,-49.04,-19.18,-21.87,-11.29,-12.56,-409.36,-26.05,-7.14,-53.05,-13.31,-28.17,-67.86,40.14,-11.52,-17.52,-110.07,-19.93,-42.1,-61.35,-10.76,-13.59,-318.03,-30.71,-10.56
Dividends Paid,-15.3,-15.31,-15.33,-29.81,-17.48,-17.48,-17.48,-39.32,-21.86,-21.83,-21.82,-43.5,-25.06,-25.06,-25.07,-46.84,-30.6,-30.54,-30.54,-61.07,-34.33,-34.37,-34.39,-50.74,-39.32,-26.21,-26.21,-68.74,-39.39,-40.34,-39.95,-88.98,-49.21,-49.23,-49.2,-63.98,-64.05,-63.94,-63.81,-72.54
Share Issuance / Repurchase,-6.64,-6.15,-22.71,-0.02,-6.49,-0.92,0,0,-8.78,-9.82,-12.44,-0.03,-7.48,-0.21,-0.5,-0.05,-9.23,-0.11,-0.2,-0.01,-9.12,-0.71,-0.1,-0.07,-8.03,-0.05,0,-0.19,-9.34,-0.95,-0.31,-0.1,-6.43,-0.58,0.02,-0.08,-11.44,-0.37,-303.11,-0.1
Debt Issued / Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.88,-21.88,-34.5,28.3,-64.8,-85,33,-88,-27,-20,87,140.78,-60.78,-110,-70,10,275,259,-106
Other Financing Activities,3.39,1.07,0.08,0.21,2.28,-0.6,0.08,0.18,3.02,0.09,0.43,0.16,-,-,-,-,-,-,-,-13.13,-2.81,-2.43,-8.34,-2.4,-2.04,-5.82,-16.31,0.16,-4.93,-7.95,-6.54,-3.4,-3.05,-2.15,-6.47,-5.67,-5.59,0.59,1.46,-4.52
Financing Cash Flow,-18.56,-20.39,-37.96,-29.61,-21.69,-18.99,-17.4,-39.14,-27.62,-31.56,-33.83,-43.36,-32.54,-25.27,-25.57,-46.89,-39.83,-30.65,-30.73,-74.2,-46.26,310.37,-64.71,-87.71,-21.09,-96.89,-127.52,-35.78,-141.66,-76.24,-66.79,-5.47,82.09,-112.73,-165.65,-139.73,-71.08,211.28,-106.45,-183.16
Exchange Rate Effect,0.48,1.78,-5.76,-4.5,-1.18,1.62,-2.66,-0.77,12.87,-4.48,-2.23,-11.26,3.71,3.09,2.4,4.14,-6.62,-4.37,0.61,-3.8,-1.48,0.1,-5.06,9.08,-19.52,9.64,10.46,11.5,0.87,-0.76,-6.26,0.29,3.34,-9.82,0.18,0.57,1.06,1.59,-2.69,2.48
Net Cash Flow,-35.09,18.39,12.7,-5.84,-14.98,16.3,24.63,0.26,-3.34,-4.77,12.8,3.52,19.69,32.36,-81.44,-6.35,-22.73,3.57,30.77,-3.17,1.12,-18.14,5.88,-10.07,-1.69,42.25,-39.39,3.04,18.85,11.21,-10.87,-12.35,153.04,-37.37,-99.09,-26.53,17.16,42.24,-12.5,-38.42
