,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"4,418","4,381","4,268","4,817","5,408","6,238","5,874","5,661","5,934","6,401","6,392","7,358","8,096","8,875","10,058","10,142","11,135","11,472","13,241","11,816","13,632","11,748","11,157","10,858","11,846","13,894","17,761","19,208","16,940","16,831","17,385","16,833","17,248","17,197","17,077","17,995","18,475","21,106","18,397","21,138","19,870"
Market Cap Growth,23.00%,15.63%,10.20%,9.01%,22.41%,42.39%,37.64%,17.53%,9.73%,2.62%,8.82%,29.97%,36.43%,38.65%,57.36%,37.84%,37.55%,29.26%,31.65%,16.50%,22.42%,2.41%,-15.74%,-8.11%,-13.10%,18.26%,59.19%,76.90%,43.00%,21.14%,-2.12%,-12.36%,1.82%,2.18%,-1.77%,6.90%,7.12%,22.73%,7.73%,17.47%,-
Enterprise Value,"4,324","4,266","4,140","4,696","5,302","6,114","5,725","5,513","5,790","6,260","6,237","7,200","7,918","8,663","9,928","10,018","11,034","11,366","13,102","11,682","13,678","12,168","11,553","11,235","12,260","14,207","18,025","19,503","17,169","17,025","17,562","17,104","17,503","17,437","17,322","18,202","18,665","21,538","19,120","21,813","20,545"
PE Ratio,35.09,33.50,31.45,34.99,38.03,42.61,39.08,37.21,38.58,40.90,39.67,43.97,46.07,48.87,54.84,56.62,59.43,57.58,61.75,51.01,59.96,51.96,54.81,53.40,58.53,65.09,71.34,72.01,53.58,49.56,49.12,47.21,51.08,50.51,48.03,48.82,48.23,53.90,44.82,48.60,46.12
PS Ratio,3.27,3.20,3.07,3.41,3.78,4.30,4.01,3.81,3.94,4.20,4.12,4.68,5.07,5.48,6.12,6.06,6.52,6.54,7.39,6.49,7.40,6.23,5.71,5.39,5.71,6.61,8.34,8.89,7.67,7.34,7.37,6.94,6.96,6.73,6.48,6.68,6.69,7.35,6.17,6.88,6.47
PB Ratio,9.82,9.21,8.69,10.41,11.58,12.55,11.31,10.80,10.96,11.47,11.13,12.94,13.87,14.37,15.46,15.51,16.80,16.49,18.02,16.60,18.96,15.62,13.83,13.31,14.80,16.10,19.04,20.40,17.13,16.02,15.78,15.15,15.57,15.01,14.27,14.20,14.35,15.73,16.68,18.29,17.19
P/FCF Ratio,30.26,27.54,25.94,29.12,32.75,39.38,40.26,36.09,38.66,39.55,37.02,38.04,38.12,39.34,42.88,48.14,49.27,52.56,57.04,43.41,52.32,41.27,36.73,37.13,36.70,35.99,45.52,46.56,38.59,42.48,47.18,44.93,50.36,46.78,41.12,41.34,41.16,44.89,39.15,42.63,40.07
P/OCF Ratio,26.77,24.40,22.16,24.81,27.45,32.26,32.53,28.83,30.64,31.44,30.34,32.48,33.46,35.51,39.02,43.09,44.30,46.64,51.07,39.47,47.32,37.77,33.81,33.98,33.83,33.71,42.67,44.08,36.56,40.05,44.11,41.89,46.63,43.27,38.34,38.62,38.56,42.27,36.87,40.01,37.61
Debt / Equity Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,0.72,0.65,0.60,0.66,0.55,0.41,0.44,0.37,0.33,0.29,0.36,0.49,0.43,0.33,0.27,0.27,0.47,0.82,0.71,0.71
Quick Ratio,0.68,0.77,0.80,0.79,0.74,0.80,0.90,0.90,0.88,0.88,0.94,0.89,0.98,1.09,0.78,0.75,0.66,0.70,0.84,0.80,0.68,0.61,0.63,0.58,0.57,0.60,0.55,0.53,0.52,0.57,0.62,0.55,0.88,0.80,0.64,0.58,0.65,0.64,0.65,0.55,0.55
Current Ratio,0.96,1.05,1.07,1.12,1.04,1.13,1.21,1.07,1.03,1.06,1.10,1.05,1.14,1.26,0.92,0.89,0.81,0.90,0.98,0.96,0.82,0.77,0.79,0.76,0.73,0.76,0.71,0.67,0.66,0.73,0.78,0.72,1.03,0.98,0.78,0.71,0.79,0.81,0.82,0.71,0.71
Interest Coverage,-,-,2747.67,338.21,-,-,-,-,-,-,-,-,-,-,-,-,1021.59,1203.36,-,-,-,46.79,17.33,30.20,26.59,71.90,126.75,161.57,198.78,265.70,573.40,-,166.67,155.21,174.21,357.31,251.51,32.56,32.02,18.76,31.77
Return on Capital (ROIC),Upgrade,27.94%,27.45%,27.60%,29.72%,30.42%,29.41%,28.91%,29.02%,28.38%,28.01%,28.04%,29.42%,30.09%,29.38%,28.16%,27.36%,28.26%,28.65%,29.20%,32.52%,25.18%,17.58%,15.57%,18.62%,18.41%,19.14%,21.95%,20.36%,22.07%,23.01%,23.56%,21.79%,20.32%,20.60%,22.03%,22.74%,23.11%,19.75%,20.53%,21.94%
Dividend Yield,1.30%,1.30%,1.40%,1.30%,1.20%,1.10%,1.20%,1.60%,1.60%,1.60%,1.60%,1.50%,1.40%,1.30%,1.20%,1.20%,1.10%,1.20%,1.00%,1.30%,1.10%,1.40%,1.50%,1.40%,1.30%,1.10%,0.80%,0.80%,1.00%,1.00%,1.10%,1.20%,1.30%,1.30%,1.40%,1.20%,1.20%,1.10%,1.40%,1.20%,1.46%
