,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,83.13,101.52,114.22,108.37,93.39,109.68,134.31,134.57,131.24,126.47,139.26,142.79,162.48,194.84,113.4,107.05,84.32,87.89,118.65,115.49,116.61,98.47,104.36,94.28,92.58,134.83,95.44,98.48,117.32,128.53,117.66,105.3,258.34,220.96,121.88,95.35,112.5,154.75,142.25,103.83
Short-Term Investments,11.23,12.82,12.87,12.23,11.96,14.06,14.21,13.83,13.15,15.26,15.98,15.97,15.18,16.83,17.21,17.26,16.98,18.36,20.38,18.45,19.26,21.6,23.82,22.27,22.21,23.29,24.09,23.72,22.4,25.43,27.29,26.15,26.63,29.82,32.25,33.62,38.6,37.5,38.1,37.03
Cash & Cash Equivalents,94.36,114.34,127.08,120.61,105.35,123.74,148.52,148.4,144.39,141.73,155.25,158.75,177.66,211.67,130.6,124.31,101.3,106.24,139.04,133.94,135.87,120.06,128.18,116.54,114.79,158.11,119.53,122.19,139.72,153.96,144.95,131.45,284.97,250.79,154.13,128.96,151.1,192.24,180.35,140.85
Cash Growth,1.05%,9.90%,-1.85%,-7.54%,11.65%,8.22%,16.87%,23.05%,37.05%,14.53%,4.53%,6.97%,23.04%,49.35%,-15.87%,-21.69%,-42.98%,-49.81%,6.46%,7.74%,34.12%,13.01%,-7.81%,-12.99%,-15.51%,31.69%,-6.75%,4.85%,21.72%,-2.63%,21.26%,7.58%,103.95%,62.89%,6.33%,-1.89%,-46.98%,-23.34%,17.01%,9.22%
Receivables,75.31,86.16,87.76,77.85,76.52,88.27,90.78,79.86,86.01,96.96,99.11,88.49,85.18,101.23,110.33,97.8,96.46,115.67,122.38,104.02,104.59,130.7,132.07,122.77,123.17,129.3,138.39,126.34,122.45,142.87,152.87,139.58,137.62,162.76,170.27,155.76,150.43,176.57,198.54,178.21
Inventory,12.69,13.14,12.53,14.08,13.77,14.03,12.96,12.8,13.62,14.64,13.79,13.72,14.74,15.51,15.38,14.98,15.89,16.1,16.09,15.79,16.57,17.58,17.5,19.48,21.53,34.06,30.39,30.84,32.65,29.95,26.98,28.93,29.06,29.52,28.57,29.75,30.86,32.69,33.22,33.38
Other Current Assets,58.65,59.83,59.98,71.42,59.59,73.01,66.84,28.37,26.11,33.27,31.76,29.2,28.19,33.22,26.62,25.7,27.06,50.46,25.58,32.28,32.91,51.51,46.44,51,45.35,41.63,43.53,35.4,39.23,49.55,48.66,52.42,44.86,63.94,45.98,34.15,35.48,62.49,64.68,54.19
Total Current Assets,241,273.47,287.35,283.96,255.23,299.06,319.1,269.43,270.12,286.59,299.91,290.17,305.76,361.63,282.93,262.8,240.7,288.47,303.08,286.02,289.94,319.85,324.19,309.79,304.83,363.1,331.84,314.78,334.04,376.33,373.45,352.38,496.51,507,398.96,348.62,367.87,463.98,476.79,406.64
"Property, Plant & Equipment",92.03,94.68,101.99,101.67,105.45,110.38,115.73,121.36,127.43,133.52,134.17,133.48,132.1,131.44,132.87,134.09,136.27,137.65,136.86,136.89,318.98,392.38,394.4,396.26,402.83,406.02,398.17,390.39,396.24,392.98,382.92,378.04,373.72,382.78,400.73,405.4,398.66,406.07,426.16,450.05
Long-Term Investments,11.25,12.96,12.28,11.79,11.65,14.37,14.22,13.64,13.36,16.62,16.28,16.75,16.34,19.47,19,20.41,22.31,26.24,26.88,28.23,26.38,30.61,30.75,30.79,33.95,38.28,37.43,38.19,38.11,43.84,45.41,47.1,46.19,52.96,58.63,63.52,62.96,72.65,73.93,75.91
