,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-10-03,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Net Income,"1,917","2,245","1,499","2,182","2,108","2,483","1,609","2,880","2,143","2,597","1,771","2,479","2,388","2,366","1,747","4,423","2,937","2,916","2,322","2,788","5,452","1,760","1,054","2,107",460,"-4,721",-710,17,901,918,159,"1,104",470,"1,409",162,"1,279","1,271",-460,264,"1,911"
Depreciation & Amortization,580,557,590,592,584,575,603,607,605,626,689,687,676,711,708,742,731,744,794,732,828,"1,306","1,301","1,299","1,334","1,377","1,335","1,298","1,272","1,266","1,275","1,269","1,287","1,290","1,317","1,306","1,310","1,344","1,409","1,243"
Share-Based Compensation,112,100,100,104,109,96,101,106,99,100,88,97,92,89,86,94,100,113,86,92,364,135,120,115,131,142,137,134,136,158,172,196,254,273,254,270,300,291,282,308
Other Operating Activities,-82,34,916,"-1,023",117,-346,"1,491","-1,137",682,307,973,"-1,818",72,934,"1,029","-3,022",758,-94,651,"-1,513","-2,764","-4,594",-455,"-1,910","1,255","4,362",905,"-1,365",-921,-882,"1,029","-2,770",-246,"-1,050",791,"-3,829",355,"1,627","2,847","-1,277"
Operating Cash Flow,"2,527","2,936","3,105","1,855","2,918","2,808","3,804","2,456","3,529","3,630","3,521","1,445","3,228","4,100","3,570","2,237","4,526","3,679","3,853","2,099","3,880","-1,393","2,020","1,611","3,180","1,160","1,667",84,"1,388","1,460","2,635",-201,"1,765","1,922","2,524",-974,"3,236","2,802","4,802","2,185"
Operating Cash Flow Growth,16.99%,-13.98%,13.53%,53.05%,15.47%,-4.36%,22.51%,32.40%,20.94%,29.27%,-7.44%,-41.16%,-8.53%,12.95%,1.39%,54.81%,40.21%,-10.27%,7.93%,-6.17%,-14.27%,-,-47.57%,-23.25%,-18.04%,-,-17.48%,-94.79%,-56.35%,25.86%,58.07%,-,27.16%,31.64%,-4.21%,-,83.34%,45.79%,90.25%,-
Capital Expenditures,-701,-889,"-1,063",-998,-907,"-1,156","-1,204","-1,406","-1,150","-1,135","-1,082","-1,040",-883,-805,-895,-981,"-1,063","-1,220","-1,201","-1,195","-1,195","-1,177","-1,309","-1,338","-1,247",-708,-729,-760,-770,-938,"-1,110",-981,"-1,079","-1,735","-1,148","-1,181","-1,249","-1,165","-1,374","-1,299"
Acquisitions,0,-402,0,0,0,0,0,-400,0,0,-450,0,-557,0,140,0,"-1,581",0,0,0,"-9,901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,230,16,13,0,81,62,-143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,39,13,0,0,458,0,0
Other Investing Activities,-13,-6,-3,7,-10,-134,157,8,-90,-53,-,5,85,-95,-66,-62,-118,-118,"1,008",-141,-251,75,"10,976",-12,189,-6,214,28,179,184,-313,-6,42,-152,-1,-111,-,-11,-8,53
