,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,443,431,297,294,482,419,323,375,481,472,379,436,569,501,393,29,690,531,276,153,716,332,303,391,754,572,316,374,983,820,537,803,"1,071",967,546,466,"1,235","1,035",730,756
Depreciation & Amortization,97,94,98,99,101,103,108,111,111,110,109,108,120,116,120,125,125,122,124,123,193,268,255,246,263,264,261,308,276,272,262,264,257,243,240,383,242,248,252,259
Share-Based Compensation,33,18,23,19,24,22,21,21,31,27,26,25,42,33,36,38,50,49,47,47,57,60,67,68,72,75,72,71,78,98,87,85,105,89,89,84,99,92,82,90
Other Operating Activities,-953,95,465,566,"-1,130",91,425,392,"-1,204",201,369,326,"-1,130",92,245,564,"-1,229",75,459,786,"-1,242",-143,425,365,"-1,727",305,772,630,"-1,745",-32,438,290,"-2,135",-17,508,569,"-2,395",109,746,678
Operating Cash Flow,-380,638,883,978,-523,635,877,899,-581,810,883,895,-399,742,794,756,-364,777,906,"1,109",-276,517,"1,050","1,070",-638,"1,216","1,421","1,383",-408,"1,158","1,324","1,442",-702,"1,282","1,383","1,502",-819,"1,484","1,810","1,783"
Operating Cash Flow Growth,-,48.37%,19.65%,27.68%,-,-0.47%,-0.68%,-8.08%,-,27.56%,0.68%,-0.44%,-,-8.40%,-10.08%,-15.53%,-,4.72%,14.11%,46.69%,-,-33.46%,15.89%,-3.52%,-,135.20%,35.33%,29.25%,-,-4.77%,-6.83%,4.27%,-,10.71%,4.46%,4.16%,-,15.76%,30.87%,18.71%
Capital Expenditures,-98,-103,-82,-82,-90,-85,-72,-76,-50,-63,-56,-80,-61,-79,-73,-81,-57,-77,-85,-92,-72,-87,-121,-141,-118,-82,-78,-70,-69,-82,-117,-138,-122,-117,-128,-103,-84,-101,-111,-120
Acquisitions,-319,-64,-33,-138,-16,-244,-171,-450,-75,-2,-11,-725,-411,-1,-217,-26,-21,-119,-391,-243,-140,"-5,195",60,"1,275",-193,-276,3,-83,0,-269,-31,-475,-28,12,-59,-378,-283,-26,-328,-356
Change in Investments,0,2,-119,-181,-87,-3,27,-2,-2,-2,0,6,11,1,-33,8,9,-12,2,5,27,84,-9,-10,57,46,-1,5,4,-6,4,11,-8,-3,76,-1,-4,-10,-12,7
Other Investing Activities,1,-,-1,-5,-1,-2,1,6,1,3,-1,1,-,2,2,2,-1,-1,1,-7,-2,-45,-4,-15,9,-7,-6,1,-2,-,-4,10,-1,9,6,-5,3,4,9,-5
Investing Cash Flow,-416,-165,-235,-406,-194,-334,-215,-522,-126,-64,-68,-798,-461,-77,-321,-97,-70,-209,-473,-337,-187,"-5,243",-74,"1,109",-245,-319,-82,-147,-67,-357,-148,-592,-159,-99,-105,-487,-368,-133,-442,-474
Dividends Paid,-137,-138,-154,-153,-151,-151,-166,-164,-161,-165,-178,-178,-175,-176,-194,-195,-189,-194,-211,-213,-210,-212,-233,-235,-232,-234,-236,-241,-237,-241,-272,-276,-272,-275,-293,-298,-296,-295,-353,-354
Share Issuance / Repurchase,-8,-206,-196,-127,-196,-432,-518,-30,-108,-171,-192,-141,-127,-179,-160,-268,-218,-234,-151,21,77,-69,-176,-159,44,22,32,34,-77,-282,-260,-379,-466,-569,-476,-313,-258,-222,-255,-216
Debt Issued / Paid,97,493,476,-776,491,48,543,-52,596,-255,-3,47,"1,082",-251,-157,-2,838,-77,-128,-340,"7,207",-941,-527,-629,"1,690",-460,-504,"-1,504",-4,-505,-3,239,821,115,-350,33,"1,429",-340,"1,069",-255
Other Financing Activities,-70,-22,-5,-42,-80,-23,-4,-21,-82,-30,-34,-12,-83,-75,-32,-17,-137,-21,-25,-31,-248,-280,-51,"1,017",-162,-47,-76,949,57,"1,075",622,-754,772,372,649,-496,-102,311,527,"-1,509"
Financing Cash Flow,-118,127,121,"-1,098",64,-558,-145,-267,245,-621,-407,-284,697,-681,-543,-482,294,-526,-515,-563,"6,826","-1,502",-987,-6,"1,340",-719,-784,-762,-261,47,87,"-1,170",855,-357,-470,"-1,074",773,-546,988,"-2,334"
Exchange Rate Effect,-9,25,-125,-165,-201,83,-117,-66,6,-69,6,-175,67,52,182,-50,103,-174,-3,-94,47,46,-70,112,-132,53,122,468,-36,74,-281,-112,-136,-619,-837,751,152,90,-362,448
Net Cash Flow,-923,625,644,-691,-854,-174,400,44,-456,56,414,-362,-96,36,112,127,-37,-132,-85,115,"6,410","-6,182",-81,"2,285",325,231,677,942,-772,922,982,-432,-142,207,-29,692,-262,895,"1,994",-577
Free Cash Flow,-478,535,801,896,-613,550,805,823,-631,747,827,815,-460,663,721,675,-421,700,821,"1,017",-348,430,929,929,-756,"1,134","1,343","1,313",-477,"1,076","1,207","1,304",-824,"1,165","1,255","1,399",-903,"1,383","1,699","1,663"
Free Cash Flow Growth,-,63.61%,24.77%,36.59%,-,2.80%,0.50%,-8.15%,-,35.82%,2.73%,-0.97%,-,-11.24%,-12.82%,-17.18%,-,5.58%,13.87%,50.67%,-,-38.57%,13.15%,-8.65%,-,163.72%,44.56%,41.33%,-,-5.11%,-10.13%,-0.69%,-,8.27%,3.98%,7.29%,-,18.71%,35.38%,18.87%
Free Cash Flow Margin,-14.64%,16.21%,25.50%,27.60%,-19.07%,17.05%,25.84%,24.66%,-18.91%,22.13%,26.38%,24.23%,-13.13%,18.97%,21.58%,18.32%,-10.53%,18.75%,23.43%,27.40%,-8.55%,9.89%,23.41%,21.79%,-16.25%,27.07%,33.85%,29.73%,-9.38%,21.45%,26.34%,25.38%,-14.85%,21.66%,26.31%,27.86%,-15.24%,23.54%,31.57%,29.94%
Free Cash Flow Per Share,-0.87,0.97,1.47,1.66,-1.14,1.03,1.52,1.58,-1.21,1.43,1.60,1.58,-0.89,1.29,1.41,1.32,-0.83,1.38,1.63,2.01,-0.69,0.85,1.84,1.84,-1.50,2.24,2.65,2.60,-0.94,2.12,2.38,2.59,-1.64,2.33,2.52,2.84,-1.82,2.79,3.44,3.37
