,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,494.15,516.4,499.4,578.6,751.9,790.9,859.1,925,"1,087","1,155"
Depreciation & Amortization,72.15,86.6,104,127.4,138.2,148.7,162.4,170.7,176.6,177.3
Share-Based Compensation,7.04,5.8,4.1,5.2,5.1,5.7,5.7,5.6,7.2,7.3
Other Operating Activities,-73.94,-58.5,-87.6,-126,-221,-102.6,74.6,-331.2,-329.7,93.1
Operating Cash Flow,499.39,550.3,519.9,585.2,674.2,842.7,"1,102",770.1,941,"1,433"
Operating Cash Flow Growth,20.01%,10.19%,-5.52%,12.56%,15.21%,24.99%,30.75%,-30.11%,22.19%,52.25%
Capital Expenditures,-183.66,-145.3,-183,-112.5,-166.8,-239.8,-157.5,-148.2,-162.4,-160.6
Acquisitions,-5.58,-23.5,0,-58.7,-3.7,0,-125,0,0,0
Change in Investments,0.45,0,0,0,0,0,0,0,0,0
Other Investing Activities,-0,-11.8,-5.1,-8.1,-3.4,0.1,0.8,-0.3,-0.6,-0.6
Investing Cash Flow,-188.78,-180.6,-188.1,-179.3,-173.9,-239.7,-281.7,-148.5,-163,-161.2
Dividends Paid,-296.58,-327.1,-346.6,-369.1,-441.9,-498.6,-803.4,-643.7,-711.3,"-1,016.8"
Share Issuance / Repurchase,-45.25,-273.8,-30.2,-73.1,-89.6,58.5,-11,31.6,-228.6,30.1
Debt Issued / Paid,90,260,30,35,85,-155,60,-15,165,-295
Other Financing Activities,2.09,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-249.73,-340.9,-346.8,-407.2,-446.5,-595.1,-754.4,-627.1,-774.9,"-1,281.7"
Exchange Rate Effect,-4.89,-14.2,-1.3,5.5,-3.5,-0.2,5.1,-4,-9.2,1.4
Net Cash Flow,55.99,14.6,-16.3,4.2,50.3,7.7,70.8,-9.5,-6.1,-8.8
Free Cash Flow,315.74,405,336.9,472.7,507.4,602.9,944.3,621.9,778.6,"1,272"
Free Cash Flow Growth,47.15%,28.27%,-16.81%,40.31%,7.34%,18.82%,56.63%,-34.14%,25.20%,63.38%
Free Cash Flow Margin,8.46%,10.47%,8.50%,10.77%,10.22%,11.30%,16.72%,10.35%,11.15%,17.32%
Free Cash Flow Per Share,0.53,0.69,0.58,0.82,0.88,1.05,1.65,1.08,1.36,2.23
