,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"6,708","6,785","6,886","6,795","6,629","6,710","6,798","6,678","6,686","6,785","6,961","7,193","6,942","7,184","7,325","7,451","7,286","7,477","7,723","7,796","7,671","7,834","8,013","8,063","7,908","7,401","8,275","8,397","8,313","8,687","8,805","9,011","8,809","9,136","9,303","9,636","9,704","10,098","10,635","10,927"
Revenue Growth (YoY),6.01%,1.66%,6.73%,0.86%,-1.18%,-1.11%,-1.28%,-1.72%,0.86%,1.12%,2.40%,7.71%,3.83%,5.88%,5.23%,3.59%,4.96%,4.08%,5.43%,4.63%,5.28%,4.77%,3.76%,3.42%,3.09%,-5.53%,3.27%,4.14%,5.12%,17.38%,6.40%,7.31%,5.97%,5.17%,5.66%,6.94%,10.16%,10.53%,14.32%,13.40%
Cost of Revenue,"3,315","3,826","3,520","3,209","3,431","3,547","3,382","3,363","3,712","3,762","3,856","3,740","4,094","4,225","4,806","4,342","4,296","4,562","4,655","4,778","4,442","4,821","5,230","4,640","4,789","5,107","4,886","4,341","4,970","5,045","5,464","4,819","5,039","5,803","6,088","5,924","5,959","7,227","7,149","5,880"
Gross Profit,"3,393","2,959","3,366","3,586","3,198","3,163","3,416","3,315","2,974","3,023","3,105","3,453","2,848","2,959","2,519","3,109","2,990","2,915","3,068","3,018","3,229","3,013","2,783","3,423","3,119","2,294","3,389","4,056","3,343","3,642","3,341","4,192","3,770","3,333","3,215","3,712","3,745","2,871","3,486","5,047"
"Selling, General & Admin",881,"1,001","1,031","1,051",995,"1,032","1,028","1,039",995,"1,054","1,057","1,048",996,"1,045","1,045","1,084","1,062","1,113","1,059","1,063","1,057","1,125","1,098","1,085","1,137","1,121","1,109","1,142","1,163","1,174","1,187","1,153","1,191","1,223","1,193","1,203","1,267","1,308","1,312","1,289"
Other Operating Expenses,950,965,984,983,963,963,987,972,971,989,"1,012","1,013","1,003","1,032","1,059","1,072","1,061","1,081","1,117","1,122","1,117","1,134","1,169","1,181","1,178","1,173","1,207","1,215","1,207","1,254","1,281","1,301","1,310","1,365","1,406","1,434","1,462","1,519","1,604","1,641"
Operating Expenses,"1,831","1,966","2,015","2,034","1,958","1,995","2,015","2,011","1,966","2,043","2,069","2,061","1,999","2,077","2,104","2,156","2,123","2,194","2,176","2,185","2,174","2,259","2,267","2,266","2,315","2,294","2,316","2,357","2,370","2,428","2,468","2,454","2,501","2,588","2,599","2,637","2,729","2,827","2,916","2,930"
Operating Income,"1,562",993,"1,351","1,552","1,240","1,168","1,401","1,304","1,008",980,"1,036","1,392",849,882,415,953,867,721,892,833,"1,055",754,516,"1,157",804,0,"1,073","1,699",973,"1,214",873,"1,738","1,269",745,616,"1,075","1,016",44,570,"2,117"
Interest Expense / Income,92,92,93,92,92,92,94,95,91,93,89,90,89,92,95,93,89,90,86,87,88,89,84,83,84,85,87,83,82,83,87,88,87,88,88,88,88,92,98,98
Pretax Income,"1,470",901,"1,258","1,460","1,148","1,076","1,307","1,209",917,887,947,"1,302",760,790,320,860,778,631,806,746,967,665,432,"1,074",720,-85,986,"1,616",891,"1,131",786,"1,650","1,182",657,528,987,928,-48,472,"2,019"
Income Tax,418,218,339,422,315,264,379,343,226,223,231,359,143,195,27,309,109,107,97,125,171,108,36,201,120,-45,159,306,158,197,124,317,164,106,74,168,-47,-34,68,393
Net Income,"1,052",683,919,"1,038",833,812,928,866,691,664,716,943,617,595,293,551,669,524,709,621,796,557,396,873,600,-40,827,"1,310",733,934,662,"1,333","1,018",551,454,819,975,-14,404,"1,626"
Net Income Growth,17.41%,-26.16%,6.37%,5.06%,-20.82%,18.89%,0.98%,-16.57%,-17.05%,-18.23%,-22.84%,8.89%,-10.71%,-10.39%,-59.08%,-41.57%,8.43%,-11.93%,141.98%,12.70%,18.98%,6.30%,-44.15%,40.58%,-24.62%,-,108.84%,50.06%,22.17%,-,-19.95%,1.76%,38.88%,-41.01%,-31.42%,-38.56%,-4.22%,-,-11.01%,98.53%
Shares Outstanding (Basic),351,343,335,327,321,315,308,300,294,290,286,282,280,278,274,273,271,269,266,264,263,261,259,257,254,252,253,254,252,251,248,244,241,238,235,233,232,230,229,229
Shares Outstanding (Diluted),355,347,339,331,325,318,311,303,298,294,290,283,282,280,277,276,274,271,268,266,265,264,262,259,256,252,254,255,254,253,250,246,244,241,238,236,234,230,231,231
Shares Change,-7.15%,-8.74%,-9.12%,-8.93%,-8.49%,-8.28%,-8.23%,-8.47%,-8.20%,-7.67%,-6.82%,-6.38%,-5.20%,-4.63%,-4.55%,-2.68%,-3.01%,-3.18%,-2.96%,-3.52%,-3.32%,-2.73%,-2.46%,-2.59%,-3.36%,-4.59%,-2.86%,-1.58%,-0.70%,0.60%,-1.65%,-3.49%,-4.09%,-4.74%,-4.88%,-4.02%,-3.82%,-4.73%,-2.86%,-2.03%
EPS (Basic),2.98,1.98,2.72,3.14,2.58,2.56,3.00,2.86,2.33,2.27,2.48,3.30,2.19,2.13,1.06,2.00,2.45,1.93,2.65,2.34,3.01,2.11,1.52,3.36,2.34,-0.16,3.24,5.12,2.89,3.70,2.65,5.39,4.20,2.29,1.91,3.48,4.18,-0.07,1.75,7.04
EPS (Diluted),2.95,1.95,2.69,3.10,2.55,2.53,2.97,2.84,2.30,2.24,2.45,3.28,2.17,2.11,1.05,1.99,2.42,1.92,2.62,2.31,2.99,2.10,1.50,3.33,2.33,-0.16,3.23,5.11,2.87,3.66,2.62,5.33,4.15,2.27,1.89,3.43,4.13,-0.07,1.74,6.96
EPS Growth,26.61%,-19.09%,16.96%,15.24%,-13.56%,29.74%,10.41%,-8.39%,-9.80%,-11.46%,-17.51%,15.49%,-5.65%,-5.80%,-57.14%,-39.33%,11.52%,-9.00%,149.52%,16.08%,23.55%,9.38%,-42.75%,44.16%,-22.07%,-,115.33%,53.45%,23.18%,-,-18.89%,4.31%,44.60%,-37.98%,-27.86%,-35.65%,-0.48%,-,-7.94%,102.92%
Free Cash Flow,703,625,"1,840",525,199,676,"1,799",760,850,443,"1,770","1,406",848,906,"1,731",663,554,"1,144","1,734",948,639,"1,153","2,001","1,412",628,"1,664","2,326","1,901","1,190","1,849","2,543","1,692","1,266","1,375","2,484","1,340","1,012","1,549","3,046","2,104"
Free Cash Flow Per Share,2.00,1.82,5.49,1.61,0.62,2.15,5.85,2.54,2.89,1.53,6.19,4.98,3.03,3.27,6.32,2.43,2.04,4.26,6.52,3.59,2.43,4.41,7.72,5.50,2.47,6.61,9.18,7.50,4.72,7.38,10.27,6.94,5.25,5.77,10.55,5.75,4.37,6.74,13.31,9.20
Dividend Per Share,0.500,0.550,0.550,0.550,0.550,0.610,0.610,0.610,0.610,0.670,0.670,0.670,0.670,0.720,0.720,0.720,0.720,0.770,0.770,0.770,0.770,0.820,0.820,0.820,0.820,0.850,0.850,0.850,0.850,0.880,0.880,0.880,0.880,0.930,0.930,0.930,0.930,1.000,1.000,1.000
Dividend Growth,8.70%,10.00%,10.00%,10.00%,10.00%,10.91%,10.91%,10.91%,10.91%,9.84%,9.84%,9.84%,9.84%,7.46%,7.46%,7.46%,7.46%,6.94%,6.94%,6.94%,6.94%,6.49%,6.49%,6.49%,6.49%,3.66%,3.66%,3.66%,3.66%,3.53%,3.53%,3.53%,3.53%,5.68%,5.68%,5.68%,5.68%,7.53%,7.53%,7.53%
Gross Margin,50.58%,43.61%,48.88%,52.77%,48.24%,47.14%,50.25%,49.64%,44.48%,44.55%,44.61%,48.01%,41.03%,41.19%,34.39%,41.73%,41.04%,38.99%,39.73%,38.71%,42.09%,38.46%,34.73%,42.45%,39.44%,31.00%,40.95%,48.30%,40.21%,41.92%,37.94%,46.52%,42.80%,36.48%,34.56%,38.52%,38.59%,28.43%,32.78%,46.19%
Operating Margin,23.29%,14.64%,19.62%,22.84%,18.71%,17.41%,20.61%,19.53%,15.08%,14.44%,14.88%,19.35%,12.23%,12.28%,5.67%,12.79%,11.90%,9.64%,11.55%,10.68%,13.75%,9.62%,6.44%,14.35%,10.17%,-,12.97%,20.23%,11.70%,13.97%,9.91%,19.29%,14.41%,8.15%,6.62%,11.16%,10.47%,0.44%,5.36%,19.37%
Profit Margin,15.68%,10.07%,13.35%,15.28%,12.57%,12.10%,13.65%,12.97%,10.34%,9.79%,10.29%,13.11%,8.89%,8.28%,4.00%,7.39%,9.18%,7.01%,9.18%,7.97%,10.38%,7.11%,4.94%,10.83%,7.59%,-0.54%,9.99%,15.60%,8.82%,10.75%,7.52%,14.79%,11.56%,6.03%,4.88%,8.50%,10.05%,-0.14%,3.80%,14.88%
Free Cash Flow Margin,10.48%,9.21%,26.72%,7.73%,3.00%,10.07%,26.46%,11.38%,12.71%,6.53%,25.43%,19.55%,12.22%,12.61%,23.63%,8.90%,7.60%,15.30%,22.45%,12.16%,8.33%,14.72%,24.97%,17.51%,7.94%,22.48%,28.11%,22.64%,14.31%,21.28%,28.88%,18.78%,14.37%,15.05%,26.70%,13.91%,10.43%,15.34%,28.64%,19.26%
Effective Tax Rate,28.44%,24.20%,26.95%,28.90%,27.44%,24.54%,29.00%,28.37%,24.65%,25.14%,24.39%,27.57%,18.82%,24.68%,8.44%,35.93%,14.01%,16.96%,12.03%,16.76%,17.68%,16.24%,8.33%,18.72%,16.67%,-,16.13%,18.94%,17.73%,17.42%,15.78%,19.21%,13.87%,16.13%,14.02%,17.02%,-5.06%,-,14.41%,19.47%
EBITDA,"1,562",993,"1,351","1,552","1,240","1,168","1,401","1,304","1,008",980,"1,036","1,392",849,882,415,953,867,721,892,833,"1,055",754,516,"1,157",804,0,"1,073","1,699",973,"1,214",873,"1,738","1,269",745,616,"1,075","1,016",44,570,"2,117"
