,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,361,528,573,534,467,533,588,547,426,519,510,456,382,598,813,560,266,915,806,772,144,"1,368","1,408","1,351",977,"1,181","1,754","1,388","4,135","1,161","1,467","1,621","1,116","1,197","1,557","2,757","1,169","1,267","1,460","1,408"
Depreciation & Amortization,152,150,139,146,153,151,151,149,134,158,152,150,150,146,140,139,141,140,136,162,257,897,914,913,927,693,694,702,713,715,731,734,743,717,759,726,735,749,755,766
Other Operating Activities,99,-188,-200,-210,66,53,-293,-82,576,244,-316,"1,306",315,835,-256,536,168,970,53,-310,-275,927,"-1,283",197,889,13,826,"-1,195",-554,-783,"-2,494",-236,"2,416",116,"-1,072",-200,195,"3,012",277,652
Operating Cash Flow,612,490,512,470,686,737,446,614,"1,136",921,346,"1,912",847,"1,579",697,"1,235",575,"2,025",995,624,126,"3,192","1,039","2,461","2,793","1,887","3,274",895,"4,294","1,093",-296,"2,119","4,275","2,030","1,244","3,283","2,099","5,028","2,492","2,826"
Operating Cash Flow Growth,-22.82%,-,524.39%,-43.37%,12.09%,50.41%,-12.89%,30.64%,65.60%,24.97%,-22.42%,211.40%,-25.44%,71.44%,101.45%,-35.41%,-32.11%,28.25%,42.75%,-49.47%,-78.09%,57.63%,4.42%,294.39%,2116.67%,-40.88%,215.11%,-63.63%,53.74%,-42.08%,-,136.76%,-0.44%,85.73%,-,54.93%,-50.90%,147.68%,100.32%,-13.92%
Capital Expenditures,-113,-97,-139,-114,-123,-115,-131,-111,-153,-112,-142,-108,-99,-91,-103,-146,-131,-103,-117,-126,-182,-194,-303,-243,-310,-267,-256,-252,-319,-242,-258,-350,-304,-288,-324,-338,-345,-408,-397,-403
Acquisitions,-76,0,0,0,0,-107,0,-3,11,0,-4,-1,1,0,-14,-19,-176,0,0,0,"-24,455",-6,0,0,-147,0,0,-135,"5,588",0,"-1,836",-61,3,-57,0,"4,895",-3,22,5,-457
Change in Investments,-578,-421,-187,-423,-338,173,84,-87,"-1,297",-248,-66,-912,-782,-26,-498,-203,-296,"-1,597",18,263,-67,675,-325,-60,190,-39,19,-551,-835,-475,-272,-291,378,27,-68,-100,-131,"-2,554",14,-439
Other Investing Activities,42,12,-,-36,-,-,-,-,-,-,-,-101,-,-,-,-,-,-,-,-12,-,-,-6,-1,-4,37,-,-,-14,-,59,-8,46,-6,-16,-11,-137,-43,-36,-38
Investing Cash Flow,-725,-506,-326,-573,-461,-49,-47,-201,"-1,439",-360,-212,"-1,122",-880,-117,-615,-368,-603,"-1,700",-99,125,"-24,704",475,-634,-304,-271,-269,-237,-938,"4,420",-717,"-2,307",-710,123,-324,-408,"4,446",-616,"-2,983",-414,"-1,337"
Dividends Paid,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,-15,0,0,-345,-342,-330,-324,-357,-352,-341,-334,-368,-362,-362
