,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-04-05,2015-07-05,2015-10-04,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01
Net Income,22.34,0.93,101.21,82.95,-103.81,32.79,102.88,71.45,-0.64,49.99,-223.55,63.79,66.35,85.22,174.98,103.42,-105.92,86.97,101.04,119.98,143.79,109.14,97.4,135.86,125.07,176.19,188.91,222.72,196.33,205.51,328.32,256.72,224.04,161.93,197.79,183.49,172.3,83.53,120.05,128.12
Depreciation & Amortization,39.32,39.18,37.59,38.18,37.59,34.48,33.14,37.07,36.08,36.66,32.69,25.36,25.3,27.21,27.67,26.67,26.52,25.54,27.79,29.51,30.39,29.59,29.27,29.5,32.3,31.88,32.66,30.15,32.06,33.73,31.46,30.3,29.99,27.74,26.82,28.36,27.76,27.61,27.21,28.13
Share-Based Compensation,7.52,15.23,6.63,8.29,9.63,7.96,6.55,5.35,5.87,7.93,7.53,4.16,4.94,8.95,8.37,8.31,8.48,9.54,8.08,7.7,8.25,9.47,8.64,10.71,9.08,10.46,10.91,11.66,11.88,12.23,11,11.42,10.99,12.89,12.23,12.3,10.81,18.89,13.56,12.79
Other Operating Activities,-24.9,-81.17,63.75,4.34,231.55,-37.7,13.36,65.28,9.16,-58.85,364.19,108.07,-59.35,-182.5,19.3,171.43,218.4,-203.99,-5.06,83.4,3.95,-130.19,9.96,23.08,49.88,-175.43,-9.58,77.98,20.16,-213.34,-164.49,224.22,66.26,-195.1,-121.38,47.46,-27.47,-110.69,-18.05,5.31
Operating Cash Flow,44.28,-25.82,209.18,133.75,174.96,37.53,155.93,179.15,50.47,35.72,180.86,201.38,37.23,-61.12,230.31,309.83,147.47,-81.93,131.85,240.58,186.38,18.02,145.26,199.15,216.33,43.1,222.9,342.51,260.42,38.14,206.28,522.66,331.28,7.46,115.46,271.6,183.4,19.34,142.77,174.35
Operating Cash Flow Growth,8.74%,-,98.32%,-13.96%,295.15%,-,-25.46%,33.94%,-71.15%,-4.83%,15.99%,12.41%,-26.23%,-,27.34%,53.85%,296.09%,-,-42.75%,-22.35%,26.38%,-,10.17%,-17.22%,16.07%,139.24%,53.45%,71.99%,20.38%,-11.51%,-7.45%,52.60%,27.21%,-80.43%,-44.03%,-48.03%,-44.64%,159.13%,23.66%,-35.81%
Capital Expenditures,-23.81,-31.2,-60.19,-54.96,-22.63,-21.15,-24.96,-20.62,-23.15,-20.33,-26.26,-19.66,-19.02,-22.07,-23.9,-27.28,-32.13,-34.8,-27.87,-25.61,-26.11,-25.71,-33.25,-37.09,-38.59,-36.7,-47.31,-62.86,-38.11,-39.25,-34.71,-29.21,-29.31,-44,-45.74,-38.93,-31.17,-41.44,-39.26,-34.6
Acquisitions,-15,0,0,0,-19.42,0,-282.33,-0.41,0,0,0,0,0,0,0,0,0,-25.36,-145.28,1.16,0,-6.97,-15,0,-57.77,0.15,0,0,0,0,0,0,-12,0,0,0,0,0,0,0
Change in Investments,-237.61,124.43,-117.48,-119.38,-36.23,-41.99,319.96,-56.08,35.9,91.05,-65.54,-232.44,-353.31,148.46,137.58,-406.14,-42.39,523.05,128.8,315.9,230.07,-228.54,20.01,56.74,206.61,-73.66,-16.25,-56.51,-239.1,43.92,122.32,93.01,5.59,-38.71,74.13,138.7,29.47,-53.88,12.44,7.07
Other Investing Activities,-0.31,4.39,-,-,-0.21,1.1,-,-,-,-,5.05,-,-,-,-,5.06,-,-,-,9.05,-,0.27,-,2.64,-,-,0.55,-,-,-,-,-,-,-,-,-,-,0.46,-,-
Investing Cash Flow,-276.72,97.62,-177.67,-174.34,-78.48,-62.04,12.67,-77.1,12.75,70.72,-86.75,-252.1,-372.33,126.39,113.68,-428.36,-74.52,462.89,-44.34,300.5,203.96,-260.95,-28.24,22.29,110.24,-110.21,-63.01,-119.37,-277.21,4.67,87.62,63.8,-35.72,-82.71,28.38,99.78,-1.69,-94.86,-26.82,-27.54
Dividends Paid,0,0,-11.66,-12.77,-13,-13.05,-12.81,-12.58,-12.28,-12.25,-12.17,-12.12,-12.07,-14.02,-13.9,-13.81,-13.72,-17.59,-17.09,-16.64,-16,-15.63,-15.39,-15.25,-15.04,-16.69,-16.58,-16.6,-16.61,-16.67,-16.6,-16.44,-16.27,-17.9,-17.55,-17.14,-17.13,-17.17,-17.02,-16.9
Share Issuance / Repurchase,0.82,10.17,0.48,10.39,0.26,-37.75,-72.69,-98.26,-71.72,-18.86,-20.03,-26.12,7,-22.65,-56.47,-48.25,-48.45,-123.62,-226.49,-191.19,-261.2,-142.2,-89.93,-107.37,-131.19,-66.29,-9.42,13.77,2,-28.04,-135.96,-209.59,-193.72,-184.99,-331.27,-205,-2.08,-77.31,-133.94,-101.16
Debt Issued / Paid,-1.47,-190.98,0,0,0,0,-2.25,0,0,0,0,0,450.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.28,-15.55,-235.17,-40.99,-20.69,-21.6,-9.71,-14.75,-15.16,-2.3,-9.28
Other Financing Activities,1.87,-,1.67,0.06,-1.19,-,0.89,2.32,-8.73,-20.67,-0.18,3.32,-98.2,-13.34,-0.15,-0.15,-0.3,-33.2,-0.12,-0.09,-0.18,-41.93,-0.13,-0.1,-0.19,-30.92,-0.45,-0.22,-0.28,-30.68,-1.12,-0.25,-0.26,-31.05,-1.73,-0.21,-0.18,-19.87,-0.44,-0.28
Financing Cash Flow,1.22,-180.81,-9.51,-2.33,-13.92,-50.8,-86.86,-108.52,-92.73,-51.78,-32.38,-34.92,347.53,-50.01,-70.52,-62.2,-62.47,-174.41,-243.71,-207.92,-277.39,-199.76,-105.45,-122.72,-146.41,-113.9,-26.45,-3.05,-14.89,-126.66,-169.24,-461.45,-251.24,-254.63,-372.15,-232.06,-34.15,-129.5,-153.7,-127.61
Exchange Rate Effect,0,0,0,0,0,0,0,0,0,0,0,2.48,-2.48,1.6,0.13,1.05,0.68,1.48,-1.29,0.47,-0.22,-0.33,-0.19,0.12,-0.17,0.57,-1.5,-0.35,0.62,0.88,-1.37,0,-1.58,2.28,5.73,-0.6,-3.53,-0.54,1.75,4.56
Net Cash Flow,-231.23,-109.01,22,-42.92,82.55,-75.31,81.74,-6.47,-29.51,54.65,61.74,-83.16,9.95,16.86,273.6,-179.67,11.17,208.03,-157.49,333.64,112.73,-443.02,11.38,98.83,179.99,-180.43,131.94,219.75,-31.06,-82.97,123.29,125.01,42.75,-327.6,-222.58,138.72,144.03,-205.57,-36,23.75
Free Cash Flow,20.47,-57.02,148.98,78.79,152.33,16.38,130.96,158.53,27.32,15.39,154.6,181.72,18.21,-83.19,206.41,282.55,115.35,-116.73,103.99,214.98,160.27,-7.7,112.01,162.06,177.73,6.4,175.58,279.65,222.32,-1.11,171.58,493.46,301.97,-36.54,69.71,232.68,152.24,-22.11,103.51,139.74
Free Cash Flow Growth,60.32%,-,92.93%,-36.12%,644.15%,-,-12.09%,101.21%,-82.07%,-6.09%,18.05%,14.63%,-33.34%,-,33.51%,55.48%,533.35%,-,-49.62%,-23.92%,38.94%,-,7.72%,-24.62%,10.90%,-,56.75%,72.57%,25.09%,-,-2.28%,76.45%,35.83%,-,-59.37%,-52.85%,-49.59%,-,48.48%,-39.94%
Free Cash Flow Margin,7.17%,-17.76%,28.35%,16.48%,47.13%,4.78%,25.54%,34.02%,8.58%,3.57%,29.07%,44.27%,4.79%,-18.21%,29.62%,56.13%,24.06%,-23.95%,19.73%,37.93%,30.85%,-1.56%,19.85%,27.84%,27.15%,0.91%,20.94%,34.13%,29.29%,-0.14%,15.80%,51.92%,34.12%,-4.84%,8.29%,28.13%,20.80%,-3.58%,15.12%,19.86%
