,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-04-05,2015-07-05,2015-10-04,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01,Current
Market Capitalization,"3,376","3,786","3,778","4,001","4,284","4,107","4,169","3,841","4,248","4,444","3,952","4,366","5,111","6,229","5,974","7,377","8,213","8,933","7,283","6,894","5,625","6,917","8,212","9,755","11,427","9,148","13,568","12,903","19,908","21,472","21,370","18,060","26,656","18,900","13,745","11,782","13,605","16,777","17,260","15,472","15,630"
Market Cap Growth,6.41%,22.66%,12.80%,25.07%,26.90%,8.48%,10.33%,-4.00%,-0.85%,8.20%,-5.20%,13.66%,20.32%,40.17%,51.18%,68.96%,60.69%,43.40%,21.91%,-6.54%,-31.51%,-22.56%,12.74%,41.49%,103.15%,32.25%,65.23%,32.27%,74.22%,134.71%,57.50%,39.96%,33.89%,-11.98%,-35.68%,-34.76%,-48.96%,-11.24%,25.57%,31.32%,-
Enterprise Value,"2,634","3,092","3,035","3,195","3,456","3,239","3,416","3,022","3,506","3,715","3,129","3,470","4,285","5,365","4,926","6,103","6,801","7,804","6,464","6,038","4,888","6,451","7,768","9,275","10,976","8,808","13,079","12,139","18,945","20,589","20,561","16,961","25,474","17,994","13,113","11,140","12,844","16,155","16,670","14,867","15,025"
PE Ratio,20.47,23.77,19.48,19.29,52.72,36.31,36.31,37.18,20.57,19.87,-38.46,-39.55,-117.71,-761.07,15.31,17.16,31.87,34.43,39.26,34.12,12.45,14.60,17.46,20.06,24.45,17.11,21.67,18.10,25.39,26.40,22.43,18.30,26.27,19.47,16.35,15.36,19.02,26.33,30.86,30.70,33.41
PS Ratio,2.36,2.58,2.41,2.49,2.60,2.46,2.52,2.34,2.59,2.57,2.26,2.58,2.92,3.50,3.07,3.62,3.84,4.12,3.65,3.35,2.68,3.28,3.83,4.52,4.98,3.65,4.88,4.28,6.38,6.71,6.20,5.05,7.20,5.14,4.01,3.56,4.31,5.56,6.03,5.65,5.71
PB Ratio,1.70,1.90,1.80,1.83,2.06,2.00,2.01,1.88,2.16,2.23,2.26,2.45,2.80,3.25,2.92,3.50,4.20,4.69,4.19,4.13,3.70,4.71,5.55,6.58,7.72,5.90,7.78,6.47,9.02,9.24,8.57,7.12,10.40,7.64,5.98,5.23,5.55,6.85,7.09,6.34,6.40
P/FCF Ratio,20.84,23.09,16.03,20.93,13.26,10.36,11.01,8.38,12.75,13.38,11.11,11.52,13.82,22.96,18.49,17.40,15.76,18.32,18.91,21.71,15.52,14.67,17.12,22.86,25.73,19.97,26.00,20.18,29.11,31.74,31.78,20.38,27.60,20.31,16.59,20.75,32.54,38.79,37.01,41.44,41.86
P/OCF Ratio,12.56,13.55,9.86,11.07,8.71,7.40,8.30,7.02,10.04,10.55,8.86,9.32,11.23,17.38,14.65,14.29,13.11,14.75,14.36,15.74,11.80,11.99,13.91,17.78,19.74,15.15,19.91,15.64,22.91,24.85,25.22,17.58,24.27,17.70,14.07,16.23,23.54,28.44,27.97,29.76,30.07
Debt / Equity Ratio,0.09,-,-,-,-,-,-,-,-,-,-,-,0.19,0.19,0.18,0.17,0.19,0.19,0.21,0.23,0.25,0.30,0.31,0.31,0.31,0.30,0.27,0.24,0.21,0.18,0.17,0.08,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05
Quick Ratio,2.31,3.39,2.94,3.49,3.43,3.62,2.67,2.77,2.63,2.93,2.63,2.94,3.74,3.97,4.20,4.49,4.58,4.94,3.70,3.52,3.03,2.88,2.79,2.71,2.45,2.61,2.34,2.80,2.84,2.83,2.20,2.61,2.45,2.35,1.90,1.93,1.92,1.97,1.85,1.88,1.88
