,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,30.76,32.13,74.13,23,24.29,144.75,75.22,45,66,52,46,75,78,64,93,55,55,68,86,130,63,64,94,60,556,569,560,547,69,70,70,116,75,71,77,85,213,794,628,330
Short-Term Investments,28.59,21.54,20.04,14,21.03,20.84,23.48,21,22,23,23,20,23,28,28,27,26,27,29,28,22,22,22,31,33,36,39,29,30,34,30,20,21,26,27,32,29,30,33,34
Cash & Cash Equivalents,59.34,53.67,94.17,37,45.32,165.59,98.7,66,88,75,69,95,101,92,121,82,81,95,115,158,85,86,116,91,589,605,599,576,99,104,100,136,96,97,104,117,242,824,661,364
Cash Growth,12.38%,33.89%,62.69%,-33.30%,-23.62%,208.53%,4.82%,78.38%,94.17%,-54.71%,-30.09%,43.94%,14.77%,22.67%,75.36%,-13.68%,-19.80%,3.26%,-4.96%,92.68%,4.94%,-9.47%,0.87%,-42.41%,592.94%,603.49%,416.38%,532.97%,-83.19%,-82.81%,-83.31%,-76.39%,-3.03%,-6.73%,4.00%,-13.97%,152.08%,749.48%,535.58%,211.11%
Receivables,416.88,464.49,476.73,453,453.83,511.02,594.67,522,467,526,587,532,477,524,546,484,461,536,550,487,477,516,522,466,464,505,559,527,493,565,597,519,520,667,631,609,607,683,700,641
Inventory,35.24,36.85,37.2,37,38.62,38.33,37.97,38,41,42,40,39,41,41,42,41,42,42,42,41,44,48,46,44,50,51,49,47,52,52,53,57,71,85,93,98,103,109,111,112
Other Current Assets,176.54,152.63,148.86,48,191.25,175.14,147.67,31,42,48,105,118,148,151,151,113,145,160,93,95,85,91,115,684,698,735,760,756,822,849,840,842,166,169,189,426,386,373,332,272
Total Current Assets,687.99,707.64,756.96,575,729.02,890.09,879.01,657,638,691,801,784,767,808,860,720,729,833,800,781,691,741,799,"1,285","1,801","1,896","1,967","1,906","1,466","1,570","1,590","1,554",853,"1,018","1,017","1,250","1,338","1,989","1,804","1,389"
"Property, Plant & Equipment","12,470","12,583","12,799","13,029","13,099","13,358","13,606","13,933","14,098","14,317","14,559","14,992","15,128","15,391","15,681","16,246","16,477","16,777","17,063","17,409","17,739","17,910","18,260","18,335","18,689","19,043","19,364","19,805","20,003","20,308","20,680","21,176","21,489","22,193","22,726","23,305","23,715","24,271","24,774","25,524"
Long-Term Investments,0.91,19.65,17.24,0,8.8,8.72,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,720,720,720,720,720
Goodwill and Intangibles,"1,208","1,208","1,208","1,208","1,208","1,210","1,313","1,302","1,313","1,313","1,313","1,345","1,345","1,373","1,373","1,388","1,379","1,722","1,662","1,659","1,655","1,653","1,650","1,568","1,563","1,567","1,562","1,559","1,563","1,561","1,558","1,139","1,139","1,143","1,143","1,143","1,143","1,143","1,143","1,143"
Other Long-Term Assets,907.87,908.59,934.02,"1,226","1,219","1,266","1,299","1,349","1,368","1,385","1,298","1,361","1,370","1,394","1,447","1,128","1,143","1,139","1,355","1,374","1,379","1,550","1,529","1,494","1,493","1,503","1,501","1,496","1,493","1,513","1,505","1,486","1,493","1,500","1,520","1,369","1,370","1,373","1,377","1,522"
Total Long-Term Assets,"14,587","14,719","14,959","15,463","15,535","15,842","16,226","16,584","16,779","17,015","17,170","17,698","17,843","18,158","18,501","18,762","18,999","19,638","20,080","20,442","20,773","21,113","21,439","21,397","21,745","22,113","22,427","22,860","23,059","23,382","23,743","24,521","24,841","25,556","26,109","26,537","26,948","27,507","28,014","28,909"
Total Assets,"15,275","15,426","15,716","16,038","16,264","16,732","17,105","17,241","17,417","17,706","17,971","18,482","18,610","18,966","19,361","19,482","19,728","20,471","20,880","21,223","21,464","21,854","22,238","22,682","23,546","24,009","24,394","24,766","24,525","24,952","25,333","26,075","25,694","26,574","27,126","27,787","28,286","29,496","29,818","30,298"
Accounts Payable,183.84,192.44,260.71,100,203.41,283.57,281.29,126,116,148,135,154,108,134,144,195,133,139,141,175,130,140,149,203,152,169,162,189,134,146,175,235,175,196,220,254,193,246,228,294
Current Debt,653.13,717.47,369.56,511,605.68,882.94,401.97,682,893,"1,004","1,004","1,423","1,554","1,803",790,"1,227","1,604","2,013",827,"1,035","1,269",422,503,814,"1,690",989,"1,111","1,611","1,426",655,732,641,378,598,899,"1,456",727,579,492,654
Other Current Liabilities,360.73,325,428.66,630,418.46,345.67,482.13,725,605,588,789,815,756,724,813,903,802,799,780,884,757,755,836,"1,028",925,955,987,"1,081",891,909,937,"1,265","1,095",934,"1,011","1,101",972,939,"1,023","1,203"
Total Current Liabilities,"1,198","1,235","1,059","1,241","1,228","1,512","1,165","1,533","1,614","1,740","1,928","2,392","2,418","2,661","1,747","2,325","2,539","2,951","1,748","2,094","2,156","1,317","1,488","2,045","2,767","2,113","2,260","2,881","2,451","1,710","1,844","2,141","1,648","1,728","2,130","2,811","1,892","1,764","1,743","2,151"
Long-Term Debt,"5,209","5,218","5,541","5,427","5,429","5,433","5,941","5,874","5,861","5,861","5,853","5,759","5,753","5,659","6,681","6,498","6,403","6,352","7,577","7,576","7,669","8,745","8,740","8,733","8,712","9,677","9,667","9,414","9,412","10,425","10,433","10,424","10,428","11,105","11,021","10,999","10,557","11,679","11,775","11,791"
Other Long-Term Liabilities,"4,067","4,101","4,196","4,455","4,614","4,734","4,834","4,785","4,860","4,952","4,952","5,113","5,152","5,262","5,415","5,274","5,335","5,432","5,695","5,689","5,707","5,765","5,820","5,783","5,824","5,881","5,955","6,017","6,079","6,127","6,190","6,212","6,158","6,171","6,217","6,284","6,290","6,352","6,403","6,559"
Total Long-Term Liabilities,"9,276","9,318","9,737","9,882","10,043","10,167","10,774","10,659","10,721","10,813","10,805","10,872","10,905","10,921","12,096","11,772","11,738","11,784","13,272","13,265","13,376","14,510","14,560","14,516","14,536","15,558","15,622","15,431","15,491","16,552","16,623","16,636","16,586","17,276","17,238","17,283","16,847","18,031","18,178","18,350"
Total Liabilities,"10,474","10,553","10,796","11,123","11,271","11,679","11,940","12,192","12,335","12,553","12,733","13,264","13,323","13,582","13,843","14,097","14,277","14,735","15,020","15,359","15,532","15,827","16,048","16,561","17,303","17,671","17,882","18,312","17,942","18,262","18,467","18,777","18,234","19,004","19,368","20,094","18,739","19,795","19,921","20,501"
Total Debt,"5,862","5,935","5,910","5,938","6,035","6,316","6,343","6,556","6,754","6,865","6,857","7,182","7,307","7,462","7,471","7,725","8,007","8,365","8,404","8,611","8,938","9,167","9,243","9,547","10,402","10,666","10,778","11,025","10,838","11,080","11,165","11,065","10,806","11,703","11,920","12,455","11,284","12,258","12,267","12,445"
Debt Growth,4.03%,3.02%,4.10%,1.38%,2.95%,6.42%,7.32%,10.41%,11.92%,8.69%,8.11%,9.55%,8.19%,8.70%,8.95%,7.56%,9.58%,12.10%,12.49%,11.47%,11.63%,9.59%,9.98%,10.87%,16.38%,16.35%,16.61%,15.48%,4.19%,3.88%,3.59%,0.36%,-0.30%,5.62%,6.76%,12.56%,4.42%,4.74%,2.91%,-0.08%
Common Stock,"6,264","6,282","6,289","6,293","6,298","6,296","6,294","6,210","6,160","6,170","6,176","6,177","6,128","6,171","6,178","6,187","6,143","6,342","6,352","6,362","6,332","6,347","6,359","6,364","6,367","6,384","6,393","6,401","6,396","6,404","6,411","6,418","6,421","6,429","6,438","6,449","8,133","8,143","8,155","8,164"
Retained Earnings,"-1,427.81","-1,374.17","-1,333.16","-1,296","-1,224.01","-1,162.35","-1,049.67","-1,073",-991,-921,-839,-873,-759,-702,-573,-723,-617,-537,-432,-464,-353,-273,-123,-207,-83,-7,157,102,235,332,500,925,"1,083","1,181","1,359","1,267","1,437","1,580","1,764","1,659"
Comprehensive Income,-35.15,-34.67,-35.94,-82,-81.5,-80.05,-79.18,-88,-87,-96,-99,-86,-82,-85,-87,-79,-75,-69,-60,-34,-47,-47,-46,-36,-41,-39,-38,-49,-48,-46,-45,-45,-44,-40,-39,-23,-23,-22,-22,-26
Shareholders' Equity,"4,801","4,873","4,920","4,915","4,993","5,053","5,165","5,049","5,082","5,153","5,238","5,218","5,287","5,384","5,518","5,385","5,451","5,736","5,860","5,864","5,932","6,027","6,190","6,121","6,243","6,338","6,512","6,454","6,583","6,690","6,866","7,298","7,460","7,570","7,758","7,693","9,547","9,701","9,897","9,797"
Net Cash / Debt,"-5,802.46","-5,881.34","-5,816.04","-5,901","-5,989.26","-6,150.59","-6,243.88","-6,490","-6,666","-6,790","-6,788","-7,087","-7,206","-7,370","-7,350","-7,643","-7,926","-8,270","-8,289","-8,453","-8,853","-9,081","-9,127","-9,456","-9,813","-10,061","-10,179","-10,449","-10,739","-10,976","-11,065","-10,929","-10,710","-11,606","-11,816","-12,338","-11,042","-11,434","-11,606","-12,081"
Net Cash Per Share,-32.33,-32.73,-32.32,-32.63,-33.27,-34.17,-34.69,-36.06,-37.24,-38.15,-38.13,-39.59,-40.26,-41.17,-41.06,-42.70,-44.28,-46.20,-45.80,-46.96,-48.91,-50.17,-50.43,-52.24,-54.22,-55.59,-55.93,-56.48,-59.01,-60.31,-60.80,-60.05,-58.85,-63.77,-64.92,-67.79,-59.37,-58.64,-59.52,-61.64
Working Capital,-509.71,-527.28,-301.97,-666,-498.53,-622.1,-286.38,-876,-976,"-1,049","-1,127","-1,608","-1,651","-1,853",-887,"-1,605","-1,810","-2,118",-948,"-1,313","-1,465",-576,-689,-760,-966,-217,-293,-975,-985,-140,-254,-587,-795,-710,"-1,113","-1,561",-554,225,61,-762
Book Value Per Share,26.89,27.25,27.48,27.37,27.89,28.07,28.86,28.21,28.55,28.95,29.43,29.32,29.70,30.25,31.00,30.25,30.62,32.05,32.38,32.04,32.77,33.30,34.20,33.82,34.49,35.02,35.98,35.66,36.37,36.76,37.73,40.10,40.99,41.59,42.63,42.27,51.33,49.75,50.75,49.98
