,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,320,382,305,344,209,645,404,192,425,258,293,281,335,369,395,256,307,291,222,247,240,274,246,230,"1,572",-369,283,283,279,147,86,15,73,-61,286,233,146,229,"1,629",905
Depreciation & Amortization,134,135,137,134,128,135,131,-50,162,190,174,-37,126,130,136,154,155,156,163,202,173,188,178,178,180,184,192,208,193,197,193,190,191,193,190,188,216,224,226,246
Share-Based Compensation,13,19,21,20,13,22,17,15,17,11,19,15,13,15,15,19,13,14,6,25,15,21,7,23,-1,13,12,36,29,28,19,11,5,41,19,21,19,32,31,33
Other Operating Activities,-331,91,36,375,-215,-268,-213,538,-336,116,-71,424,-184,85,-395,-1,-320,84,-220,283,-344,29,-106,272,"-1,590",63,56,256,-265,-91,-309,437,-487,-94,-73,475,-406,37,"-1,140",-560
Operating Cash Flow,136,627,499,873,135,534,339,695,268,575,415,683,290,599,151,428,155,545,171,757,84,512,325,703,161,-106,559,799,252,297,4,669,-202,95,437,933,-9,535,746,624
Operating Cash Flow Growth,-8.72%,19.89%,25.38%,28.38%,-0.74%,-14.83%,-32.06%,-20.39%,98.52%,7.68%,22.42%,-1.73%,8.21%,4.17%,-63.61%,-37.34%,-46.55%,-9.02%,13.25%,76.87%,-45.81%,-6.06%,90.06%,-7.13%,91.67%,-,72.00%,13.66%,56.52%,-,-99.28%,-16.27%,-,-68.01%,10825.00%,39.46%,-,463.16%,70.71%,-33.12%
Capital Expenditures,-272,-145,-184,-178,-213,-147,-179,36,-240,-172,-202,-43,-164,-147,-169,-218,-243,-206,-212,-185,-235,-216,-168,-148,-205,-167,-111,-91,-133,-126,-167,-176,-245,-206,-212,-177,-269,-219,-212,-202
Acquisitions,0,0,0,-345,0,653,-764,-819,37,0,0,193,-40,0,0,-284,-5,-507,0,-685,2,-25,0,-311,-5,-22,-22,0,0,-45,0,-85,-220,0,0,"-4,090",-38,-62,0,0
Change in Investments,1,4,2,8,0,3,4,0,-14,6,6,20,0,-10,4,-15,3,-3,4,7,1,7,6,-14,3,2,-4,-2,-1,-8,-2,-6,-1,5,5,-2,-1,0,7,0
Other Investing Activities,-29,-25,-9,-14,-37,-51,-4,-181,-7,-,-1,-161,-66,-36,-54,-53,-,-,-,-16,-3,-,-1,-6,-,-,-1,-1,-,-1,13,8,1,-39,-1,-,-1,-,-,-5
Investing Cash Flow,-300,-166,-191,-529,-250,458,-943,-964,-224,-166,-197,9,-270,-193,-219,-570,-245,-716,-208,-879,-235,-234,-163,-479,-207,-187,-138,-94,-134,-180,-156,-259,-465,-240,-208,"-4,269",-309,-281,-205,-207
Dividends Paid,-77,-76,-75,-73,-73,-72,-71,-70,-80,-79,-79,-79,-78,-78,-77,-77,-59,-58,-58,-58,-57,-57,-56,-56,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share Issuance / Repurchase,-153,-205,-304,-362,-240,-302,-404,-213,-358,-77,-95,-104,-194,-95,-94,0,-149,0,-65,-285,-226,-120,-44,-30,-57,"1,115",0,0,0,0,0,0,0,0,0,0,-68,-30,0,-300
Debt Issued / Paid,4,3,3,-2,217,-3,392,677,321,-270,-75,-20,-4,-1,793,-9,35,-50,-4,274,218,-39,-74,-63,"1,871","-2,109",-180,-11,-16,-10,-10,-23,"2,471",-1,-3,0,-8,-2,-20,-302
Other Financing Activities,-15,-,-54,-12,-71,-,-50,-1,-49,-3,-16,-18,-56,-7,-4,437,-32,-8,-34,-4,-34,-,-,-11,-38,"1,114",-16,-20,-61,-16,-15,-40,-60,-16,-15,-17,-46,-27,-,-4
Financing Cash Flow,-241,-278,-430,-449,-167,-377,-133,393,-166,-429,-265,-221,-332,-181,618,351,-205,-116,-161,-73,-99,-216,-174,-160,"1,720",120,-196,-31,-77,-26,-25,-63,"2,411",-17,-18,-17,-122,-59,-20,-606
Exchange Rate Effect,-6,5,-18,-17,-21,19,-39,-4,6,-6,5,-28,21,20,11,34,44,-88,-1,-9,4,-3,-11,7,-16,3,12,25,-12,5,-8,-1,-6,-19,-29,30,2,-10,-15,21
Net Cash Flow,-411,188,-140,-122,-303,634,-776,120,-116,-26,-42,443,-291,245,561,243,-251,-375,-199,-204,-246,59,-23,71,"1,658",-170,237,699,29,96,-185,346,"1,738",-181,182,"-3,323",-438,185,506,-168
Free Cash Flow,-136,482,315,695,-78,387,160,731,28,403,213,640,126,452,-18,210,-88,339,-41,572,-151,296,157,555,-44,-273,448,708,119,171,-163,493,-447,-111,225,756,-278,316,534,422
Free Cash Flow Growth,-,20.50%,41.89%,18.40%,-,-19.71%,-49.21%,5.18%,-,4.13%,33.13%,-12.45%,350.00%,12.16%,-,-67.19%,-,-25.00%,-,172.38%,-,-12.68%,-,-2.97%,-,-,185.35%,27.57%,-,-,-,-30.37%,-,-,-,53.35%,-,-,137.33%,-44.18%
Free Cash Flow Margin,-3.49%,11.87%,8.37%,18.40%,-2.05%,10.03%,4.41%,-,0.69%,9.58%,5.21%,-,4.01%,14.34%,-0.57%,6.10%,-2.42%,9.20%,-1.18%,15.73%,-4.22%,8.16%,4.41%,15.43%,-1.36%,-13.93%,12.21%,16.81%,2.96%,4.49%,-4.46%,11.93%,-10.70%,-2.74%,4.88%,16.29%,-5.77%,6.08%,10.44%,8.58%
Free Cash Flow Per Share,-0.45,1.59,1.05,2.36,-0.27,1.34,0.56,2.62,0.10,1.48,0.78,2.37,0.47,1.69,-0.07,0.79,-0.33,1.28,-0.15,2.18,-0.58,1.15,0.61,2.17,-0.17,-1.06,1.66,2.62,0.44,0.63,-0.60,1.82,-1.65,-0.41,0.83,2.79,-1.03,1.16,1.89,1.50
