,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-24,2016-04-24,2016-07-24,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-24,2021-04-25,2021-07-25,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Revenue,"2,243","2,245","2,285","2,544","2,395","2,279","2,189","2,401","2,293","2,300","2,302","2,628","2,280","2,187","2,207","2,493","2,331","2,331","2,359","2,525","2,360","2,345","2,291","2,502","2,384","2,422","2,381","2,420","2,461","2,607","2,864","3,455","3,044","3,097","3,034","3,283","2,971","2,978","2,963","3,198"
Revenue Growth (YoY),5.97%,4.28%,5.81%,9.49%,6.80%,1.54%,-4.22%,-5.62%,-4.28%,0.92%,5.20%,9.46%,-0.54%,-4.91%,-4.13%,-5.15%,2.24%,6.55%,6.88%,1.29%,1.25%,0.61%,-2.90%,-0.92%,1.02%,3.31%,3.96%,-3.25%,3.22%,7.60%,20.25%,42.75%,23.70%,18.80%,5.96%,-4.96%,-2.41%,-3.84%,-2.34%,-2.60%
Cost of Revenue,"1,844","1,866","1,921","2,120","1,950","1,820","1,779","1,906","1,735","1,774","1,827","2,029","1,728","1,700","1,755","1,988","1,833","1,838","1,904","1,991","1,872","1,876","1,857","2,008","1,916","1,945","1,959","1,962","2,011","2,130","2,440","2,877","2,506","2,543","2,528","2,717","2,475","2,486","2,465","2,684"
Gross Profit,398.64,378.76,364,423.58,444.61,459.56,409.39,495.03,558.01,526.36,475.29,598.52,552.28,486.92,452.41,505.03,498.3,492.8,455.05,533.33,488.33,469.15,433.44,493.72,468.42,477.35,422.43,457.77,450.17,476.31,423.35,578.08,538.75,553.47,506.05,566.42,495.95,491.42,498.05,514.43
"Selling, General & Admin",166.19,165.79,153.04,165.94,180.3,189.73,184.63,188.95,209.95,211.14,206.88,244.01,210.22,181.01,176.66,191.42,219.87,204.55,211.5,205.29,193.54,170.08,180.17,183.8,195.52,193.91,181.09,190.8,196.38,199.97,226.28,230.44,225.97,224.66,222.15,206.49,222.06,212.49,291.07,216.55
Other Operating Expenses,0,0,0,0,0,0,0,21.54,0,0.99,0,0,0,0,0,0.18,0,0,0,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.38
Operating Expenses,166.19,165.79,153.04,165.94,180.3,189.73,184.63,210.49,209.95,212.14,206.88,244.01,210.22,181.01,176.66,191.6,219.87,204.55,211.5,222.57,193.54,170.08,180.17,183.8,195.52,193.91,181.09,190.8,196.38,199.97,226.28,230.44,225.97,224.66,222.15,206.49,222.06,212.49,291.07,244.93
Operating Income,232.45,212.97,210.96,257.65,264.31,269.82,224.76,284.54,348.06,314.22,268.41,354.51,342.06,305.91,275.75,313.43,278.42,288.25,243.55,310.76,294.79,299.07,253.27,309.93,272.9,283.44,241.34,266.97,253.79,276.34,197.06,347.64,312.78,328.81,283.9,359.93,273.89,278.93,206.98,269.5
Interest Expense / Income,3.09,3.09,3.13,3.39,3.08,3.08,3.13,3.82,3.41,3.03,3.15,3.29,3.03,3.02,3.06,3.58,4.73,7,8.44,6.33,6.15,5.62,3.21,3.1,3.58,3.5,5.72,8.27,8.23,7.79,11.7,15.59,14.64,14.66,15.62,17.6,18.35,18.32,18.37,18.36
Other Expense / Income,-4.8,-2.66,-4.1,-5.91,-2.1,-8.76,-6.57,-8.22,-9.41,-13.02,-8.73,-13.26,-15.59,-12.98,-5.29,-19.95,-31.37,-15.49,-22.51,-16.98,-18.24,-24.38,-10.96,-16.8,-20.76,-6.66,-23.61,-19.87,-31.41,-24.05,-18.72,-20.17,-10.63,-7.65,-21.64,-15.04,-25.72,-18.26,-19.13,4.88
Pretax Income,234.16,212.54,211.94,260.16,263.33,275.5,228.2,288.94,354.06,324.21,274,364.48,354.63,315.87,277.98,329.8,305.06,296.75,257.62,321.41,306.88,317.84,261.02,323.63,290.08,286.61,259.22,278.56,276.97,292.6,204.08,352.22,308.77,321.81,289.93,357.37,281.27,278.86,207.73,246.26
Income Tax,80.81,72.45,73.97,88.89,91.61,95.3,81.26,101.71,119,108.81,78.34,120.54,119.48,104.94,95.47,111.65,1.95,59.36,47.38,60.01,65.46,35.41,61.57,68.13,47.21,58.87,56.1,44.21,54.69,64.7,27.16,70.48,69.19,60.19,71.01,77.48,63.55,61.62,45.06,50.32
Net Income,153.35,140.09,137.98,171.26,171.72,180.2,146.94,187.23,235.06,215.4,195.65,243.94,235.15,210.93,182.51,218.15,303.11,237.38,210.24,261.41,241.43,282.43,199.45,255.5,242.87,227.73,203.12,234.36,222.28,227.9,176.92,281.74,239.57,261.62,218.92,279.88,217.72,217.24,162.68,195.94
Net Income Growth,18.22%,11.61%,21.42%,8.85%,11.98%,28.63%,6.50%,9.32%,36.89%,19.53%,33.15%,30.29%,0.04%,-2.08%,-6.72%,-10.57%,28.90%,12.54%,15.20%,19.83%,-20.35%,18.98%,-5.13%,-2.26%,0.60%,-19.37%,1.84%,-8.28%,-8.48%,0.07%,-12.90%,20.22%,7.78%,14.79%,23.74%,-0.66%,-9.12%,-16.96%,-25.69%,-29.99%
