,2014-01-26,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-24,2016-04-24,2016-07-24,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-24,2021-04-25,2021-07-25,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Cash & Equivalents,639.84,499.33,530.98,334.17,527.1,624.4,349.17,347.24,375.22,379.88,379.6,415.14,609.82,548.9,633.34,444.12,385.78,261.57,268.98,459.14,512.69,639.33,560.2,672.9,724.42,606.07,"1,729","1,714","1,752","1,485",291.36,613.53,824.43,861.72,850.34,982.11,599.79,580.5,669.12,736.53
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,14.06,14.74,14.81,16.84,17.56,17.34,17.52,17.7,18.37,21.16,22.19,23.48,18.31,16.15,17.79,17.53,17.42,16.66
Cash & Cash Equivalents,639.84,499.33,530.98,334.17,527.1,624.4,349.17,347.24,375.22,379.88,379.6,415.14,609.82,548.9,633.34,444.12,385.78,261.57,268.98,459.14,512.69,646,574.26,687.64,739.23,622.91,"1,747","1,732","1,769","1,502",309.74,634.69,846.63,885.2,868.66,998.26,617.58,598.03,686.55,753.2
Cash Growth,-27.92%,90.04%,61.15%,-23.00%,-17.62%,25.05%,-34.24%,3.91%,-28.81%,-39.16%,8.71%,19.56%,62.53%,44.49%,66.85%,6.98%,-36.74%,-52.35%,-57.53%,3.38%,32.90%,146.97%,113.49%,49.77%,44.19%,-3.57%,204.20%,151.83%,139.31%,141.16%,-82.27%,-63.35%,-52.14%,-41.07%,180.45%,57.28%,-27.05%,-32.44%,-20.96%,-24.55%
Receivables,505.02,515.16,536.51,609.53,578.24,578.73,549.06,605.69,554.74,548.5,564.92,591.31,530.85,525.32,549.01,618.35,569.1,551.39,559.18,600.44,565.06,537.45,528.58,574.4,562.48,536.01,648.99,702.42,706.65,722.19,896.01,895.72,812.71,795.29,802.85,867.59,787.21,761.9,786.25,817.39
Inventory,924.5,"1,054","1,077","1,055","1,017",963.48,984.45,993.27,994.83,"1,027","1,034",985.68,958.13,988.41,"1,013",921.02,973.22,"1,011","1,001",963.53,994.43,"1,031","1,109","1,042","1,057","1,049",982.36,"1,073","1,087","1,229","1,427","1,369","1,386","1,597","1,679","1,716","1,730","1,746","1,738","1,680"
Other Current Assets,97.47,104.62,100.67,134.52,124.21,135.83,121.1,116.84,21.3,19.26,31.28,37.78,20.78,63.16,21.53,43.03,20.17,26.6,25.1,27,28.51,36.64,34.61,57.02,35.98,40.98,31.5,72.24,39.29,60.84,56.19,48.21,48.31,96.07,52.8,55.22,60.43,56.88,44.11,46.26
Total Current Assets,"2,167","2,173","2,245","2,133","2,246","2,302","2,004","2,063","1,946","1,975","2,010","2,030","2,120","2,126","2,217","2,027","1,948","1,851","1,854","2,050","2,101","2,251","2,246","2,361","2,395","2,249","3,410","3,579","3,602","3,514","2,689","2,948","3,093","3,374","3,403","3,637","3,195","3,163","3,255","3,297"
"Property, Plant & Equipment",967.52,976.25,978.15,"1,002",997.24,990.07,"1,002","1,012","1,014","1,049","1,053","1,105","1,035","1,044","1,054","1,203","1,293","1,354","1,410","1,513","1,484","1,495","1,516","1,629","1,695","1,750","1,800","1,898","1,898","1,897","2,067","2,109","2,102","2,124","2,118","2,141","2,124","2,119","2,131","2,166"
Long-Term Investments,258.13,267.71,263.14,264.45,255.78,264.05,245.62,259,253.59,254.95,257.06,239.59,243.87,246.84,248.13,242.37,262.15,265.58,276.46,273.15,277.84,276.48,279.27,289.16,290.78,303.19,298.64,308.37,304.87,309.26,304.42,299.02,286.49,275.85,277.73,271.06,701.63,742.29,743.47,725.12
Goodwill and Intangibles,"1,340","1,338","1,336","1,781","1,778","1,780","2,528","2,527","2,524","2,522","2,737","2,738","2,709","2,707","2,705","3,147","3,981","3,983","3,971","3,921","3,922","3,527","3,525","3,516","3,516","3,707","3,696","3,689","3,691","3,682","6,771","6,751","6,745","6,750","6,738","6,729","6,727","6,725","6,722","6,686"
Other Long-Term Assets,334.23,331,365.81,275.33,282.01,286.66,312,279.36,302.78,309.88,331.01,257.36,258.2,262.1,283.26,356.94,374.58,376.29,382.82,385.1,371.45,387.01,387.54,313.82,393.25,386.15,395.81,433.61,462.09,485.53,501.17,589,600.03,598.93,603.57,528.73,535.06,567.16,574.68,574.95
Total Long-Term Assets,"2,900","2,913","2,943","3,323","3,313","3,321","4,087","4,077","4,095","4,135","4,378","4,340","4,247","4,260","4,291","4,949","5,911","5,979","6,041","6,092","6,055","5,685","5,709","5,748","5,895","6,146","6,191","6,329","6,356","6,375","9,644","9,749","9,734","9,749","9,737","9,670","10,088","10,153","10,172","10,152"
Total Assets,"5,067","5,086","5,188","5,456","5,560","5,623","6,091","6,140","6,041","6,110","6,388","6,370","6,366","6,386","6,508","6,976","7,859","7,830","7,895","8,142","8,155","7,936","7,955","8,109","8,290","8,395","9,600","9,908","9,958","9,889","12,332","12,696","12,827","13,122","13,140","13,307","13,283","13,316","13,427","13,449"
Accounts Payable,410.75,392.77,414.03,537.51,476.49,452.41,463.03,562.01,490.76,466.72,494.68,559.09,480.69,462.82,514.18,643,635.08,565.56,592.74,719.91,621.99,636.47,629.12,702.72,617.49,627.73,667.78,777.24,696.11,716.47,794.63,948.11,953.39,"1,009",966.74,980.57,922.9,922.49,861.74,943.58
Current Debt,0,0,0,0,0,0,350,185,0,0,145,0,0,0,0,0,255,185,95,0,374.88,0,0,0,8.26,258.3,258.69,258.69,258.69,9.33,8.73,8.76,8.83,8.08,8.81,8.8,8.93,8.96,946.98,950.53
Other Current Liabilities,413.77,359.22,371.07,417.18,460.82,417.77,432.08,467.01,529.34,470.66,489.05,494.1,439.08,361.76,363.59,415.21,433.44,397.9,409.09,419.01,438.95,415.21,443.97,402.33,397.33,438.57,500.58,468.03,462.67,449.38,447.83,458.79,453.11,464.06,444.36,483.9,441.56,373.77,511.9,417.67
Total Current Liabilities,824.53,751.99,785.1,954.69,937.3,870.18,"1,245","1,214","1,020",937.38,"1,129","1,053",919.76,824.59,877.77,"1,058","1,324","1,148","1,097","1,139","1,436","1,052","1,073","1,105","1,023","1,325","1,427","1,504","1,417","1,175","1,251","1,416","1,415","1,481","1,420","1,473","1,373","1,305","2,321","2,312"
Long-Term Debt,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,624.73,624.76,624.8,624.84,250,250,250,250,308.97,56.86,"1,047","1,045","1,043","1,040","3,316","3,315","3,309","3,294","3,294","3,291","3,293","3,294","2,360","2,359"
Other Long-Term Liabilities,568.21,570.69,573.75,638.87,640,659,659.96,674.41,607.28,613.32,615.62,615.47,621.34,624.69,627.01,728,755.23,764.89,777.97,773.72,763.81,732.29,740.15,828.42,862.01,847.52,854.85,929.06,941.69,967.49,971,987.17,996.2,"1,002","1,059","1,003",998.11,"1,024","1,028","1,039"
Total Long-Term Liabilities,818.21,820.69,823.75,888.87,890,909,909.96,924.41,857.28,863.32,865.62,865.47,871.34,874.69,877.01,978,"1,380","1,390","1,403","1,399","1,014",982.29,990.15,"1,078","1,171",904.38,"1,902","1,974","1,985","2,008","4,287","4,302","4,305","4,296","4,354","4,293","4,291","4,319","3,388","3,398"
Total Liabilities,"1,643","1,573","1,609","1,844","1,827","1,779","2,155","2,138","1,877","1,801","1,994","1,919","1,791","1,699","1,755","2,036","2,703","2,538","2,500","2,537","2,450","2,034","2,063","2,183","2,194","2,229","3,329","3,478","3,402","3,183","5,538","5,718","5,721","5,777","5,773","5,767","5,664","5,624","5,709","5,710"
Total Debt,250,250,250,250,250,250,600,435,250,250,395,250,250,250,250,250,879.73,809.76,719.8,624.84,624.88,250,250,250,317.23,315.16,"1,306","1,304","1,302","1,050","3,325","3,324","3,318","3,302","3,303","3,299","3,301","3,303","3,307","3,309"
Debt Growth,-,-,-,-,-,-,140.00%,74.00%,-,-,-34.17%,-42.53%,-,-,-36.71%,-,251.89%,223.91%,187.92%,149.94%,-28.97%,-69.13%,-65.27%,-59.99%,-49.23%,26.06%,422.20%,421.45%,310.34%,233.11%,154.69%,154.97%,154.89%,214.55%,-0.66%,-0.74%,-0.50%,0.04%,0.13%,0.30%
Common Stock,15.53,7.77,7.74,7.72,15.28,14.62,18.06,7.74,13.43,19.05,7.75,7.74,7.75,7.74,7.73,21.41,27.01,18.74,35.76,114.35,138.02,171.83,177.96,192.75,238.4,273.02,284.49,297.46,306.9,326.97,362.11,368.28,385.66,459.84,467.27,477.47,485.48,496.1,507.31,514.19
Retained Earnings,"3,553","3,640","3,715","3,806","3,912","4,026","4,107","4,216","4,375","4,513","4,607","4,737","4,866","4,975","5,034","5,163","5,367","5,504","5,615","5,730","5,856","6,004","5,984","6,128","6,247","6,337","6,415","6,523","6,605","6,699","6,744","6,882","6,980","7,101","7,177","7,313","7,381","7,435","7,448","7,493"
Comprehensive Income,-150.99,-142.32,-151.77,-207.7,-200.04,-199.76,-191.84,-225.67,-227.74,-225.67,-224.36,-296.3,-302.14,-299.15,-291.96,-248.08,-242.18,-235.75,-259.21,-243.5,-292.34,-278.14,-275.2,-399.5,-393.28,-447.91,-431.88,-395.25,-360.87,-325.63,-317.53,-277.27,-265.52,-221.16,-282.57,-255.56,-252.26,-244.89,-241.61,-272.25
Shareholders' Equity,"3,418","3,506","3,571","3,606","3,727","3,841","3,933","3,998","4,160","4,306","4,391","4,448","4,572","4,683","4,750","4,936","5,151","5,287","5,392","5,601","5,702","5,897","5,887","5,921","6,092","6,162","6,267","6,426","6,551","6,701","6,788","6,973","7,101","7,339","7,362","7,535","7,614","7,687","7,713","7,735"
Net Cash / Debt,389.84,249.33,280.98,84.17,277.1,374.4,-250.83,-87.76,125.22,129.88,-15.4,165.14,359.82,298.9,383.34,194.12,-493.95,-548.19,-450.82,-165.7,-112.19,396,324.26,437.64,422,307.76,441.42,428.02,467.32,452.41,"-3,015.26","-2,689.21","-2,471.35","-2,416.99","-2,434.44","-2,301.09","-2,683.91","-2,705.37","-2,620.81","-2,556.05"
Net Cash / Debt Growth,-38.86%,1855.84%,253.45%,-54.26%,-28.92%,50.16%,-,-,-54.81%,-65.31%,-,-,187.36%,130.13%,-,17.55%,-,-,-,-,-,-,-,-,-,-22.28%,36.13%,-2.20%,10.74%,47.00%,-,-,-,-,-,-,-,-,-,-
Net Cash Per Share,0.72,0.46,0.52,0.16,0.51,0.69,-0.46,-0.16,0.23,0.24,-0.03,0.31,0.67,0.55,0.71,0.36,-0.91,-1.01,-0.83,-0.30,-0.21,0.72,0.60,0.80,0.77,0.56,0.81,0.78,0.85,0.83,-5.50,-4.91,-4.51,-4.39,-4.42,-4.18,-4.88,-4.93,-4.78,-4.66
Working Capital,"1,342","1,421","1,460","1,178","1,309","1,432",758.67,849.01,925.99,"1,038",881.38,976.72,"1,200","1,301","1,339",968.31,624.76,702.32,757.48,911.19,664.87,"1,199","1,173","1,256","1,372",924.3,"1,983","2,075","2,184","2,339","1,437","1,532","1,678","1,893","1,984","2,164","1,822","1,857",934.15,985.47
Book Value Per Share,6.48,6.64,6.76,6.84,7.07,7.27,7.44,7.56,7.87,8.13,8.29,8.41,8.65,8.86,8.99,9.35,9.73,9.98,10.16,10.51,10.67,11.01,11.02,11.09,11.38,11.45,11.63,11.90,12.13,12.40,12.53,12.85,13.08,13.47,13.48,13.79,13.94,14.07,14.12,14.15
