,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"16,048","14,701","12,917","11,851","8,002","8,660","7,507","6,766","5,015","5,575","6,516","7,254","7,771","8,882","7,195","8,736","8,961","9,240","10,165","10,361","10,057","8,380","10,093","8,140","4,811","4,016","4,380","6,049","10,559","10,211","11,616","15,963","19,291","21,989","21,614","19,262","15,517","12,884","14,866","15,307"
Revenue Growth (YoY),9.54%,3.95%,-16.50%,-15.26%,-50.14%,-41.09%,-41.88%,-42.91%,-37.33%,-35.62%,-13.20%,7.21%,54.96%,59.32%,10.42%,20.43%,15.31%,4.03%,41.28%,18.60%,12.23%,-9.31%,-0.71%,-21.44%,-52.16%,-52.08%,-56.60%,-25.69%,119.48%,154.26%,165.21%,163.89%,82.70%,115.35%,86.07%,20.67%,-19.56%,-41.41%,-31.22%,-20.53%
Cost of Revenue,"9,673","8,137","7,237","8,049","5,263","5,253","5,309","4,518","3,759","3,644","4,506","4,467","4,714","4,445","4,323","4,964","5,068","4,650","5,209","5,628","5,221","4,286","4,278","4,332","4,084","2,318","2,981","3,793","6,236","4,758","5,971","8,521","9,146","11,995","11,893","11,307","8,493","7,014","8,074","8,161"
Gross Profit,"6,375","6,564","5,680","3,802","2,739","3,407","2,198","2,248","1,256","1,931","2,010","2,787","3,057","4,437","2,872","3,772","3,893","4,590","4,956","4,733","4,836","4,094","5,815","3,808",727,"1,698","1,399","2,256","4,323","5,453","5,645","7,442","10,145","9,994","9,721","7,955","7,024","5,870","6,792","7,146"
"Selling, General & Admin",182,218,203,132,159,218,293,283,186,167,203,-83,97,95,110,125,99,118,119,65,153,129,87,187,-3,156,96,181,311,117,128,163,187,96,148,192,159,205,169,172
Research & Development,296,517,459,773,482,549,"1,061","2,100",505,610,457,340,550,97,73,214,95,69,103,102,110,122,360,151,188,97,125,"1,047",84,57,65,138,69,143,89,263,138,83,92,85
Other Operating Expenses,"1,893","2,087","2,204","3,001","2,147","2,407","2,295","4,509","2,383","2,391","2,548","2,156","2,222","8,195","1,691","1,789","1,621","1,546","1,548","1,643","1,555","1,505","1,626","1,874","1,926","1,149","1,433","1,839","1,907","1,906","1,600","2,571","1,689","1,898","1,878","1,980","1,953","1,987","2,114","2,232"
Operating Expenses,"2,371","2,822","2,866","3,906","2,788","3,174","3,649","6,892","3,074","3,168","3,208","2,413","2,869","8,387","1,874","2,128","1,815","1,733","1,770","1,810","1,818","1,756","2,073","2,212","2,111","1,402","1,654","3,067","2,302","2,080","1,793","2,872","1,945","2,137","2,115","2,435","2,250","2,275","2,375","2,489"
Operating Income,"4,004","3,742","2,814",-104,-49,233,"-1,451","-4,644","-1,818","-1,237","-1,198",374,188,"-3,950",998,"1,644","2,078","2,857","3,186","2,923","3,018","2,338","3,742","1,596","-1,384",296,-255,-811,"2,021","3,373","3,852","4,570","8,200","7,857","7,606","5,520","4,774","3,595","4,417","4,657"
Interest Expense / Income,171,155,149,173,202,210,240,268,281,312,335,317,315,306,251,226,184,177,186,188,233,165,184,196,202,202,200,202,226,220,219,219,217,211,199,178,188,179,194,219
