,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,495,90,522,993,19,693,638,629,310,173,267,490,191,990,95,823,"1,872",585,539,733,147,907,484,772,772,582,521,501,359,-289,401,"1,203",391,597,465,676,432,669,343,700
Depreciation & Amortization,935,908,"1,017",931,"1,012",948,"1,009",973,"1,057","1,063","1,333","1,613","1,567","1,274","1,317","1,408","1,428","1,501","1,499","1,511","1,460","1,460","1,462","1,471","1,387","1,378","1,363","1,678","2,108","2,104","2,076","2,024","1,369","1,024",830,825,854,860,867,889
Other Operating Activities,530,-833,47,-32,-217,-151,832,103,575,237,"1,480",707,-660,"-1,190",409,547,"-1,493",-584,329,562,362,"-1,323",-92,258,-899,-880,-284,-637,"-2,454","-3,076",-78,-224,"-2,889",161,163,-600,-557,"-1,045",67,-58
Operating Cash Flow,"1,949",165,"1,586","1,892",814,"1,490","2,479","1,705","1,942","1,473","3,080","2,810","1,098","1,074","1,821","2,778","1,807","1,502","2,367","2,806","1,969","1,044","1,854","2,501","1,260","1,080","1,600","1,542",13,"-1,261","2,399","3,003","-1,129","1,782","1,458",901,729,484,"1,277","1,531"
Operating Cash Flow Growth,25.18%,-80.79%,7.23%,-7.98%,-58.23%,803.03%,56.31%,-9.88%,138.57%,-1.14%,24.24%,64.81%,-43.46%,-27.09%,-40.88%,-1.14%,64.57%,39.85%,29.98%,1.01%,8.97%,-30.49%,-21.67%,-10.87%,-36.01%,3.45%,-13.70%,-38.34%,-98.97%,-,49.94%,94.75%,-,-,-39.22%,-70.00%,-,-72.84%,-12.41%,69.92%
Capital Expenditures,"-1,508","-1,199","-1,270",-985,-904,"-1,642","-1,673","-1,983","-2,179","-2,202","-2,242","-1,875","-2,234","-2,009","-1,836","-1,711","-2,028","-1,880","-1,927","-1,690","-2,097","-1,873","-1,699","-1,687","-1,989","-2,016","-1,757","-1,833","-2,442","-2,140","-1,900","-1,930","-2,011","-1,922","-1,585","-1,672","-1,968","-1,881","-1,804","-1,855"
Acquisitions,115,0,63,-1,-295,-15,-13,0,-12,"-6,645",3,-254,34,-190,189,12,-87,79,-47,1,-96,8,6,3,-5,0,0,46,0,680,44,77,76,16,0,0,0,0,0,0
Change in Investments,-58,282,34,-60,-72,-66,-57,-63,-66,303,-60,-62,-63,-66,-60,-70,-72,-59,-43,-72,-61,47,26,-67,-42,-51,"1,101","1,400","1,198","1,543",566,809,843,141,0,0,0,0,0,0
Other Investing Activities,27,-94,-3,-143,48,-28,-52,-97,124,-4,-30,-151,32,-18,9,7,-41,3,28,-2,29,32,-6,-5,-9,-8,12,-6,20,12,5,23,-14,-54,58,32,-36,10,-,15
Investing Cash Flow,"-1,424","-1,011","-1,176","-1,189","-1,223","-1,751","-1,795","-2,143","-2,133","-8,548","-2,329","-2,342","-2,231","-2,283","-1,698","-1,762","-2,228","-1,857","-1,989","-1,763","-2,225","-1,786","-1,673","-1,756","-2,045","-2,075",-644,-393,"-1,224",95,"-1,285","-1,021","-1,106","-1,819","-1,527","-1,640","-2,004","-1,871","-1,804","-1,840"
