,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"6,163","7,237","6,024","6,912","7,256","8,830","6,514","7,401","6,701","7,573","6,910","9,002","7,880","8,747","7,665","8,768","8,378","9,693","8,076","9,403","8,808","9,477","7,689","8,929","8,342","8,747","7,322","8,853","-8,262","4,632","4,020","4,863","4,424","5,327","4,239","4,845","4,666","5,563","4,818","5,980"
Revenue Growth (YoY),-1.46%,18.99%,-1.91%,6.31%,17.73%,22.01%,8.13%,7.07%,-7.65%,-14.24%,6.08%,21.63%,17.59%,15.50%,10.93%,-2.60%,6.32%,10.82%,5.36%,7.24%,5.13%,-2.23%,-4.79%,-5.04%,-5.29%,-7.70%,-4.77%,-0.85%,-,-47.04%,-45.10%,-45.07%,-,15.00%,5.45%,-0.37%,5.47%,4.43%,13.66%,23.43%
Cost of Revenue,"4,730","6,491","4,866","4,936","6,434","6,855","4,785","5,597","5,369","6,414","5,353","6,541","5,863","6,773","6,451","6,273","6,293","7,557","6,050","7,147","7,038","7,187","5,802","6,476","6,378","6,508","5,768","6,798","-7,481","3,051","2,708","3,349","3,119","3,610","2,713","3,009","3,104","3,597","3,248","3,967"
Gross Profit,"1,433",746,"1,158","1,976",822,"1,975","1,729","1,804","1,332","1,159","1,557","2,461","2,017","1,974","1,214","2,495","2,085","2,136","2,026","2,256","1,770","2,290","1,887","2,453","1,964","2,239","1,554","2,055",-781,"1,581","1,312","1,514","1,305","1,717","1,526","1,836","1,562","1,966","1,570","2,013"
Other Operating Expenses,534,559,577,238,501,609,595,604,624,676,910,"1,194","1,204",892,914,"1,003",802,"1,035","1,084","1,110","1,068","1,072","1,046","1,100","1,002","1,019",989,"1,286",-418,757,732,758,783,817,832,825,853,860,866,890
Operating Expenses,534,559,577,238,501,609,595,604,624,676,910,"1,194","1,204",892,914,"1,003",802,"1,035","1,084","1,110","1,068","1,072","1,046","1,100","1,002","1,019",989,"1,286",-418,757,732,758,783,817,832,825,853,860,866,890
Operating Income,899,187,581,"1,738",321,"1,366","1,134","1,200",708,483,647,"1,267",813,"1,082",300,"1,492","1,283","1,101",942,"1,146",702,"1,218",841,"1,353",962,"1,220",565,769,-363,824,580,756,522,900,694,"1,011",709,"1,106",704,"1,123"
Interest Expense / Income,246,227,238,258,343,345,155,253,278,287,376,516,357,373,436,386,366,371,373,393,416,403,409,409,395,410,427,404,66,318,324,324,322,338,358,365,384,412,427,437
Other Expense / Income,-142,-76,-456,65,-61,-35,14,203,-148,-161,-98,-79,137,-492,-169,-168,-228,86,-36,-117,283,-402,-196,-,-353,522,-602,-352,-640,756,-148,-806,-153,-253,-175,-122,-100,-109,-139,-81
Pretax Income,795,36,799,"1,415",39,"1,056",965,744,578,357,369,830,319,"1,201",33,"1,274","1,145",644,605,870,3,"1,217",628,944,920,288,740,717,211,-250,404,"1,238",353,815,511,768,425,803,416,767
