,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,-460,"1,238","1,090",512,"-1,459","2,036","1,406","1,465",735,"1,336",921,"1,827",284,"1,369",491,"2,238","3,765","1,363",197,"1,672",842,932,708,"1,418","1,128",-271,"-2,409","1,487",819,"2,828","2,158","1,530","1,208",-493,"-1,010",-92,-558,"1,462",511,-802
Depreciation & Amortization,73,41,138,275,177,170,-218,174,-13,167,257,-22,-84,-50,157,164,-49,-22,70,-3,116,20,-109,441,108,329,54,65,9,30,15,42,117,15,167,-124,62,41,5,-45
Other Operating Activities,"3,349",700,"2,348","5,080","9,256","3,322","-3,241","6,716","1,390","4,824","6,019","1,745","-2,398",329,"2,415","1,673",958,960,"4,107","1,924","10,438","2,133","4,640","5,457","2,749","14,708","1,068","-2,150","-5,341","-6,155","2,186","3,845","2,008",479,"2,344","4,494",-126,-160,708,"3,687"
Operating Cash Flow,"2,962","1,979","3,576","5,867","7,974","5,528","-2,053","8,355","2,112","6,327","7,197","3,550","-2,198","1,648","3,063","4,075","4,674","2,301","4,374","3,593","11,396","3,085","5,239","7,316","3,985","14,766","-1,287",-598,"-4,513","-3,297","4,359","5,417","3,333",1,"1,501","4,278",-622,"1,343","1,224","2,840"
Operating Cash Flow Growth,-67.66%,958.29%,62.62%,89.44%,169.21%,179.33%,-,42.41%,-73.51%,14.45%,-,-57.51%,-,-73.95%,-57.44%,14.79%,-,39.62%,42.80%,-11.83%,143.82%,34.07%,19.78%,103.62%,-65.03%,378.64%,-,-,-,-,-,-,-,-,-65.57%,-21.03%,-,134200.00%,-18.45%,-33.61%
Acquisitions,0,-23,0,0,0,0,0,0,0,-532,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,"-1,755",0,0,"1,454",0,0,132,0,0,0,422,0,0,0,0,0
Change in Investments,"-3,046","-3,023","-4,592","-2,084","-7,038","2,109","-1,507","-5,410","-3,097","-2,384","-5,319","-5,795","-7,622","-2,904",374,"-4,915","-3,334","-1,868","-4,216","-6,389","-8,993","-5,543","-2,910","-5,494","-1,936","-6,868","-7,215","-1,319","-3,270","7,781","-3,826","-2,337","-6,067","1,006","-2,925",-999,"-3,163","-3,131","-2,182","-1,522"
Other Investing Activities,"-1,012",77,36,-68,-373,-461,573,-467,514,168,278,500,-988,-115,62,-660,-401,-405,-,-63,306,244,172,415,-221,"1,088",-354,-525,799,"-1,305",380,-228,128,-511,"-1,232",-23,-213,-172,-658,"-1,359"
Investing Cash Flow,"-4,058","-2,969","-4,556","-2,152","-7,411","1,648",-934,"-5,877","-2,583","-2,748","-5,041","-5,295","-8,610","-3,019",372,"-5,575","-3,735","-2,273","-4,216","-6,452","-8,687","-5,299","-2,738","-5,079","-3,912","-5,780","-7,569",-390,"-2,471","6,476","-3,314","-2,565","-5,939",495,"-3,735","-1,022","-3,376","-3,303","-2,840","-2,881"
Dividends Paid,-248,-252,-253,-250,-272,-268,-269,-264,-316,-318,-313,-308,-361,-329,-324,-323,-320,-388,-381,-378,-374,-420,-407,-410,-404,-448,-438,-439,-441,-471,-455,-448,-440,-466,-455,-450,-446,-473,-460,-458
Share Issuance / Repurchase,-129,-173,-189,-158,-211,-862,-166,-209,-218,-453,-345,-548,-347,-175,-276,-268,-285,-318,-347,-340,-363,-448,-460,-925,-534,-440,13,33,47,-300,-825,-822,-353,-295,-344,-346,-340,-223,-218,-222
Debt Issued / Paid,186,"2,084",822,798,"-2,450","-1,451","1,148",-108,"-1,582",766,"-1,311","1,546",-159,947,118,198,"-1,012","1,153",184,"1,015",96,"1,510",-445,863,-196,"2,222","-1,121",-291,-81,-329,-105,-662,-5,595,-436,811,"-1,066",450,"-2,891",448
Other Financing Activities,281,338,240,"1,111",444,-505,264,"1,256",-21,"1,151","1,407","1,492","1,302",-13,504,-362,662,442,64,103,613,924,-493,"1,069",-858,"5,025",-126,"1,076",292,430,-612,"1,072","1,314",592,"2,273","2,596","2,710","2,375","2,554","2,585"
Financing Cash Flow,90,"1,997",620,"1,501","-2,489","-3,086",977,675,"-2,137","1,146",-562,"2,182",435,430,22,-755,-955,889,-480,400,-28,"1,566","-1,805",597,"-1,992","6,359","-1,672",379,-183,-670,"-1,997",-860,516,426,"1,038","2,611",858,"2,129","-1,015","2,353"
