,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,170","1,230","1,126","1,102","1,067","1,222","1,249","1,320","1,098","1,221","1,285","1,386","1,221","1,309","1,258","1,240","1,083","1,204","1,180","1,181","1,002","1,103","1,133","1,208",998,"1,086","1,138","1,223","1,074","1,172","1,189","1,300","1,168","1,270","1,415","1,449","1,372","1,430","1,398","1,365"
Revenue Growth (YoY),10.47%,6.85%,-5.04%,-13.51%,-8.78%,-0.59%,10.90%,19.79%,2.86%,-0.07%,2.94%,5.00%,11.21%,7.17%,-2.14%,-10.54%,-11.33%,-8.01%,-6.20%,-4.72%,-7.47%,-8.44%,-3.96%,2.29%,-0.37%,-1.47%,0.45%,1.20%,7.66%,7.92%,4.45%,6.32%,8.73%,8.30%,18.99%,11.45%,17.43%,12.64%,-1.19%,-5.80%
Cost of Revenue,450,481.3,411.1,426.5,410.1,440.7,451.2,477.2,407,464.9,485.8,527.9,474.4,507,485.4,488.3,464.2,503.2,468.8,470.1,419.4,465.7,454.7,488.8,418.7,466.7,480.4,505.6,458.8,490.4,496.6,549.5,518.8,575.5,626.8,621.8,600.6,617,587.4,557.6
Gross Profit,720.1,748.2,714.8,675.1,657.3,781.5,797.4,842.4,690.9,756.4,799.5,857.7,746.6,801.9,772.4,751.2,618.4,700.9,711,710.9,582.3,636.8,678.4,719.3,579.3,619.6,657.8,717,615.6,681.9,692.2,750.4,649.4,694.1,787.8,827,771.2,813.1,810.4,807.2
"Selling, General & Admin",348.3,318.6,304.2,283.6,275.4,288.7,292.4,316.2,291.2,302.3,296.9,307.4,294.7,295.5,303.1,284.4,295.4,292.5,292.7,277.9,296.7,289,296.5,301.4,298.5,283.3,289.1,323.3,313.8,328.8,318.4,341.5,333.5,341.5,351.5,356.4,371.2,373.5,371.8,372.9
Research & Development,264,255.5,253.2,233.5,248.7,251.6,247,247.2,251,247.9,251.8,263,276.2,240.2,236.4,227.9,269.4,248.8,253.8,231.2,227.6,244,244.5,239.6,232.5,241,242.4,242.5,254.7,245.8,251.8,254.9,248.6,244.3,274,269.2,284.8,282,288.5,289.1
Other Operating Expenses,114,58.2,-15,859.8,1.4,-1.9,0,-0.1,0,2.4,0.8,0.1,19.4,8,2,36.2,-1.9,-0.2,4.4,5,15.3,21.4,-1.1,-0.3,8.9,4.8,1.2,53.1,19.3,21.6,1.9,0.1,8.8,0.5,13,-2.1,-0.5,16.5,62.5,19.5
Operating Expenses,726.3,632.3,542.4,"1,377",525.5,538.4,539.4,563.3,542.2,552.6,549.5,570.5,590.3,543.7,541.5,548.5,562.9,541.1,550.9,514.1,539.6,554.4,539.9,540.7,539.9,529.1,532.7,618.9,587.8,596.2,572.1,596.5,590.9,586.3,638.5,623.5,655.5,672,722.8,681.5
Operating Income,-6.2,115.9,172.4,-701.8,131.8,243.1,258,279.1,148.7,203.8,250,287.2,156.3,258.2,230.9,202.7,55.5,159.8,160.1,196.8,42.7,82.4,138.5,178.6,39.4,90.5,125.1,98.1,27.8,85.7,120.1,153.9,58.5,107.8,149.3,203.5,115.7,141.1,87.6,125.7
Other Expense / Income,-154.2,-178.6,6.8,-7.4,15.8,17.1,8.4,18.5,22.2,11.6,13.4,15.1,15.7,13,5.1,2.5,14.1,8.9,8.1,8.4,-1.8,4.6,20.4,4.6,11.1,4.4,13.5,58.9,65.6,10.9,8.3,-7.4,12.9,-37.2,11.2,0.7,10.7,101.7,6.5,11.8
Pretax Income,148,294.5,165.6,-694.4,116,226,249.6,260.6,126.5,192.2,236.6,272.1,140.6,245.2,225.8,200.2,41.4,150.9,152,188.4,44.5,77.8,118.1,174,28.3,86.1,111.6,39.2,-37.8,74.8,111.8,161.3,45.6,145,138.1,202.8,105,39.4,81.1,113.9
Income Tax,37.4,73.4,62,75.2,35.8,68,51.9,62.8,35.1,52.2,64.2,83.2,31.8,65.4,60.1,348.3,7,34.4,-71.8,-3.8,13.4,31.6,18.8,5.6,7.9,24.9,-33.8,8.4,-6.7,12.8,22.9,28.4,-10.1,31.6,16.6,22.4,19.6,15,5,-10.4
Net Income,110.6,221.1,103.6,-769.6,80.2,158,197.7,197.8,91.4,140,172.4,188.9,108.8,179.8,165.7,-148.1,34.4,116.5,223.8,192.2,31.1,46.2,99.3,168.4,20.4,61.2,145.4,30.8,-31.1,62,88.9,132.9,55.7,113.4,121.5,180.4,85.4,24.4,76.1,124.3
Net Income Growth,21.54%,125.84%,4.54%,-,-27.49%,-28.54%,90.83%,-,13.97%,-11.39%,-12.80%,-4.50%,19.04%,28.43%,-3.89%,-,-68.38%,-35.21%,35.06%,-,-9.59%,-60.34%,-55.63%,-12.38%,-34.41%,32.47%,46.42%,-81.71%,-,1.31%,-38.86%,331.49%,-,82.90%,36.67%,35.74%,53.32%,-78.48%,-37.37%,-31.10%
Shares Outstanding (Basic),486,470,448,425,407,390,383,383,383,383,381,380,381,380,378,371,355,349,346,346,348,346,342,336,331,331,331,329,326,325,324,323,322,321,323,323,322,319,319,319
Shares Outstanding (Diluted),497,477,455,399,414,397,389,394,389,386,385,388,388,386,383,377,361,351,351,352,353,349,346,343,335,333,335,335,326,330,331,332,331,328,329,330,329,326,324,325
Shares Change,-3.16%,-5.89%,-10.58%,-21.70%,-16.58%,-16.64%,-14.42%,-1.15%,-6.01%,-2.74%,-1.21%,-1.65%,-0.33%,-0.18%,-0.47%,-2.63%,-7.06%,-8.90%,-8.41%,-6.71%,-2.19%,-0.63%,-1.43%,-2.70%,-4.99%,-4.58%,-3.18%,-2.13%,-2.63%,-0.81%,-1.02%,-0.89%,1.47%,-0.70%,-0.66%,-0.63%,-0.60%,-0.64%,-1.55%,-1.64%
EPS (Basic),0.23,0.47,0.23,-1.66,0.20,0.41,0.52,0.51,0.24,0.37,0.45,0.49,0.29,0.47,0.44,-0.39,0.10,0.33,0.65,0.55,0.09,0.13,0.29,0.50,0.06,0.18,0.44,0.09,-0.10,0.19,0.27,0.41,0.17,0.35,0.38,0.56,0.26,0.08,0.24,0.39
EPS (Diluted),0.22,0.46,0.23,-1.64,0.19,0.40,0.51,0.50,0.23,0.36,0.45,0.49,0.28,0.47,0.43,-0.38,0.10,0.33,0.64,0.55,0.09,0.13,0.29,0.49,0.06,0.18,0.43,0.09,-0.10,0.19,0.27,0.40,0.17,0.35,0.37,0.55,0.26,0.07,0.24,0.38
EPS Growth,22.22%,142.11%,21.05%,-,-13.64%,-13.04%,121.74%,-,21.05%,-10.00%,-11.76%,-2.00%,21.74%,30.56%,-4.44%,-,-64.29%,-29.79%,48.84%,-,-10.00%,-60.61%,-54.69%,-10.91%,-33.33%,38.46%,48.28%,-81.63%,-,5.56%,-37.21%,344.44%,-,84.21%,37.04%,37.50%,52.94%,-80.00%,-35.14%,-30.91%
Free Cash Flow,67.2,382.4,-112.1,233,175.1,223.6,221.9,68.6,123.1,292.4,197.9,298.5,514.5,266.5,168.1,159,228.9,133.2,175.7,175.9,131.5,61.5,156.7,69.6,250.4,75.6,92.3,93.3,160.1,235.8,108.3,85.5,168.1,-291.4,27.9,87.9,149.4,301.9,288.4,-26.3
Free Cash Flow Per Share,0.14,0.81,-0.25,0.55,0.43,0.57,0.58,0.18,0.32,0.76,0.52,0.79,1.35,0.70,0.44,0.43,0.64,0.38,0.51,0.51,0.38,0.18,0.46,0.21,0.76,0.23,0.28,0.28,0.49,0.73,0.33,0.27,0.52,-0.91,0.09,0.27,0.46,0.95,0.90,-0.08
Dividend Per Share,-,-,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.180,0.180,0.180,0.180,0.190,0.190,0.190,0.190,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.210,0.210,0.210,0.210,0.220,0.220,0.220,0.220
Dividend Growth,-,-,-,-,-,-,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,80.00%,80.00%,80.00%,80.00%,5.56%,5.56%,5.56%,5.56%,5.26%,5.26%,5.26%,5.26%,0%,0%,0%,0%,5.00%,5.00%,5.00%,5.00%,4.76%,4.76%,4.76%,4.76%
Gross Margin,61.54%,60.85%,63.49%,61.28%,61.58%,63.94%,63.86%,63.84%,62.93%,61.93%,62.20%,61.90%,61.15%,61.27%,61.41%,60.61%,57.12%,58.21%,60.26%,60.19%,58.13%,57.76%,59.87%,59.54%,58.05%,57.04%,57.79%,58.65%,57.30%,58.17%,58.23%,57.73%,55.59%,54.67%,55.69%,57.08%,56.22%,56.86%,57.98%,59.14%
Operating Margin,-0.53%,9.43%,15.31%,-63.71%,12.35%,19.89%,20.66%,21.15%,13.54%,16.69%,19.45%,20.73%,12.80%,19.73%,18.36%,16.35%,5.13%,13.27%,13.57%,16.66%,4.26%,7.47%,12.22%,14.78%,3.95%,8.33%,10.99%,8.02%,2.59%,7.31%,10.10%,11.84%,5.01%,8.49%,10.55%,14.05%,8.43%,9.87%,6.27%,9.21%
Profit Margin,9.45%,17.98%,9.20%,-69.86%,7.51%,12.93%,15.83%,14.99%,8.32%,11.46%,13.41%,13.63%,8.91%,13.74%,13.17%,-11.95%,3.18%,9.68%,18.97%,16.27%,3.10%,4.19%,8.76%,13.94%,2.04%,5.63%,12.77%,2.52%,-2.89%,5.29%,7.48%,10.22%,4.77%,8.93%,8.59%,12.45%,6.23%,1.71%,5.44%,9.11%
Free Cash Flow Margin,5.74%,31.10%,-9.96%,21.15%,16.40%,18.29%,17.77%,5.20%,11.21%,23.94%,15.40%,21.54%,42.14%,20.36%,13.36%,12.83%,21.14%,11.06%,14.89%,14.89%,13.13%,5.58%,13.83%,5.76%,25.09%,6.96%,8.11%,7.63%,14.90%,20.11%,9.11%,6.58%,14.39%,-22.95%,1.97%,6.07%,10.89%,21.11%,20.63%,-1.93%
Effective Tax Rate,25.27%,24.92%,37.44%,-,30.86%,30.09%,20.79%,24.10%,27.75%,27.16%,27.13%,30.58%,22.62%,26.67%,26.62%,173.98%,16.91%,22.80%,-47.24%,-2.02%,30.11%,40.62%,15.92%,3.22%,27.92%,28.92%,-30.29%,21.43%,-,17.11%,20.48%,17.61%,-22.15%,21.79%,12.02%,11.05%,18.67%,38.07%,6.17%,-9.13%
EBITDA,196.1,342,211.9,-650.2,163.5,267.5,292.1,305.6,173.5,243.8,289.9,326.9,196.4,301.5,283.4,256.1,97.1,206.1,200.3,239.7,93.2,130.8,171.9,228.8,82.3,138.1,163.6,93.6,22.6,135.3,170.2,219.4,101.9,200.2,192,255.1,154.4,88.5,130,161.2
