,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,48.53,42.6,48.15,49.12,42.08,44.65,67.22,50.16,49.2,50.7,40.3,44.9,15.1,67.3,59.7,254.6,117.3,82.4,85,137.4,94.6,87.6,105.5,86.1,157,113.3,109.6,87.1,136.8,105.2,120,165.3,109.2,-184.5,149.6,159.4,172.6,167,207.1,210.8
Depreciation & Amortization,8.62,9.93,10.37,11.08,10.41,11.3,12.42,12.17,11.9,12.3,10.2,10,25.1,55.8,55.4,55.9,54.2,50.4,50.3,49.1,47.2,43.7,42.9,42.8,40.5,38,39.5,40.5,42,40.6,42.8,42,40.9,40.2,41,44.7,41.4,39.8,38.8,38
Share-Based Compensation,6.91,4.46,2.11,2.1,2.66,3.15,3.19,3.21,3.4,3.7,3.8,3.6,22.5,13.3,10.4,6.4,11,10,8.4,5.7,5.4,6.3,5.3,4.8,8.3,4.6,4.4,4.4,11.7,5.5,5.5,3.9,9.1,7,7,7.6,16.9,9.1,9.1,6.2
Other Operating Activities,23.76,-24.44,1.98,16.07,23.13,-31.92,5.19,-14.6,32.7,-49.7,4.4,-3.5,-80.5,52.7,-119.3,-125,-19.8,42.4,-185.6,33.4,-29.8,61.5,-76.6,103.8,-42.9,168.8,547.3,137.2,408.2,-28.9,394.9,-900.4,"1,100",-497.1,-28.9,-355.6,799.1,-719.8,480.8,-445.2
Operating Cash Flow,88.32,32.92,62.83,78.59,78.46,27.37,88.31,51.16,97.4,17.5,59.2,55.5,-17.7,189.8,6.8,195.5,163.5,185.8,-41.2,226.6,118,199.6,77.5,237.7,163.3,325,701.1,269.4,599.1,122.7,563.6,-688.6,"1,260",-634.4,169.3,-143.6,"1,031",-503.1,736.9,-189
Operating Cash Flow Growth,-7.33%,52.67%,13.20%,51.09%,-11.17%,-16.86%,40.56%,-34.90%,24.15%,-36.06%,-32.96%,8.48%,-,984.57%,-88.51%,252.25%,-,-2.11%,-,15.91%,-27.83%,7.43%,-,4.90%,38.39%,62.83%,804.65%,13.34%,266.87%,-62.25%,-19.61%,-,110.28%,-,-69.96%,-,-18.18%,-,335.26%,-
Capital Expenditures,-12.17,-16.15,-11.65,-10.18,-7.54,-10.1,-9.3,-12.37,-8.9,-16.5,-11,-8,-7.4,-11.8,-6.9,-11.4,-7.3,-5.3,-15.2,-8.5,-5.8,-13.3,-7.8,-8.2,-10.6,-6.6,-20,-10.2,-9.9,-11.4,-16,-13.7,-10.8,-11.4,-10.2,-27.4,-12.4,-7.8,-7.7,-17.1
Acquisitions,-0.5,-0.47,-0.53,1.5,0,0,-2.96,-0.04,-14.3,0,-2,0,"-1,405.4",0,0,-8.7,0.2,-0.2,0,0,0,0,0,0,-61.6,-5,-36.7,-248.2,0,0.5,-167.3,15.9,0,-706.5,-0.9,-0.9,0,0,0,0
Change in Investments,0,0,0,-1.99,-30.47,-0.47,0.02,-6.18,-4.7,-19.5,-0.4,0.9,24.7,-68.9,106.1,-46.8,-18.1,-66.7,130.5,-35,27.8,-32.1,62.5,-39,21.2,-129,143.7,-68,-3.4,-21.6,92.6,-218.4,-14.1,-30.1,39.4,-62.2,13.5,-36.9,33.6,-21.4
Other Investing Activities,-,0,-,-,0.25,-,-2.07,1.83,-,-,-,-,1.3,0.1,-1.4,-,-,-,-,-,-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,0.8,-,-,0.3
