,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,157.89,143.94,148.91,166.49,142.84,148.73,187.04,185.2,170.5,173.1,168.7,190.8,356.2,640.8,611.4,620.7,777.7,667.5,575.9,747.7,602.6,620.6,675.4,598.6,921.5,868.7,792.7,844.2,"1,011",800.8,816.8,866.4,974.5,985.8,993.5,"1,005",988.2,907.8,908.8,968.7
Revenue Growth (YoY),10.64%,-4.53%,8.90%,17.39%,-9.53%,3.32%,25.60%,11.24%,19.37%,16.39%,-9.80%,3.02%,108.91%,270.19%,262.42%,225.31%,118.33%,4.17%,-5.81%,20.46%,-22.52%,-7.03%,17.28%,-19.94%,52.92%,39.98%,17.37%,41.03%,9.69%,-7.82%,3.04%,2.63%,-3.59%,23.10%,21.63%,15.96%,1.41%,-7.91%,-8.53%,-3.58%
Cost of Revenue,0,0,0,0,0,0,0,102.1,27.4,29,32.5,47.8,162.8,373.9,341.7,355.1,449.2,384,305.4,413.3,322.1,337.4,381.4,318.3,563.2,571.8,500.7,537.1,645.3,450.2,447.3,475.9,556.4,561.7,551.1,547.6,516.8,440.7,428.3,469.7
Gross Profit,157.89,143.94,148.91,166.49,142.84,148.73,187.04,83.1,143.1,144.1,136.2,143,193.4,266.9,269.7,265.6,328.5,283.5,270.5,334.4,280.5,283.2,294,280.3,358.3,296.9,292,307.1,365.5,350.6,369.5,390.5,418.1,424.1,442.4,457.1,471.4,467.1,480.5,499
"Selling, General & Admin",42.74,40.61,38.79,40.62,39.89,39.26,43.61,42.25,43.2,45.7,43.6,44.8,65.5,71.1,72.5,75.5,80.6,78.2,71,80.3,66.9,74.4,69.9,68,70.3,68.1,76.2,77.5,89.5,92,100.3,100.1,103.8,115.8,128.5,127.6,140.5,140.4,129.4,145.1
Other Operating Expenses,33.11,33.62,35.04,38.9,33.4,36.1,42.32,-35.01,20.4,20.4,26.8,23.3,101.8,78,77.9,81.4,80.2,76.2,73.4,77.6,67.1,83.6,76.7,93.1,61.6,67.1,76.5,94.8,71.4,68.6,78.5,69.8,74.6,545.7,77.1,79,83,81.9,79.9,59.9
Operating Expenses,75.85,74.23,73.83,79.53,73.29,75.36,85.93,7.24,63.6,66.1,70.4,68.1,167.3,149.1,150.4,156.9,160.8,154.4,144.4,157.9,134,158,146.6,161.1,131.9,135.2,152.7,172.3,160.9,160.6,178.8,169.9,178.4,661.5,205.6,206.6,223.5,222.3,209.3,205
Operating Income,82.04,69.72,75.08,86.96,69.55,73.37,101.11,75.87,79.5,78,65.8,74.9,26.1,117.8,119.3,108.7,167.7,129.1,126.1,176.5,146.5,125.2,147.4,119.2,226.4,161.7,139.3,134.8,204.6,190,190.7,220.6,239.7,-237.4,236.8,250.5,247.9,244.8,271.2,294
Interest Expense / Income,0,0,0,0,0,0,0.02,-0.02,-0.7,0,0.2,5.5,7.9,12.5,10.5,10.4,9.6,9.3,9.6,9.7,9.9,10,8.2,7.8,7.3,7.3,9.5,13.5,12.3,12.3,11.7,11.7,10.8,14.6,16.1,17.1,15.1,13.9,15.4,13.2
Other Expense / Income,0.5,0.32,0.27,3.02,0.28,-0.26,-0.36,-3.76,-0.5,-6.1,-2.1,-5.8,-0.1,-0.8,2.9,-6.9,-1.3,-,0.2,-8.9,8.8,-8,-1.7,-2.8,1.6,-2.2,-33.6,-1.6,-0.6,-1.5,5.2,-1.3,4,4.8,-8.3,-2.4,-15.4,-10.9,-14.3,-6.7
