,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"7,954","9,056","10,831","13,626","15,363","15,319","15,286","17,037","18,929","21,119","25,665","20,034","19,990","24,807","23,082","23,852","29,303","30,683","36,454","32,020","39,752","38,519","45,734","48,657","39,444","42,825","49,627","56,859","52,235","64,383","70,567","80,883","73,364","59,122","51,226","46,128","50,326","57,185","42,116","46,208","52,220"
Market Cap Growth,-15.15%,19.30%,38.55%,89.40%,93.14%,69.16%,41.12%,25.03%,23.22%,37.86%,67.90%,17.59%,5.60%,17.46%,-10.06%,19.06%,46.59%,23.69%,57.93%,34.25%,35.66%,25.54%,25.46%,51.96%,-0.77%,11.18%,8.51%,16.86%,32.43%,50.34%,42.19%,42.25%,40.45%,-8.17%,-27.41%,-42.97%,-31.40%,-3.28%,-17.78%,0.17%,-
Enterprise Value,"7,848","8,170","9,913","12,786","14,595","14,511","14,640","16,409","18,580","20,661","25,065","19,585","19,919","24,692","22,713","23,551","28,858","30,475","36,052","31,658","39,455","38,253","45,048","47,819","39,089","42,346","49,022","56,151","51,593","63,506","69,456","80,106","72,556","58,289","50,174","45,604","49,759","56,360","40,944","45,258","51,270"
PE Ratio,26.04,11.93,13.94,16.80,17.57,34.82,32.99,34.42,36.79,39.97,46.52,35.18,30.44,34.64,30.99,40.87,52.33,46.73,51.17,44.34,51.94,53.14,59.11,46.48,35.61,57.59,62.50,69.05,61.38,44.03,47.77,53.81,47.69,40.62,35.12,30.31,33.80,41.16,29.43,32.95,37.43
PS Ratio,3.84,4.25,4.83,5.87,6.43,6.30,6.26,6.83,7.28,7.70,8.95,6.76,6.35,7.67,6.96,6.94,8.50,8.65,10.03,8.60,10.40,9.72,11.02,11.19,8.80,9.91,11.36,12.96,11.68,13.07,13.85,15.46,13.70,11.04,9.55,8.57,9.15,10.11,7.24,7.70,8.70
PB Ratio,5.93,4.73,5.30,6.22,6.94,6.69,6.31,6.81,8.23,8.55,9.53,7.65,7.29,8.44,7.30,8.07,9.03,9.70,10.85,10.20,11.53,11.00,11.99,11.73,10.11,11.16,11.79,12.43,11.21,12.54,12.74,13.86,12.55,9.95,8.24,7.94,8.42,8.97,6.33,6.95,7.85
P/FCF Ratio,18.66,8.31,11.12,14.46,17.65,58.90,34.54,38.11,39.94,44.42,56.20,37.92,35.61,45.28,35.05,28.65,35.38,39.54,47.67,46.54,73.72,52.88,54.94,52.40,36.05,45.53,71.71,87.84,72.86,61.28,50.08,57.51,51.22,46.75,49.09,47.38,50.05,81.44,52.10,71.88,81.24
P/OCF Ratio,15.58,7.80,10.41,13.33,16.06,43.92,28.35,30.99,32.44,34.98,42.27,28.44,27.55,33.84,27.55,23.83,28.62,31.76,36.54,34.55,51.17,39.39,42.63,41.13,28.41,33.49,46.93,53.93,45.51,44.63,40.13,46.70,42.53,38.62,39.13,37.87,40.62,60.81,40.42,51.58,58.29
Debt / Equity Ratio,0.54,0.31,0.29,0.27,0.27,0.26,0.25,0.24,0.26,0.24,0.22,0.31,0.31,0.35,0.33,0.35,0.32,0.38,0.36,0.19,0.19,0.19,0.18,0.16,0.17,0.18,0.16,0.15,0.15,0.13,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.10,0.10,0.10
Quick Ratio,-,-,-,4.15,-,-,-,3.35,-,-,-,3.17,-,-,2.55,1.28,1.48,1.62,1.69,1.70,2.38,2.22,2.48,2.34,2.16,1.98,2.32,2.24,2.50,2.55,2.54,2.07,2.30,2.26,2.61,1.87,1.88,2.01,2.15,2.08,2.08
