,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"6,451","5,620","3,894","7,787","6,071","5,962","5,965","7,200","6,147","3,002","4,110","8,040","7,218","8,319","5,631","6,204","5,845","6,836","5,660","5,839","4,561","3,481","3,581","4,117","5,818","4,855","13,311","11,141","15,767","14,871","16,501","23,589","22,679","13,550","7,533","5,970","6,282","10,734","10,223","8,112"
Cash & Cash Equivalents,"6,451","5,620","3,894","7,787","6,071","5,962","5,965","7,200","6,147","3,002","4,110","8,040","7,218","8,319","5,631","6,204","5,845","6,836","5,660","5,839","4,561","3,481","3,581","4,117","5,818","4,855","13,311","11,141","15,767","14,871","16,501","23,589","22,679","13,550","7,533","5,970","6,282","10,734","10,223","8,112"
Cash Growth,42.28%,0.41%,-0.79%,9.86%,-5.89%,6.09%,53.18%,-7.54%,1.25%,-49.65%,-31.10%,11.67%,17.42%,177.12%,37.01%,-22.84%,-19.02%,-17.83%,0.52%,-5.88%,-21.97%,-49.08%,-36.73%,-29.49%,27.56%,39.47%,271.71%,170.61%,171.00%,206.30%,23.97%,111.73%,43.84%,-8.88%,-54.35%,-74.69%,-72.30%,-20.78%,35.71%,35.88%
"Property, Plant & Equipment",594,583,562,524,532,531,541,541,550,541,544,528,501,488,484,467,466,468,467,472,475,474,470,467,457,454,450,456,459,456,454,447,454,444,422,412,400,399,397,410
Total Assets,"65,224","65,681","65,325","68,887","69,186","69,336","69,945","71,012","71,877","69,007","71,280","74,124","72,978","72,976","71,447","72,017","71,567","72,335","71,987","71,448","70,818","70,690","72,537","72,848","73,402","76,337","84,397","83,631","88,129","86,291","88,355","94,529","94,616","89,165","86,889","84,143","85,406","91,127","90,761","85,706"
Total Liabilities,"58,074","58,398","57,956","61,454","61,784","61,836","62,422","63,390","64,317","61,363","63,586","66,397","65,182","65,046","63,462","63,983","63,604","64,335","63,908","63,662","63,311","63,281","65,214","65,648","66,075","68,935","76,595","75,757","80,079","78,139","80,424","86,726","86,719","82,129","80,454","79,074","80,225","85,133","85,166","80,734"
Total Debt,"3,796","3,694","2,796","2,871","2,791","2,766","2,897","3,209","3,081","3,623","5,933","5,902","5,185","5,194","5,684","5,146","4,632","5,642","5,641","6,502","6,507","7,783","8,291","7,362","7,340","9,697","7,273","5,764","5,728","2,852","2,854","2,837","2,796","2,682","2,630","3,524","6,235","18,100","16,519","10,861"
Debt Growth,-21.41%,-22.35%,-25.08%,-24.27%,-26.48%,-25.12%,3.61%,11.77%,10.39%,30.98%,104.80%,83.92%,68.29%,43.36%,-4.20%,-12.81%,-10.67%,8.63%,-0.76%,26.35%,40.48%,37.95%,46.98%,13.23%,12.80%,24.59%,-12.28%,-21.71%,-21.96%,-70.59%,-60.76%,-50.78%,-51.19%,-5.96%,-7.85%,24.22%,123.00%,574.87%,528.10%,208.20%
Common Stock,"1,223","1,194","1,153","1,119","1,070","1,029","1,011",960,905,875,832,757,848,878,766,647,527,443,294,-190,-665,"-1,057","-1,471","-1,833","-1,976","-2,161","-1,760","-1,753","-1,741","-1,718","-2,151","-2,356","-2,385","-2,376","-2,363","-2,349","-2,335","-2,311","-2,297","-2,284"
Retained Earnings,"6,318","6,414","6,520","6,631","6,744","6,841","6,908","7,007","7,084","7,097","7,157","7,262","7,331","7,431","7,580","7,746","7,887","8,110","8,374","8,587","8,781","8,979","9,176","9,369","9,538","9,389","9,404","9,511","9,727","9,975","10,202","10,366","10,494","10,585","10,752","11,005","11,258","11,476","11,648","11,796"
Comprehensive Income,-391,-325,-304,-317,-412,-370,-396,-345,-429,-328,-295,-292,-383,-379,-361,-359,-451,-553,-589,-611,-609,-513,-382,-336,-235,174,158,116,64,-105,-120,-207,-212,"-1,173","-1,954","-3,587","-3,742","-3,171","-3,756","-4,540"
Shareholders' Equity,"7,150","7,283","7,369","7,433","7,402","7,500","7,523","7,622","7,560","7,644","7,694","7,727","7,796","7,930","7,985","8,034","7,963","8,000","8,079","7,786","7,507","7,409","7,323","7,200","7,327","7,402","7,802","7,874","8,050","8,152","7,931","7,803","7,897","7,036","6,435","5,069","5,181","5,994","5,595","4,972"
Net Cash / Debt,"2,655","1,926","1,098","4,916","3,280","3,196","3,068","3,991","3,066",-621,"-1,823","2,138","2,033","3,125",-53,"1,058","1,213","1,194",19,-663,"-1,946","-4,302","-4,710","-3,245","-1,522","-4,842","6,038","5,377","10,039","12,019","13,647","20,752","19,883","10,868","4,903","2,446",47,"-7,366","-6,296","-2,749"
