,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,640,609,625,624,627,651,632,656,639,543,664,706,687,725,759,797,813,781,867,833,848,857,809,807,802,339,580,705,751,895,884,797,775,711,819,957,987,960,891,882
Revenue Growth (YoY),-3.61%,-0.65%,0.32%,-1.27%,-2.03%,6.90%,1.12%,5.13%,1.91%,-16.59%,5.06%,7.62%,7.51%,33.52%,14.31%,12.89%,18.34%,7.72%,14.23%,4.52%,4.31%,9.73%,-6.69%,-3.12%,-5.42%,-60.44%,-28.31%,-12.64%,-6.36%,164.01%,52.41%,13.05%,3.20%,-20.56%,-7.35%,20.08%,27.35%,35.02%,8.79%,-7.84%
Gross Profit,640,609,625,624,627,651,632,656,639,543,664,706,687,725,759,797,813,781,867,833,848,857,809,807,802,339,580,705,751,895,884,797,775,711,819,957,987,960,891,882
"Selling, General & Admin",273,261,255,262,259,266,264,256,276,261,261,260,260,256,242,249,413,266,261,304,303,314,294,305,311,291,298,309,326,333,328,335,348,338,347,363,385,379,359,371
Other Operating Expenses,200,145,149,167,149,190,169,201,206,197,257,233,201,201,215,214,70,180,187,148,145,119,130,130,134,126,136,129,139,114,135,130,138,135,135,139,156,172,176,184
Operating Expenses,473,406,404,429,408,456,433,457,482,458,518,493,461,457,457,463,483,446,448,452,448,433,424,435,445,417,434,438,465,447,463,465,486,473,482,502,541,551,535,555
Operating Income,167,203,221,195,219,195,199,199,157,85,146,213,226,268,302,334,330,335,419,381,400,424,385,372,357,-78,146,267,286,448,421,332,289,238,337,455,446,409,356,327
Other Expense / Income,-,-,-,-32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pretax Income,167,203,221,227,219,195,199,199,157,85,146,213,226,268,302,334,330,335,419,381,400,424,385,372,357,-78,146,267,286,448,421,332,289,238,337,455,446,409,356,327
Income Tax,50,64,70,73,70,61,64,63,41,25,42,64,62,66,99,108,218,54,93,63,90,85,87,80,84,-19,28,50,65,98,93,70,61,49,76,104,96,85,83,76
Net Income,117,139,151,154,149,134,135,136,116,60,104,149,164,202,203,226,112,281,326,318,310,339,298,292,273,-59,118,217,221,350,328,262,228,189,261,351,350,324,273,251
Preferred Dividends,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,0,2,2,2,2,2,1,2,2,0,1,8,6,7,7,7,7,7,6,8,8,7,7,7
Net Income Common,115,137,149,152,148,132,134,134,115,59,103,148,163,200,202,224,112,279,324,316,308,337,297,290,271,-59,117,209,215,343,321,255,221,182,255,343,342,317,266,244
Net Income Growth,-10.16%,3.79%,5.67%,4.83%,28.70%,-3.65%,-10.07%,-11.84%,-22.30%,-55.30%,-23.13%,10.45%,41.74%,238.98%,96.12%,51.35%,-31.29%,39.50%,60.40%,41.07%,175.00%,20.79%,-8.33%,-8.23%,-12.01%,-,-60.61%,-27.93%,-20.66%,-,174.36%,22.01%,2.79%,-46.94%,-20.56%,34.51%,54.75%,74.18%,4.31%,-28.86%
Shares Outstanding (Basic),183,182,182,181,180,178,178,178,177,175,175,174,172,176,177,176,174,173,172,171,162,159,154,149,144,141,139,139,139,139,140,134,131,131,131,131,131,131,132,132
Shares Change,-3.91%,-2.98%,-2.66%,-2.24%,-1.76%,-2.04%,-2.02%,-1.60%,-1.64%,-1.95%,-1.62%,-2.26%,-2.53%,0.56%,1.03%,1.15%,0.96%,-1.73%,-2.83%,-2.56%,-7.02%,-7.99%,-10.34%,-12.86%,-10.85%,-11.10%,-9.81%,-6.91%,-3.51%,-1.46%,0.42%,-3.68%,-5.71%,-5.89%,-6.34%,-2.32%,-0.15%,0.21%,0.70%,0.73%
EPS (Basic),0.64,0.76,0.83,0.85,0.84,0.75,0.76,0.76,0.66,0.34,0.60,0.87,0.94,1.15,1.15,1.29,0.65,1.62,1.90,1.89,1.90,2.14,1.95,1.98,1.90,-0.42,0.85,1.49,1.54,2.46,2.35,1.92,1.70,1.39,1.94,2.63,2.60,2.41,2.02,1.85
EPS (Diluted),0.62,0.73,0.80,0.82,0.81,0.73,0.73,0.74,0.64,0.34,0.58,0.84,0.92,1.11,1.13,1.26,0.64,1.59,1.87,1.86,1.88,2.11,1.94,1.96,1.88,-0.42,0.84,1.48,1.53,2.43,2.32,1.90,1.68,1.37,1.92,2.60,2.59,2.39,2.01,1.84
EPS Growth,-7.46%,4.29%,5.26%,5.13%,30.65%,0%,-8.75%,-9.76%,-20.99%,-53.42%,-20.55%,13.51%,43.75%,226.47%,94.83%,50.00%,-30.43%,43.24%,65.49%,47.62%,193.75%,32.70%,3.74%,5.38%,0%,-,-56.70%,-24.49%,-18.62%,-,176.19%,28.38%,9.80%,-43.62%,-17.24%,36.84%,54.17%,74.45%,4.69%,-29.23%
Free Cash Flow,394,198,117,212,42,313,27,245,161,221,-31,141,60,392,231,184,209,338,235,329,624,24,372,411,197,684,31,-46,180,141,-173,187,409,-727,334,376,573,441,-188,-217
Free Cash Flow Per Share,2.15,1.09,0.64,1.17,0.23,1.75,0.15,1.38,0.91,1.26,-0.18,0.81,0.35,2.23,1.31,1.05,1.20,1.96,1.37,1.92,3.86,0.15,2.41,2.75,1.37,4.84,0.22,-0.33,1.29,1.01,-1.24,1.40,3.12,-5.55,2.55,2.87,4.38,3.36,-1.43,-1.65
Dividend Per Share,0.170,0.190,0.200,0.200,0.200,0.200,0.210,0.210,0.210,0.210,0.220,0.230,0.230,0.230,0.260,0.300,0.300,0.300,0.340,0.600,0.600,0.670,0.670,0.670,0.670,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.680,0.710,0.710,0.710
Dividend Growth,13.33%,11.76%,17.65%,17.65%,17.65%,5.26%,5.00%,5.00%,5.00%,5.00%,4.76%,9.52%,9.52%,9.52%,18.18%,30.43%,30.43%,30.43%,30.77%,100.00%,100.00%,123.33%,97.06%,11.67%,11.67%,1.49%,1.49%,1.49%,1.49%,0%,0%,0%,0%,0%,0%,0%,0%,4.41%,4.41%,4.41%
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
Operating Margin,26.09%,33.33%,35.36%,31.25%,34.93%,29.95%,31.49%,30.34%,24.57%,15.65%,21.99%,30.17%,32.90%,36.97%,39.79%,41.91%,40.59%,42.89%,48.33%,45.74%,47.17%,49.47%,47.59%,46.10%,44.51%,-23.01%,25.17%,37.87%,38.08%,50.06%,47.62%,41.66%,37.29%,33.47%,41.15%,47.54%,45.19%,42.60%,39.96%,37.07%
Profit Margin,17.97%,22.50%,23.84%,24.36%,23.60%,20.28%,21.20%,20.43%,18.00%,10.87%,15.51%,20.96%,23.73%,27.59%,26.61%,28.11%,13.78%,35.72%,37.37%,37.94%,36.32%,39.32%,36.71%,35.94%,33.79%,-17.40%,20.17%,29.65%,28.63%,38.32%,36.31%,31.99%,28.52%,25.60%,31.14%,35.84%,34.65%,33.02%,29.85%,27.66%
Free Cash Flow Margin,61.56%,32.51%,18.72%,33.97%,6.70%,48.08%,4.27%,37.35%,25.20%,40.70%,-4.67%,19.97%,8.73%,54.07%,30.43%,23.09%,25.71%,43.28%,27.10%,39.50%,73.58%,2.80%,45.98%,50.93%,24.56%,201.77%,5.34%,-6.52%,23.97%,15.75%,-19.57%,23.46%,52.77%,-102.25%,40.78%,39.29%,58.05%,45.94%,-21.10%,-24.60%
Effective Tax Rate,29.94%,31.53%,31.67%,32.16%,31.96%,31.28%,32.16%,31.66%,26.11%,29.41%,28.77%,30.05%,27.43%,24.63%,32.78%,32.34%,66.06%,16.12%,22.20%,16.54%,22.50%,20.05%,22.60%,21.51%,23.53%,-,19.18%,18.73%,22.73%,21.88%,22.09%,21.08%,21.11%,20.59%,22.55%,22.86%,21.52%,20.78%,23.31%,23.24%
EBITDA,197,232,253,258,250,225,229,229,185,115,175,245,256,299,331,365,360,366,448,411,430,453,413,399,387,-52,175,294,312,473,447,357,312,261,360,480,467,429,378,349
EBITDA Margin,30.78%,38.10%,40.48%,41.35%,39.87%,34.56%,36.23%,34.91%,28.95%,21.18%,26.36%,34.70%,37.26%,41.24%,43.61%,45.80%,44.28%,46.86%,51.67%,49.34%,50.71%,52.86%,51.05%,49.44%,48.25%,-15.34%,30.17%,41.70%,41.54%,52.85%,50.57%,44.79%,40.26%,36.71%,43.96%,50.16%,47.32%,44.69%,42.42%,39.57%
Depreciation & Amortization,30,29,32,31,31,30,30,30,28,30,29,32,30,31,29,31,30,31,29,30,30,29,28,27,30,26,29,27,26,25,26,25,23,23,23,25,21,20,22,22
EBIT,167,203,221,227,219,195,199,199,157,85,146,213,226,268,302,334,330,335,419,381,400,424,385,372,357,-78,146,267,286,448,421,332,289,238,337,455,446,409,356,327
EBIT Margin,26.09%,33.33%,35.36%,36.38%,34.93%,29.95%,31.49%,30.34%,24.57%,15.65%,21.99%,30.17%,32.90%,36.97%,39.79%,41.91%,40.59%,42.89%,48.33%,45.74%,47.17%,49.47%,47.59%,46.10%,44.51%,-23.01%,25.17%,37.87%,38.08%,50.06%,47.62%,41.66%,37.29%,33.47%,41.15%,47.54%,45.19%,42.60%,39.96%,37.07%
