,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,115,137,149,152,148,132,134,134,115,59,103,148,163,200,202,224,112,279,324,316,308,337,297,290,271,-59,117,209,215,343,321,255,221,182,255,343,342,317,266,244
Depreciation & Amortization,30,29,32,31,31,30,30,30,28,30,29,32,30,31,29,31,30,31,29,30,30,29,28,27,30,26,29,27,26,25,26,25,23,23,23,25,21,20,22,22
Share-Based Compensation,8,9,7,9,6,14,7,5,12,20,5,5,4,18,6,5,10,24,10,7,7,24,8,5,2,8,4,6,6,22,7,7,5,28,11,9,12,28,7,9
Other Operating Activities,271,37,-58,25,-112,160,-116,98,46,138,-142,-28,-114,153,8,-62,83,22,-109,-2,302,-352,51,120,-84,724,-106,-274,-45,-238,-517,-92,173,-950,63,8,214,90,-457,-460
Operating Cash Flow,426,214,132,219,74,338,56,269,202,248,-4,158,84,404,246,200,235,358,256,353,649,40,385,444,221,699,45,-24,208,159,-156,202,429,-710,358,393,597,462,-155,-178
Operating Cash Flow Growth,-,-17.37%,-,42.21%,-82.63%,57.94%,-57.58%,22.83%,172.97%,-26.63%,-,-41.26%,-58.42%,62.90%,-,26.58%,179.76%,-11.39%,4.07%,76.50%,176.17%,-88.83%,50.39%,25.78%,-65.95%,1647.50%,-88.31%,-,-5.88%,-77.25%,-,-,106.25%,-,-,94.55%,39.16%,-,-,-
Capital Expenditures,-32,-16,-15,-7,-32,-25,-29,-24,-41,-27,-27,-17,-24,-12,-15,-16,-26,-20,-21,-24,-25,-16,-13,-33,-24,-15,-14,-22,-28,-18,-17,-15,-20,-17,-24,-17,-24,-21,-33,-39
Change in Investments,"-1,210","-1,114","-1,382",198,"-1,396",-478,-899,419,"-2,195",-239,"-1,099","1,084",59,781,"-1,159",207,77,-131,-552,766,"-1,164",-225,"-1,574",261,"1,117","-3,527",201,"-1,270",47,"1,042",680,"1,491","-1,431","-3,190","-5,025",-286,"-1,413",-987,-115,"2,918"
Other Investing Activities,12,2,8,-1,12,2,5,6,4,8,4,6,18,7,5,16,15,4,4,1,6,2,5,3,3,8,3,6,9,-16,18,5,4,10,7,14,13,2,9,45
Investing Cash Flow,"-1,230","-1,128","-1,389",190,"-1,416",-501,-923,401,"-2,232",-258,"-1,122","1,073",53,776,"-1,169",207,66,-147,-569,743,"-1,183",-239,"-1,582",231,"1,096","-3,534",190,"-1,286",28,"1,008",681,"1,481","-1,447","-3,197","-5,042",-289,"-1,424","-1,006",-139,"2,924"
