,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,7.08,-2.33,2.91,-4.06,-10.94,-6.16,4.8,5.4,110.15,3.37,10.79,9.68,0.69,0.95,-46.19,29.69,88.94,20.86,36.8,37.7,-0.36,38.23,18.94,37,-13,-176,-100,-926,-555,-423,71,-233,-434,-680,-123,52,-148,-136,920,74
Depreciation & Amortization,4.03,4.19,4.09,5.51,14.86,14.47,14.03,13.95,14.47,16.2,15.58,15.81,15.85,15.6,24.91,29.12,36.26,31.53,32.76,36.19,57.51,58.43,57.19,-115.62,225,0,0,0,597,0,0,0,"1,165",0,634,318,"1,259",0,654,334
Share-Based Compensation,0,0,0,0,0,0.59,0.23,0.33,0.33,1.45,0.58,0.72,0.59,1.73,1.33,1.39,1.87,3.68,3.47,2.49,3.36,4.95,6.51,-11.46,20,0,0,0,79,0,0,0,82,0,51,26,101,0,56,26
Other Operating Activities,-14.41,4.49,-6.53,12.16,7.27,-17.39,8.6,-18.32,-88.77,-10.18,10.85,-2.61,5.99,-13.1,17.81,8.39,-68.81,21.94,-2.54,38.56,-0.96,-36.17,-20.22,222.22,-179,206,-11,804,-479,484,540,535,-588,434,-200,-43,-688,310,-851,-86
Operating Cash Flow,-3.31,6.34,0.47,13.6,11.19,-8.5,27.66,1.37,36.19,10.85,37.8,23.59,23.12,5.18,-2.14,68.59,58.26,78.01,70.5,114.94,59.55,65.44,62.42,132.14,53,30,-111,-122,-358,61,611,302,225,-246,362,353,524,174,779,348
Operating Cash Flow Growth,-,-,-,-,-,-,5848.39%,-89.95%,223.27%,-,36.67%,1625.97%,-36.10%,-52.24%,-,190.70%,151.95%,1405.05%,-,67.59%,2.23%,-16.11%,-11.46%,14.96%,-11.00%,-54.16%,-,-,-,103.33%,-,-,-,-,-40.75%,16.89%,132.89%,-,115.19%,-1.42%
Capital Expenditures,-2,-0.5,-1.41,-2.65,-5.2,-7.49,-10.37,-6.55,-10.94,-8.84,-6.27,-12.16,-14.34,-6.17,-23.65,-23.11,-30.23,-21.12,-33.22,-34.74,-57.92,-38.36,-58.75,-37.89,-36,-23,-18,-54,-69,-65,-112,-136,-207,-210,-261,-246,-235,-272,-301,-322
Acquisitions,0,0,0,53.55,-5.44,0,0,-55.46,-70.57,0,-0.49,0,0.3,-376.75,-936.3,-0,-0.47,0,-15,-291.05,-806.95,167.95,-0.34,0.39,367,10,-11,"-6,146",163,-28,"-1,859",719,-43,3,1,6,18,1,-15,-15
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-0.08,5.07,0.02,0,0,0,0,25,42,2,162,33,27,94,0,5,0,3,0
Other Investing Activities,0.26,0.02,0.12,-0.04,1.97,0.3,-0.55,1.81,1.06,0.17,0.01,0.39,-0.56,-0.15,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,23,26,14,4,-,21,12,3,-6,40,-,-
Investing Cash Flow,-1.74,-0.49,-1.29,50.86,-8.67,-7.19,-10.92,-60.2,-80.44,-8.67,-6.76,-11.77,-14.6,-383.07,-959.8,-23.11,-30.7,-21.12,-48.22,-325.79,-872.87,129.51,-54.03,-37.48,331,-13,-29,"-6,200",142,-25,"-1,955",749,-217,-159,-154,-237,-218,-231,-313,-337
Dividends Paid,0,0,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share Issuance / Repurchase,0,0,0,-4.89,5.13,0,0,0,0,0,1.01,0,-0.62,0.43,2.46,0,0,0,0,0.15,-9.15,0,0,0,0,0,772,0,"1,946",0,0,0,3,0,0,0,1,0,0,0
