,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,-,-,-,196,188,234,364,420,511,536,715,662,798,892,"1,513","1,967","2,547","2,549","3,020","3,759","2,802","3,615","3,569","3,101","4,638","1,120","3,117","9,016","15,469","18,214","21,652","23,964","19,994","16,565","8,210","6,917","8,926","10,503","10,969","9,979","9,170"
Market Cap Growth,-,-,-,-,-,-,-,114.57%,171.59%,129.51%,96.64%,57.75%,56.28%,66.38%,111.58%,197.15%,218.96%,185.84%,99.55%,91.11%,10.04%,41.84%,18.18%,-17.51%,65.51%,-69.01%,-12.66%,190.79%,233.51%,1525.84%,594.58%,165.78%,29.26%,-9.06%,-62.08%,-71.14%,-55.36%,-36.59%,33.60%,44.26%,-
Enterprise Value,136,-,-,890,867,927,"1,039","1,104","1,294","1,314","1,468","1,406","1,535","1,634","3,596","4,018","4,581","4,536","4,988","5,940","6,751","7,376","7,323","7,020","7,970","4,523","5,880","33,537","38,107","40,851","46,566","49,524","44,821","41,860","33,329","31,329","33,134","35,003","34,955","34,028","33,219"
PE Ratio,-,-,-,54.47,-13.04,-12.79,-22.22,-60.75,4.47,4.33,5.52,4.94,32.55,40.35,-43.39,-132.24,34.71,27.32,17.13,20.40,29.50,32.17,37.76,33.05,57.26,-8.42,-12.37,-7.42,-8.80,-9.09,-11.81,-21.02,-19.62,-12.98,-5.58,-5.84,-9.93,-29.59,15.94,14.05,12.96
PS Ratio,-,-,-,0.77,0.52,0.50,0.61,0.60,0.71,0.70,0.88,0.76,0.89,1.00,1.46,1.56,1.72,1.48,1.68,2.07,1.36,1.61,1.47,1.19,1.84,0.47,1.68,3.42,4.26,3.68,2.96,2.80,2.09,1.65,0.79,0.65,0.83,0.93,0.96,0.87,0.80
PB Ratio,-,-,-,1.19,1.24,1.60,2.41,2.68,1.89,1.95,2.50,2.23,2.68,2.96,1.84,2.30,2.71,2.66,3.03,3.63,2.72,3.40,3.29,2.75,4.15,1.19,1.93,2.68,3.08,3.95,4.22,4.90,4.46,4.38,2.25,1.80,2.40,2.92,2.41,2.17,1.99
P/FCF Ratio,-,-,-,18.54,8.61,23352.64,19.93,198.20,23.90,13.61,13.34,9.43,14.85,17.57,-230.71,71.55,54.50,24.37,18.01,18.57,15.92,24.73,31.70,24.48,32.66,9.19,-290.15,-32.09,-21.34,-24.75,-200.49,102.41,29.45,72.97,-48.01,-30.07,217.71,26.32,14.14,14.36,13.19
P/OCF Ratio,-,-,-,11.43,5.95,13.93,8.28,13.23,9.01,7.05,8.30,6.10,8.37,9.94,30.42,20.76,19.61,12.57,10.97,11.68,8.68,11.65,11.80,9.70,14.82,4.04,29.93,-60.11,-27.57,-34.37,112.77,38.90,16.68,18.57,12.77,9.97,8.99,7.43,5.99,5.47,5.02
Debt / Equity Ratio,2.26,-,-,4.83,5.12,5.32,5.12,5.04,3.20,3.02,2.77,2.66,2.68,3.87,2.70,2.61,2.33,2.29,2.20,2.86,4.10,3.78,3.67,3.70,3.17,4.38,2.33,8.25,5.27,5.75,5.12,5.51,5.85,6.95,7.20,6.64,6.83,7.12,5.55,5.43,5.43
Quick Ratio,1.54,-,-,1.42,1.12,1.19,1.19,1.65,0.88,0.65,0.53,0.66,0.77,5.04,0.66,0.92,0.90,1.09,1.19,3.17,0.83,0.84,0.77,0.73,0.39,0.98,2.19,1.51,1.66,1.69,0.33,0.36,0.35,0.28,0.33,0.65,0.67,0.70,0.65,0.60,0.60
Current Ratio,1.57,-,-,1.59,1.28,1.37,1.36,1.89,1.10,0.90,0.77,0.94,1.00,0.94,1.44,1.78,1.12,2.19,2.32,1.63,1.43,0.98,1.83,2.32,0.88,1.61,3.22,2.55,2.41,2.62,1.16,1.19,1.13,1.00,1.00,0.80,0.79,0.85,0.78,0.73,0.73
Interest Coverage,2.84,0.40,1.75,0.49,0.40,0.70,1.34,1.54,3.86,1.40,2.31,2.23,1.01,1.11,-2.10,2.45,0.94,1.73,2.47,2.69,1.11,1.66,1.41,1.76,0.88,-2.18,-0.97,-0.62,0.16,0.14,1.12,0.44,0.02,-0.43,0.87,1.11,0.76,0.69,1.03,1.21,0.92
