,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,35.12,-,-,97.68,95.84,82.77,98.27,105.85,83.55,53.15,40.98,47,63.44,423.39,126.19,156.21,137.86,186.8,206.7,769.81,255.64,242.12,207.86,231.07,210,679.36,959.52,"3,296","3,797","3,867","1,365","1,374","1,389",999,"1,142","1,080","1,169","1,120","1,248",971
Short-Term Investments,0,-,-,0,0,0,0,0,0,0,0,0,0,0,17.44,17.46,17.63,17.24,17.07,17.06,16.96,16.9,22.68,20.43,0,31.39,36.07,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,35.12,0,0,97.68,95.84,82.77,98.27,105.85,83.55,53.15,40.98,47,63.44,423.39,143.63,173.67,155.49,204.03,223.77,786.87,272.6,259.02,230.54,251.51,210,710.75,995.59,"3,296","3,797","3,867","1,365","1,374","1,389",999,"1,142","1,080","1,169","1,120","1,248",971
Cash Growth,-,-,-,-,172.90%,-,-,8.37%,-12.82%,-35.78%,-58.30%,-55.59%,-24.06%,696.54%,250.52%,269.48%,145.09%,-51.81%,55.80%,353.08%,75.31%,26.95%,3.03%,-68.04%,-22.96%,174.40%,331.86%,1210.51%,1708.10%,444.08%,37.10%,-58.31%,-63.42%,-74.17%,-16.34%,-21.40%,-15.84%,12.11%,9.28%,-10.09%
Receivables,3.67,-,-,9.23,7.47,5.92,8.96,9.57,9.98,9.53,14.52,17.06,14.69,8.83,21.86,33.2,46.04,33.8,34.93,42.19,60.5,68.73,63.1,50.97,58,44.39,44.89,422,386,372,420,438,472,450,494,506,611,543,526,555
Inventory,3.11,-,-,7.36,7.23,7.15,6.95,7.17,11.74,11.32,11.7,11.48,11.06,11.31,17.07,16.51,16.87,15.21,14.85,15.26,20.6,20.78,19.02,17.68,18,17.07,17.37,49,44,41,41,45,42,44,47,46,59,57,53,45
Other Current Assets,-2.47,-,-,5.17,6.95,6.13,8.44,9.76,10.91,11.96,13.74,16.4,12.56,-362.84,180.01,177.6,32.63,222.27,231.86,-418.1,219.5,34.46,389.98,643.38,319,470.2,476.89,"2,531","1,836","2,282","4,490","4,068","4,061","3,627","3,217",304,263,291,300,289
Total Current Assets,39.43,-,-,119.44,117.49,101.97,122.62,132.34,116.18,85.96,80.94,91.94,101.75,80.69,362.57,400.97,251.03,475.31,505.4,426.21,573.2,382.99,702.64,963.54,605,"1,242","1,535","6,298","6,063","6,562","6,316","5,925","5,964","5,120","4,900","1,936","2,102","2,011","2,127","1,860"
"Property, Plant & Equipment",180.34,-,-,458.34,472.56,466.17,464.31,458.64,641.73,634.38,629.23,624.01,626.56,619.95,"1,474","1,464","1,503","1,410","1,414","1,507","2,883","2,870","2,714","2,880","2,615","2,585","2,546","14,630","14,735","14,083","14,393","14,529","14,601","14,637","14,606","14,592","14,598","14,608","14,633","14,700"
Long-Term Investments,18.35,-,-,15.21,14.01,13.49,14.6,17.15,1.29,1.29,1.29,1.29,0,1.06,1.01,0,0,0,0,0,1.89,132.24,131.38,129.8,136,135.9,134.94,170,173,263,526,203,158,97,96,96,94,91,91,91
Goodwill and Intangibles,20.57,-,-,561.68,558.74,556.8,555.13,553.62,558.86,557.66,556.46,555.25,554.32,553.85,"1,703","1,701","1,744","1,636","1,635","1,910","2,370","2,363","2,187","2,029","2,021","1,873","1,867","13,916","14,147","13,964","16,411","16,220","15,996","15,945","15,894","15,861","15,718","15,682","15,665","15,644"
Other Long-Term Assets,11.49,-,-,14.72,8.76,12.01,12.35,7.2,6.95,6.78,6.78,6.39,11.41,390.25,17.31,18.42,48.7,30.23,45.04,634.5,83.45,366.49,347.4,78.88,264,54.29,65.92,"1,225","1,267","1,147","1,170","2,085","1,312","1,274","1,174","1,109","1,015",957,962,934
Total Long-Term Assets,230.75,-,-,"1,050","1,054","1,048","1,046","1,037","1,209","1,200","1,194","1,187","1,192","1,565","3,195","3,184","3,295","3,077","3,094","4,051","5,338","5,732","5,379","5,118","5,036","4,649","4,614","29,941","30,322","29,457","32,500","33,037","32,067","31,953","31,770","31,658","31,425","31,338","31,351","31,369"
Total Assets,270.18,-,-,"1,169","1,172","1,150","1,169","1,169","1,325","1,286","1,275","1,279","1,294","1,646","3,558","3,585","3,546","3,552","3,600","4,477","5,911","6,115","6,082","6,081","5,641","5,891","6,148","36,239","36,385","36,019","38,816","38,962","38,031","37,073","36,670","33,594","33,527","33,349","33,478","33,229"
Accounts Payable,7.01,-,-,9.72,12.21,10,11.11,13.2,17.13,20.73,23.1,22.87,21.84,16.6,30.55,28.36,34.78,28.36,28.97,33.33,58.52,89.93,56.41,50.02,62,46.51,40.08,274,167,148,217,340,254,528,323,300,314,285,299,371
Current Debt,2.73,-,-,0.04,0.03,0.03,0.01,4.26,4.52,4.53,4.53,4.54,4.55,4.55,15.57,1.07,0.62,0.55,0.49,0.45,0.46,0.42,0.33,22.2,246,260.27,14.04,67,67,67,67,70,70,70,70,70,108,68,68,65
Other Current Liabilities,15.41,-,-,65.62,79.6,64.67,79.17,52.51,84.05,70.59,78.01,70.23,75.66,64.54,206.25,195.65,188.36,188.37,188.24,228.16,343.19,299,326.5,342.75,380,464.23,421.88,"2,129","2,279","2,289","5,168","4,568","4,973","4,547","4,504","2,056","2,246","2,024","2,350","2,125"
Total Current Liabilities,25.15,-,-,75.38,91.84,74.7,90.29,69.97,105.71,95.85,105.65,97.64,102.04,85.7,252.36,225.08,223.75,217.29,217.69,261.94,402.18,389.34,383.24,414.97,688,771.01,476,"2,470","2,513","2,504","5,452","4,978","5,297","5,145","4,897","2,426","2,668","2,377","2,717","2,561"
Long-Term Debt,168.04,-,-,792.49,775.06,776.09,773.35,786.3,861.71,826.8,789.39,786.11,795.88,"1,161","2,211","2,224","2,190","2,190","2,191","2,967","4,221","4,020","3,984","4,148","3,296","3,853","3,745","27,750","26,368","26,437","26,212","26,864","26,146","26,224","26,191","25,422","25,269","25,552","25,166","24,955"
Other Long-Term Liabilities,1.43,-,-,137.53,153.03,153.62,154.29,155.87,86.92,88.46,93.2,98.23,97.67,97.83,269.63,282.19,191.55,186.19,194.58,211.65,259.02,642.25,629.58,391.26,540,326.69,311.43,"2,630","2,470","2,448","1,990","2,167","2,047","1,858","1,871","1,854","1,839","1,785",928,971
Total Long-Term Liabilities,169.46,-,-,930.01,928.09,929.71,927.64,942.17,948.63,915.26,882.59,884.34,893.55,"1,259","2,481","2,506","2,381","2,376","2,385","3,179","4,480","4,662","4,613","4,539","3,836","4,180","4,056","30,380","28,838","28,885","28,202","29,031","28,193","28,082","28,062","27,276","27,108","27,337","26,094","25,926"
Total Liabilities,194.61,-,-,"1,005","1,020","1,004","1,018","1,012","1,054","1,011",988.24,981.98,995.59,"1,344","2,733","2,731","2,605","2,594","2,603","3,441","4,882","5,051","4,996","4,954","4,524","4,951","4,532","32,850","31,351","31,389","33,654","34,009","33,490","33,227","32,959","29,702","29,776","29,714","28,811","28,487"
Total Debt,170.76,-,-,792.52,775.09,776.12,773.36,790.55,866.24,831.33,793.92,790.65,800.43,"1,165","2,227","2,225","2,190","2,191","2,191","2,968","4,222","4,020","3,984","4,170","3,542","4,114","3,759","27,817","26,435","26,504","26,279","26,934","26,216","26,294","26,261","25,492","25,377","25,620","25,234","25,020"
Debt Growth,-,-,-,-,353.91%,-,-,-0.25%,11.76%,7.11%,2.66%,0.01%,-7.60%,40.18%,180.45%,181.43%,173.63%,87.98%,-1.59%,33.38%,92.75%,83.51%,81.81%,40.52%,-16.10%,2.32%,-5.66%,567.00%,646.33%,544.31%,599.17%,-3.17%,-0.83%,-0.79%,-0.07%,-5.35%,-3.20%,-2.56%,-3.91%,-1.85%
Common Stock,73.8,-,-,165.87,165.86,166.45,166.68,167.01,170.9,171.82,172.51,173.29,173.88,175.87,745.66,745.12,746.55,742.73,744.02,745.75,738.95,739.57,742.89,747.1,751,749.01,"1,525","3,370","6,373","4,613","5,134","4,890","6,854","3,785","3,649","3,838","7,022","3,597","4,545","4,604"
Retained Earnings,0,-,-,-3.49,-14.43,-20.59,-15.79,-10.4,99.76,103.13,113.92,123.6,124.56,125.58,79.25,108.81,194.97,215.83,252.62,290.33,290.21,323.69,342.63,379.68,366,190.83,90.83,-,"-1,391",-,-,-,"-2,410",-,-,-,"-3,309",-,-,-
Comprehensive Income,1.77,-,-,1.61,0.09,0.09,0.09,0.09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0,0,0,0,0,0.38,0.38,0,34,0,0,0,36,0,0,0,0,0,0,0
Shareholders' Equity,75.58,-,-,163.99,151.52,145.95,150.97,156.7,270.67,274.96,286.44,296.9,298.45,301.46,824.92,853.94,941.6,958.63,996.72,"1,036","1,029","1,063","1,086","1,127","1,117",940.21,"1,616","3,370","5,016","4,613","5,134","4,890","4,480","3,785","3,649","3,838","3,713","3,597","4,545","4,604"
Net Cash / Debt,-135.64,0,0,-694.85,-679.25,-693.35,-675.1,-684.7,-782.69,-778.17,-752.95,-743.65,-736.98,-741.98,"-2,082.96","-2,051.45","-2,034.7","-1,986.63","-1,967.47","-2,181.02","-3,948.97","-3,761.05","-3,753.46","-3,918.93","-3,332","-3,402.78","-2,763.03","-24,521","-22,638","-22,637","-24,914","-25,560","-24,827","-25,295","-25,119","-24,412","-24,208","-24,500","-23,986","-24,049"
Net Cash Per Share,-5.82,-,-,-26.65,-22.72,-14.91,-14.47,-14.64,-16.25,-16.37,-15.78,-15.55,-15.48,-15.43,-30.88,-26.31,-25.14,-25.44,-25.14,-27.86,-51.04,-47.86,-47.68,-49.61,-42.18,-43.63,-34.54,-161.32,-174.14,-108.83,-118.08,-119.44,-117.66,-118.20,-116.83,-113.54,-113.12,-113.95,-111.05,-111.34
Working Capital,14.28,-,-,44.06,25.65,27.27,32.33,62.37,10.47,-9.89,-24.71,-5.7,-0.29,-5.01,110.21,175.9,27.28,258.02,287.71,164.27,171.02,-6.35,319.4,548.57,-83,471.4,"1,059","3,828","3,550","4,058",864,947,667,-25,3,-490,-566,-366,-590,-701
Book Value Per Share,3.24,-,-,6.29,5.07,3.14,3.25,3.37,5.80,5.86,6.08,6.29,6.38,6.40,12.23,11.10,12.22,12.39,12.87,13.37,13.60,13.71,13.97,14.45,14.32,12.05,20.21,22.17,38.59,22.18,24.57,22.85,21.23,17.69,17.05,17.93,17.35,16.73,21.14,21.41
