,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,55.55,57.03,61.75,78.95,164.1,167.45,182.63,183.54,186.16,213.57,231.32,241.57,214.02,202.39,375.63,472.88,429.9,440.19,456.8,487.25,671.75,635.82,637.12,663,592,473,127,"1,443","1,585","1,792","2,502","2,685","2,591","2,292","2,821","2,887","2,821","2,830","2,879","2,994"
Revenue Growth (YoY),-,-,-,24.07%,195.41%,193.62%,195.77%,132.48%,13.45%,27.54%,26.66%,31.61%,14.97%,-5.23%,62.39%,95.76%,100.87%,117.49%,21.61%,3.04%,56.26%,44.44%,39.47%,36.07%,-11.87%,-25.61%,-80.07%,117.65%,167.74%,278.86%,1870.08%,86.07%,63.47%,27.90%,12.75%,7.52%,8.88%,23.47%,2.06%,3.71%
Cost of Revenue,33.08,32.94,34.63,45.69,102.9,102.63,108.47,108.82,111.54,124.44,132.07,135.78,123.74,116.29,198.81,240.71,225.71,226.83,228.41,239.42,397.34,294.34,287.87,316,294,254,60,648,744,776,966,"1,170","1,362","1,381","1,201","1,220","1,188","1,216","1,218","1,243"
Gross Profit,22.47,24.09,27.12,33.26,61.2,64.83,74.16,74.72,74.63,89.12,99.25,105.79,90.28,86.11,176.82,232.17,204.2,213.36,228.39,247.83,274.42,341.48,349.25,347,298,219,67,795,841,"1,016","1,536","1,515","1,229",911,"1,620","1,667","1,633","1,614","1,661","1,751"
"Selling, General & Admin",15.51,14.95,15.57,19.65,35.17,34.81,34.36,34.75,40.65,48.13,46.5,49.84,47.01,48.5,89.86,109.81,106.78,107.07,107.81,107.94,104.18,168.94,170.56,143,137,114,81,428,474,446,494,572,579,568,593,592,601,588,585,602
Other Operating Expenses,7.93,7.21,6.94,12.07,19.26,17.42,17.85,18.42,21.02,22.73,23.09,27.83,30.59,23.36,117.36,40.84,67.6,52.01,43.2,48.06,83.73,49.54,74.91,79,102,228,65,498,417,354,452,411,528,353,425,416,544,423,467,425
Operating Expenses,23.43,22.16,22.51,31.72,54.44,52.22,52.21,53.17,61.67,70.86,69.59,77.68,77.61,71.86,207.22,150.65,174.38,159.08,151.01,156,187.91,218.48,245.48,222,239,342,146,926,891,800,946,983,"1,107",921,"1,018","1,008","1,145","1,011","1,052","1,027"
Operating Income,-0.97,1.93,4.61,1.54,6.76,12.6,21.95,21.54,12.96,18.26,29.66,28.11,12.67,14.25,-30.41,81.52,29.82,54.28,77.38,91.83,86.51,123,103.77,125,59,-123,-79,-131,-50,216,590,532,122,-10,602,659,488,603,609,724
Interest Expense / Income,3.86,3.89,3.87,5.65,17.34,17.23,17.23,14.48,12.61,12.99,12.8,12.59,12.54,12.67,27.53,29.18,30.39,31.25,31.41,34.09,75.42,73.51,71.8,72,69,67,68,485,582,579,576,579,561,552,559,569,585,594,586,581
Other Expense / Income,-11.9,0.38,-2.17,-1.24,-0.21,0.52,-1.11,-0.76,-35.76,0.07,0.09,-,-,0.22,27.38,10.05,1.15,0.09,-0.03,0.06,2.72,0.86,2.62,-2,-2,23,-13,172,-142,136,-56,276,111,225,114,30,45,194,5,22
Pretax Income,7.08,-2.33,2.91,-2.87,-10.36,-5.15,5.83,7.82,36.1,5.21,16.77,15.52,0.13,1.36,-85.31,42.28,-1.72,22.94,46.01,57.68,8.36,48.63,29.35,55,-8,-213,-134,-788,-490,-499,70,-323,-550,-787,-71,60,-142,-185,18,121
Income Tax,0,0,0,1.2,0.57,1.02,1.03,2.42,-74.05,1.84,5.98,5.84,-0.55,0.41,-39.12,12.59,-90.65,2.09,9.21,19.98,8.72,10.41,10.42,18,5,-37,-34,138,65,-76,-1,-90,-116,-107,52,8,6,-49,-902,47
Net Income,7.08,-2.33,2.91,-4.06,-10.94,-6.16,4.8,5.4,110.15,3.37,10.79,9.68,0.69,0.95,-46.19,29.69,88.94,20.86,36.8,37.7,-0.36,38.23,18.94,37,-13,-176,-100,-926,-555,-423,71,-233,-434,-680,-123,52,-148,-136,920,74
Net Income Growth,-,-,-,-,-,-,64.83%,-,-,-,125.05%,79.33%,-99.38%,-71.96%,-,206.62%,12883.65%,2106.88%,-,27.01%,-,83.31%,-48.54%,-1.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31%
Shares Outstanding (Basic),23,23,23,26,30,46,47,47,47,47,47,47,47,47,67,77,77,77,77,78,76,78,78,78,78,78,80,152,130,208,209,214,211,214,214,214,214,215,215,215
Shares Outstanding (Diluted),23,23,23,26,30,46,47,47,48,48,48,48,48,48,67,78,81,78,78,78,77,79,79,79,79,78,80,152,130,208,211,214,211,214,215,215,214,215,216,216
Shares Change,-,-,-,11.85%,28.27%,99.45%,100.15%,79.34%,61.11%,2.24%,2.28%,2.29%,-1.20%,1.15%,41.35%,62.98%,70.08%,62.39%,16.02%,0.42%,-4.41%,0.65%,0.60%,0.92%,2.10%,-0.75%,1.62%,92.41%,64.56%,166.67%,163.75%,40.79%,62.31%,2.88%,1.90%,0.47%,1.42%,0.47%,0.47%,0.47%
EPS (Basic),0.30,-0.10,0.12,-0.16,-0.34,-0.13,0.10,0.12,2.36,0.07,0.23,0.21,0.01,0.02,-0.68,0.39,1.33,0.27,0.48,0.49,-,0.49,0.24,0.48,-0.17,-2.25,-1.25,-6.09,-1.94,-2.03,0.34,-1.10,-2.05,-3.18,-0.57,0.24,-0.69,-0.63,4.27,0.34
EPS (Diluted),0.30,-0.10,0.12,-0.16,-0.34,-0.13,0.10,0.12,2.34,0.07,0.23,0.20,0.01,0.02,-0.68,0.38,1.32,0.27,0.47,0.48,-,0.49,0.24,0.47,-0.17,-2.25,-1.25,-6.09,-1.94,-2.03,0.34,-1.10,-2.05,-3.18,-0.57,0.24,-0.69,-0.63,4.26,0.34
EPS Growth,-,-,-,-,-,-,-16.67%,-,-,-,130.00%,66.67%,-99.57%,-71.43%,-,90.00%,13100.00%,1250.00%,-,26.32%,-,81.48%,-48.94%,-2.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.67%
Free Cash Flow,-5.3,5.84,-0.95,10.95,6,-15.99,17.29,-5.18,25.25,2.01,31.53,11.44,8.79,-0.99,-25.79,45.48,28.02,56.89,37.28,80.2,1.63,27.08,3.66,94.26,17,7,-129,-176,-427,-4,499,166,18,-456,101,107,289,-98,478,26
Free Cash Flow Per Share,-0.23,0.25,-0.04,0.42,0.20,-0.34,0.37,-0.11,0.54,0.04,0.67,0.24,0.19,-0.02,-0.38,0.59,0.36,0.73,0.48,1.03,0.02,0.35,0.05,1.21,0.22,0.09,-1.61,-1.16,-3.29,-0.02,2.39,0.78,0.09,-2.13,0.47,0.50,1.35,-0.46,2.22,0.12
Gross Margin,40.45%,42.24%,43.92%,42.13%,37.30%,38.71%,40.61%,40.71%,40.09%,41.73%,42.91%,43.79%,42.18%,42.54%,47.07%,49.10%,47.50%,48.47%,50.00%,50.86%,40.85%,53.71%,54.82%,52.34%,50.34%,46.30%,52.76%,55.09%,53.06%,56.70%,61.39%,56.42%,47.43%,39.75%,57.43%,57.74%,57.89%,57.03%,57.69%,58.48%
Operating Margin,-1.74%,3.39%,7.47%,1.95%,4.12%,7.53%,12.02%,11.74%,6.96%,8.55%,12.82%,11.64%,5.92%,7.04%,-8.10%,17.24%,6.94%,12.33%,16.94%,18.85%,12.88%,19.34%,16.29%,18.85%,9.97%,-26.00%,-62.20%,-9.08%,-3.15%,12.05%,23.58%,19.81%,4.71%,-0.44%,21.34%,22.83%,17.30%,21.31%,21.15%,24.18%
Profit Margin,12.74%,-4.09%,4.71%,-5.15%,-6.67%,-3.68%,2.63%,2.94%,59.17%,1.58%,4.67%,4.01%,0.32%,0.47%,-12.30%,6.28%,20.69%,4.74%,8.06%,7.74%,-0.05%,6.01%,2.97%,5.58%,-2.20%,-37.21%,-78.74%,-64.17%,-35.02%,-23.60%,2.84%,-8.68%,-16.75%,-29.67%,-4.36%,1.80%,-5.25%,-4.81%,31.96%,2.47%
Free Cash Flow Margin,-9.54%,10.24%,-1.53%,13.87%,3.65%,-9.55%,9.47%,-2.82%,13.56%,0.94%,13.63%,4.73%,4.10%,-0.49%,-6.87%,9.62%,6.52%,12.92%,8.16%,16.46%,0.24%,4.26%,0.58%,14.22%,2.87%,1.48%,-101.57%,-12.20%,-26.94%,-0.22%,19.94%,6.18%,0.69%,-19.90%,3.58%,3.71%,10.24%,-3.46%,16.60%,0.87%
Effective Tax Rate,-,-,-,-,-,-,17.71%,30.96%,-205.10%,35.27%,35.66%,37.62%,-418.94%,30.41%,-,29.78%,-,9.10%,20.02%,34.64%,104.24%,21.39%,35.49%,32.73%,-,-,-,-,-,-,-1.43%,-,-,-,-,13.33%,-,-,-5011.11%,38.84%
EBITDA,14.96,5.74,10.87,8.29,21.83,26.55,37.09,36.26,63.18,34.4,45.15,43.92,28.53,29.63,-32.88,100.58,64.93,85.73,110.18,127.96,141.3,180.58,158.34,11.38,286,-146,-66,-303,689,80,646,256,"1,176",-235,"1,122",947,"1,702",409,"1,258","1,036"
