,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,938.56,905.73,881.69,880.7,866.33,717.25,822.05,658.8,718.5,731.43,781.66,788.15,827.31,821.94,811.1,858.9,704.28,188.7,230.19,149.47,146.51,147.13,172.15,204.1,352.86,463.16,421.41,255.87,230.64,295.28,276.15,194.48,201.77,273.71,207.16,253.2,227.89,227.89,209.1,210.25
Cash & Cash Equivalents,938.56,905.73,881.69,880.7,866.33,717.25,822.05,658.8,718.5,731.43,781.66,788.15,827.31,821.94,811.1,858.9,704.28,188.7,230.19,149.47,146.51,147.13,172.15,204.1,352.86,463.16,421.41,255.87,230.64,295.28,276.15,194.48,201.77,273.71,207.16,253.2,227.89,227.89,209.1,210.25
Cash Growth,-7.32%,3.39%,-9.72%,-9.46%,-7.70%,-20.81%,-6.76%,-25.19%,-17.06%,1.98%,-4.91%,19.63%,15.14%,12.37%,3.77%,8.98%,-14.87%,-77.04%,-71.62%,-82.60%,-79.20%,-22.03%,-25.21%,36.55%,140.84%,214.80%,144.79%,25.37%,-34.64%,-36.25%,-34.47%,-23.99%,-12.52%,-7.30%,-24.98%,30.20%,12.95%,-16.74%,0.94%,-16.96%
Receivables,337.57,359.59,328.59,340.43,345.49,362.57,327.17,331.75,358.17,382.09,347.14,383.99,413.61,450.53,431.35,482.93,498.43,483.68,463.74,477.19,511.4,528.48,493.84,528.04,554.86,474.64,464.89,509.36,525.01,614.29,575.55,526.04,508.58,575.95,620.48,672.27,686.26,704.91,692.39,729.74
Inventory,164.89,165.42,197.23,218.06,225.19,246.86,258.61,237.46,232.93,224.46,253.83,253.11,259.87,268.32,300.47,296.06,288.7,268.7,282.56,296.51,319.93,349.64,357.03,377.78,358.77,416.92,478.01,474.82,484.06,457.03,506.64,592.15,664.94,743.91,864.85,988.96,"1,011",998.01,958.23,933.21
Other Current Assets,122.88,125.47,127.24,119.31,115.77,81.17,124.97,122.83,90.5,81.74,92.23,95.03,104.57,103.22,115.02,116.45,113,124.63,111.76,140.37,124.85,120.11,138.08,190.57,203.27,168.75,178.3,211.44,226.44,208.15,227.91,234.58,329.01,337.91,341.2,410.73,412.39,437.02,444.86,504.88
Total Current Assets,"1,564","1,556","1,535","1,558","1,553","1,408","1,533","1,351","1,400","1,420","1,475","1,520","1,605","1,644","1,658","1,754","1,604","1,066","1,088","1,064","1,103","1,145","1,161","1,300","1,470","1,523","1,543","1,451","1,466","1,575","1,586","1,547","1,704","1,931","2,034","2,325","2,338","2,368","2,305","2,378"
"Property, Plant & Equipment",429.05,434.28,419.79,408.22,384.16,387.76,368.98,375.22,386.77,384.28,390.8,375.93,387.41,394.24,400.8,401.54,397.98,386.55,381.82,381.51,382.5,387.46,464.62,505.11,523.49,535.68,549.29,590.76,583.86,592.07,601.72,623.82,654.42,630.5,612.7,650.97,656.29,665.81,657.4,705.21
Goodwill and Intangibles,336.94,334.51,323.75,320.97,302.34,311.4,305.42,466.42,572.9,"1,359","1,352","1,322","1,317","1,327","1,323","1,315","1,309","1,284","1,434","2,244","2,456","2,378","2,353","2,352","2,349","2,338","2,333","2,323","2,336","2,320","2,297","2,323","2,302","2,282","2,277","3,354","3,353","3,323","3,375","3,390"
Other Long-Term Assets,34.68,35.97,31.17,38.89,38.76,74.77,47.48,46.53,84.85,93.66,104.18,104.64,112.3,103.57,107.55,92.77,222.65,327.53,163.25,170.8,157.75,196.46,175.57,196.84,167.88,189.74,196.31,207.12,200.16,240.82,243.76,240.21,244.24,251.49,254.17,345.95,366.48,395.43,403.38,431.77
