,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-02-03,2019-05-05,2019-08-04,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Net Income,"1,013","1,379","2,050","1,537","1,379","1,579","2,234","1,725","1,471","1,803","2,441","1,969","1,744","2,014","2,672","2,165","1,779","2,404","3,506","2,867","2,344","2,513","3,479","2,769","2,481","2,245","4,332","3,432","2,857","4,145","4,807","4,129","3,352","4,231","5,173","4,339","3,362","3,873","4,659","3,810"
Depreciation & Amortization,440,447,449,449,441,454,461,469,479,486,492,496,499,505,510,518,529,532,530,541,549,547,560,594,595,607,615,631,666,703,711,714,734,727,746,743,759,793,795,827
Share-Based Compensation,59,67,52,55,51,69,53,55,67,72,61,66,68,81,67,66,59,84,60,60,78,86,53,58,54,88,67,79,76,146,80,86,87,115,81,90,80,124,91,85
Other Operating Activities,135,675,166,"-1,079",124,"1,302",-218,-817,-10,"1,275",247,"-1,489",-447,"1,964",49,-870,-77,961,-170,"-1,339",158,"1,567",-262,"-1,171",-236,"2,797","4,078","-1,556","-2,175","1,316","-1,961","-1,490",-988,"-1,284","-2,607","-2,333",393,824,"1,046",-488
Operating Cash Flow,"1,647","2,568","2,717",962,"1,995","3,404","2,530","1,432","2,007","3,636","3,241","1,042","1,864","4,564","3,298","1,879","2,290","3,981","3,926","2,129","3,129","4,713","3,830","2,250","2,894","5,737","9,092","2,586","1,424","6,310","3,637","3,439","3,185","3,789","3,393","2,839","4,594","5,614","6,591","4,234"
Operating Cash Flow Growth,3.52%,-4.78%,34.44%,-23.83%,21.13%,32.55%,-6.88%,48.86%,0.60%,6.82%,28.10%,-27.23%,-7.13%,25.52%,1.76%,80.33%,22.85%,-12.77%,19.04%,13.30%,36.64%,18.39%,-2.45%,5.68%,-7.51%,21.73%,137.39%,14.93%,-50.79%,9.99%,-60.00%,32.99%,123.67%,-39.95%,-6.71%,-17.45%,44.24%,48.17%,94.25%,49.14%
Capital Expenditures,-371,-280,-335,-364,-415,-317,-380,-362,-401,-321,-353,-441,-468,-445,-378,-493,-534,-548,-527,-615,-752,-675,-560,-635,-808,-586,-446,-471,-960,-524,-518,-695,-829,-704,-743,-769,-903,-905,-792,-671
Acquisitions,-191,0,0,0,-200,0,0,"-1,662",-4,0,0,0,0,0,-268,8,-114,0,0,0,-21,0,0,0,0,0,0,0,"-7,780",0,-416,0,-5,0,0,0,0,0,-215,-580
Change in Investments,0,0,112,100,111,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4,-,-,-3,50,-13,-1,4,35,8,4,40,21,-4,4,21,-3,3,-17,-15,8,2,8,5
Investing Cash Flow,-562,-280,-223,-264,-504,-317,-236,"-2,024",-405,-321,-353,-441,-468,-445,-646,-485,-652,-548,-527,-618,-723,-688,-561,-631,-773,-578,-442,-431,"-8,719",-528,-930,-674,-837,-701,-760,-784,-895,-903,-999,"-1,246"
