,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-02-03,2019-05-05,2019-08-04,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29,Current
Market Capitalization,"108,222","109,679","109,067","131,254","137,608","143,225","152,019","158,767","159,449","167,758","171,972","152,692","168,508","187,776","177,038","197,263","241,993","215,784","227,410","197,055","208,251","221,399","233,426","259,924","248,819","234,906","285,541","287,101","291,565","348,615","348,951","392,319","382,755","310,418","309,293","305,736","322,766","305,035","333,151","276,478","360,633"
Market Cap Growth,7.55%,-0.17%,-6.94%,19.01%,27.15%,30.59%,39.38%,20.96%,15.87%,17.13%,13.12%,-3.83%,5.68%,11.93%,2.95%,29.19%,43.61%,14.92%,28.45%,-0.11%,-13.94%,2.60%,2.65%,31.90%,19.48%,6.10%,22.33%,10.46%,17.18%,48.41%,22.21%,36.65%,31.28%,-10.96%,-11.36%,-22.07%,-15.67%,-1.73%,7.71%,-9.57%,-
Enterprise Value,"121,017","121,909","121,587","145,800","153,082","157,270","166,458","176,589","178,449","185,449","188,897","171,984","189,571","207,148","197,175","219,303","265,426","237,978","249,418","221,075","235,675","253,715","265,352","292,782","284,063","267,960","311,974","313,493","327,092","383,910","386,733","432,517","426,681","355,389","355,412","352,987","370,373","353,203","379,830","323,675","407,830"
PE Ratio,20.10,19.81,18.83,21.95,21.69,21.88,22.59,22.95,22.75,23.19,23.11,19.87,21.18,22.99,21.08,22.95,28.04,23.92,23.08,18.67,18.73,19.72,20.84,23.41,22.13,21.41,24.14,22.99,22.66,23.61,22.90,24.62,23.29,18.79,18.32,17.89,18.87,18.21,20.52,17.61,23.23
PS Ratio,1.37,1.38,1.35,1.61,1.65,1.70,1.78,1.83,1.80,1.86,1.87,1.64,1.78,1.96,1.82,1.99,2.40,2.12,2.18,1.87,1.93,2.02,2.12,2.34,2.26,2.10,2.39,2.29,2.21,2.47,2.42,2.66,2.53,2.04,1.99,1.94,2.05,1.96,2.15,1.80,2.35
PB Ratio,8.64,9.03,9.52,12.98,14.76,15.56,17.60,20.84,25.25,26.48,25.83,27.16,38.89,47.39,49.81,77.57,166.43,127.91,113.20,149.28,-110.89,-103.31,-201.23,-240.22,-79.85,-67.31,-689.71,187.04,88.38,199.44,168.66,379.05,-225.68,-181.64,1305.03,235.54,206.64,842.64,249.55,193.34,252.19
P/FCF Ratio,17.10,17.74,15.89,20.06,20.09,18.73,20.50,20.13,20.15,20.61,19.37,18.16,20.55,20.85,19.59,20.09,23.77,22.73,22.80,19.51,19.42,19.54,20.84,23.00,22.60,19.38,16.32,15.95,17.80,20.49,30.39,32.39,27.33,27.46,28.55,30.09,28.08,23.25,20.48,15.57,20.30
P/OCF Ratio,14.19,14.63,13.31,16.63,16.70,15.78,17.10,16.96,17.01,17.47,16.67,15.38,17.22,17.53,16.44,17.00,20.11,18.85,18.83,15.99,15.82,15.93,16.91,18.67,18.18,15.97,14.30,14.14,15.48,17.96,25.00,26.49,23.10,22.09,22.40,23.15,22.08,18.55,16.96,13.14,17.15
Debt / Equity Ratio,1.18,1.21,1.46,1.65,1.84,1.83,2.24,2.74,3.36,3.31,3.15,4.07,5.45,5.79,7.03,10.06,18.59,15.29,12.69,19.53,-15.55,-15.96,-29.72,-32.39,-12.00,-11.96,-98.00,26.74,13.16,23.99,20.47,43.73,-27.28,-27.98,199.91,38.30,32.24,136.54,37.07,34.44,34.44
Quick Ratio,0.31,0.33,0.46,0.31,0.28,0.27,0.40,0.31,0.33,0.35,0.41,0.39,0.32,0.35,0.44,0.36,0.34,0.33,0.31,0.22,0.22,0.21,0.26,0.23,0.23,0.48,0.69,0.68,0.47,0.37,0.30,0.32,0.20,0.22,0.18,0.26,0.26,0.22,0.27,0.25,0.25
