,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,775","1,806","1,812","1,836","1,580","1,781","1,869","1,856","1,721","1,800","1,804","1,856","1,780","1,753","1,779","1,851","1,935","1,824","1,861","1,982","2,007","1,954","2,065","2,101","2,108","1,081",616,"1,964","2,293","3,160","3,444","2,592","2,673","2,748","2,664","2,695","2,849","2,651","2,573","2,342"
Revenue Growth (YoY),6.90%,-1.47%,0.61%,6.19%,-10.99%,-1.38%,3.15%,1.09%,8.92%,1.07%,-3.48%,0%,3.43%,-2.61%,-1.39%,-0.27%,8.71%,4.05%,4.61%,7.08%,3.72%,7.13%,10.96%,6.00%,5.03%,-44.68%,-70.17%,-6.52%,8.78%,192.32%,459.09%,31.98%,16.57%,-13.04%,-22.65%,3.97%,6.58%,-3.53%,-3.42%,-13.10%
Gross Profit,"1,775","1,806","1,812","1,836","1,580","1,781","1,869","1,856","1,721","1,800","1,804","1,856","1,780","1,753","1,779","1,851","1,935","1,824","1,861","1,982","2,007","1,954","2,065","2,101","2,108","1,081",616,"1,964","2,293","3,160","3,444","2,592","2,673","2,748","2,664","2,695","2,849","2,651","2,573","2,342"
"Selling, General & Admin",838,784,797,827,932,873,927,882,933,886,906,895,897,885,912,948,"1,036",968,984,"1,015","1,110","1,024","1,078","1,107","1,184","1,159","1,077","1,005","1,278","1,081","1,222","1,190","1,312","1,130","1,223","1,368","1,495","1,383","1,404","1,454"
Operating Expenses,838,784,797,827,932,873,927,882,933,886,906,895,897,885,912,948,"1,036",968,984,"1,015","1,110","1,024","1,078","1,107","1,184","1,159","1,077","1,005","1,278","1,081","1,222","1,190","1,312","1,130","1,223","1,368","1,495","1,383","1,404","1,454"
Operating Income,937,"1,022","1,015","1,009",648,908,942,974,788,914,898,961,883,868,867,903,899,856,877,967,897,930,987,994,924,-78,-461,959,"1,015","2,079","2,222","1,402","1,361","1,618","1,441","1,327","1,354","1,268","1,169",888
Other Expense / Income,14,13,14,14,12,13,13,13,12,13,14,14,13,13,14,13,28,20,6,21,6,21,6,21,3,17,1,20,4,47,10,36,5,37,6,38,6,37,6,36
Pretax Income,923,"1,009","1,001",995,636,895,929,961,776,901,884,947,870,855,853,890,871,836,871,946,891,909,981,973,921,-95,-462,939,"1,011","2,032","2,212","1,366","1,356","1,581","1,435","1,289","1,348","1,231","1,163",852
Income Tax,335,391,371,365,244,322,343,362,288,339,282,322,320,304,321,301,512,190,208,247,210,204,234,224,216,-17,-93,188,216,486,524,311,294,376,338,314,321,292,268,205
Net Income,588,618,630,630,392,573,586,599,488,562,602,625,550,551,532,589,359,646,663,699,681,705,747,749,705,-78,-369,751,795,"1,546","1,688","1,055","1,062","1,205","1,097",975,"1,027",939,895,647
Net Income Growth,8.64%,-6.22%,7.14%,8.81%,-33.33%,-7.28%,-6.98%,-4.92%,24.49%,-1.92%,2.73%,4.34%,12.70%,-1.96%,-11.63%,-5.76%,-34.73%,17.24%,24.62%,18.68%,89.69%,9.13%,12.67%,7.15%,3.52%,-,-,0.27%,12.77%,-,-,40.48%,33.58%,-22.06%,-35.01%,-7.58%,-3.30%,-22.07%,-18.41%,-33.64%
Shares Outstanding (Basic),477,471,466,462,453,447,443,435,427,414,412,404,394,386,380,372,363,355,349,343,336,328,324,318,313,308,306,306,306,307,305,299,293,285,281,273,273,262,254,250
Shares Change,-5.53%,-5.35%,-4.92%,-4.52%,-4.90%,-5.02%,-5.10%,-5.76%,-5.73%,-7.39%,-6.84%,-7.28%,-7.74%,-6.92%,-7.77%,-7.75%,-7.86%,-7.98%,-8.21%,-7.97%,-7.54%,-7.43%,-7.23%,-7.13%,-6.70%,-6.11%,-5.38%,-3.71%,-2.22%,-0.53%,-0.46%,-2.27%,-4.38%,-7.10%,-7.85%,-8.78%,-6.77%,-8.06%,-9.62%,-8.50%
EPS (Basic),1.24,1.31,1.35,1.37,0.88,1.28,1.33,1.38,1.15,1.35,1.47,1.56,1.40,1.43,1.41,1.59,1.01,1.82,1.91,2.05,2.04,2.15,2.32,2.36,2.26,-0.25,-1.20,2.45,2.60,5.04,5.56,3.54,3.68,4.23,3.93,3.57,3.78,3.58,3.54,2.59
EPS (Diluted),1.24,1.31,1.35,1.37,0.88,1.28,1.33,1.38,1.15,1.35,1.47,1.56,1.41,1.43,1.40,1.59,1.00,1.82,1.91,2.05,2.02,2.15,2.32,2.36,2.26,-0.25,-1.20,2.45,2.60,5.04,5.55,3.54,3.67,4.22,3.93,3.56,3.77,3.58,3.54,2.59
EPS Growth,15.89%,-1.50%,12.50%,14.17%,-29.03%,-2.29%,-1.48%,0.73%,30.68%,5.47%,10.53%,13.04%,22.61%,5.93%,-4.76%,1.92%,-29.08%,27.27%,36.43%,28.93%,102.00%,18.13%,21.47%,15.12%,11.88%,-,-,3.81%,15.04%,-,-,44.49%,41.15%,-16.27%,-29.19%,0.56%,2.72%,-15.17%,-9.92%,-27.25%
Free Cash Flow,928,"1,086",612,"1,026",957,"1,022",553,"1,117",995,"1,112",618,"1,271","1,245",966,963,"1,494","1,567","1,180","1,526","1,547",684,"2,253","1,509",758,"1,392","1,621","1,493","1,243","1,578","1,467","1,492","1,572","1,294","1,683","1,564","1,540","2,126","1,715","1,425","2,312"
Free Cash Flow Per Share,1.95,2.31,1.31,2.22,2.11,2.29,1.25,2.57,2.33,2.69,1.50,3.15,3.16,2.51,2.53,4.01,4.31,3.33,4.37,4.51,2.04,6.86,4.66,2.38,4.44,5.26,4.87,4.06,5.15,4.78,4.89,5.25,4.42,5.91,5.57,5.64,7.78,6.55,5.61,9.25
Dividend Per Share,0.200,0.200,0.240,0.240,0.240,0.240,0.280,0.280,0.280,0.280,0.280,0.300,0.300,0.300,0.300,0.350,0.350,0.350,0.350,0.400,0.400,0.400,0.400,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.500,0.500,0.500,0.600,0.600,0.600,0.600,0.700,0.700
Dividend Growth,100.00%,-,20.00%,20.00%,20.00%,20.00%,16.67%,16.67%,16.67%,16.67%,0%,7.14%,7.14%,7.14%,7.14%,16.67%,16.67%,16.67%,16.67%,14.29%,14.29%,14.29%,14.29%,10.00%,10.00%,10.00%,10.00%,0%,0%,0%,0%,13.64%,13.64%,13.64%,36.36%,20.00%,20.00%,20.00%,16.67%,16.67%
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
Operating Margin,52.79%,56.59%,56.02%,54.96%,41.01%,50.98%,50.40%,52.48%,45.79%,50.78%,49.78%,51.78%,49.61%,49.52%,48.74%,48.78%,46.46%,46.93%,47.13%,48.79%,44.69%,47.59%,47.80%,47.31%,43.83%,-7.22%,-74.84%,48.83%,44.27%,65.79%,64.52%,54.09%,50.92%,58.88%,54.09%,49.24%,47.53%,47.83%,45.43%,37.92%
Profit Margin,33.13%,34.22%,34.77%,34.31%,24.81%,32.17%,31.35%,32.27%,28.36%,31.22%,33.37%,33.67%,30.90%,31.43%,29.90%,31.82%,18.55%,35.42%,35.63%,35.27%,33.93%,36.08%,36.17%,35.65%,33.44%,-7.22%,-59.90%,38.24%,34.67%,48.92%,49.01%,40.70%,39.73%,43.85%,41.18%,36.18%,36.05%,35.42%,34.78%,27.63%
Free Cash Flow Margin,52.28%,60.13%,33.77%,55.88%,60.57%,57.38%,29.59%,60.18%,57.82%,61.78%,34.26%,68.48%,69.94%,55.11%,54.13%,80.71%,80.98%,64.69%,82.00%,78.05%,34.08%,115.30%,73.08%,36.08%,66.03%,149.95%,242.37%,63.29%,68.82%,46.42%,43.32%,60.65%,48.41%,61.24%,58.71%,57.14%,74.62%,64.69%,55.38%,98.72%
Effective Tax Rate,36.29%,38.75%,37.06%,36.68%,38.36%,35.98%,36.92%,37.67%,37.11%,37.62%,31.90%,34.00%,36.78%,35.56%,37.63%,33.82%,58.78%,22.73%,23.88%,26.11%,23.57%,22.44%,23.85%,23.02%,23.45%,-,-,20.02%,21.36%,23.92%,23.69%,22.77%,21.68%,23.78%,23.55%,24.36%,23.81%,23.72%,23.04%,24.06%
EBITDA,"1,174","1,099","1,092","1,088",731,990,"1,027","1,059",876,985,976,"1,033",959,948,948,991,975,943,980,"1,056","1,000","1,008","1,084","1,086","1,042",28,-339,"1,055","1,134","2,151","2,341","1,505","1,500","1,720","1,575","1,434","1,485","1,360","1,282",958
EBITDA Margin,66.14%,60.85%,60.26%,59.26%,46.27%,55.59%,54.95%,57.06%,50.90%,54.72%,54.10%,55.66%,53.88%,54.08%,53.29%,53.54%,50.39%,51.70%,52.66%,53.28%,49.83%,51.59%,52.49%,51.69%,49.43%,2.59%,-55.03%,53.72%,49.45%,68.07%,67.97%,58.06%,56.12%,62.59%,59.12%,53.21%,52.12%,51.30%,49.83%,40.91%
Depreciation & Amortization,251,90,91,93,95,95,98,98,100,84,92,86,89,93,95,101,104,107,109,110,109,99,103,113,121,123,123,116,123,119,129,139,144,139,140,145,137,129,119,106
EBIT,923,"1,009","1,001",995,636,895,929,961,776,901,884,947,870,855,853,890,871,836,871,946,891,909,981,973,921,-95,-462,939,"1,011","2,032","2,212","1,366","1,356","1,581","1,435","1,289","1,348","1,231","1,163",852
EBIT Margin,52.00%,55.87%,55.24%,54.19%,40.25%,50.25%,49.71%,51.78%,45.09%,50.06%,49.00%,51.02%,48.88%,48.77%,47.95%,48.08%,45.01%,45.83%,46.80%,47.73%,44.39%,46.52%,47.51%,46.31%,43.69%,-8.79%,-75.00%,47.81%,44.09%,64.30%,64.23%,52.70%,50.73%,57.53%,53.87%,47.83%,47.31%,46.44%,45.20%,36.38%
